event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025 IWF World Youth Championships,2025-04-30,49 kg Men,DI MARIA Christian,48.85,95,99,-101,110,115,-118,99,115,214
2025 IWF World Youth Championships,2025-04-30,49 kg Men,COLONIA Jay R,48.75,87,91,94,115,121,-126,94,121,215
2025 IWF World Youth Championships,2025-04-30,49 kg Men,SAHU Harsabardhan,48.10,82,85,87,105,110,-116,87,110,197
2025 IWF World Youth Championships,2025-04-30,49 kg Men,HO Wei-Chun,48.05,80,83,86,95,-103,-107,86,95,181
2025 IWF World Youth Championships,2025-04-30,49 kg Men,FIIALKO Oleksandr,48.65,78,81,84,-101,101,106,84,106,190
2025 IWF World Youth Championships,2025-04-30,49 kg Men,SAPUTRA Alvin,48.50,73,77,81,-105,-106,106,81,106,187
2025 IWF World Youth Championships,2025-04-30,49 kg Men,BETANCOURT PUSDA Elkin David,48.05,-78,78,-84,-108,108,-113,78,108,186
2025 IWF World Youth Championships,2025-04-30,49 kg Men,HUARCAYA LOPEZ Andre Yohao,48.30,66,69,-71,86,90,94,69,94,163
2025 IWF World Youth Championships,2025-04-30,49 kg Men,REVA OALA Lawrence,48.65,-67,67,-70,88,92,-95,67,92,159
2025 IWF World Youth Championships,2025-04-30,55 kg Men,SECRIERU Danu,54.55,103,107,-111,127,-132,132,107,132,239
2025 IWF World Youth Championships,2025-04-30,55 kg Men,CAMBEI Lucian Florin,54.00,95,100,105,115,-120,-120,105,115,220
2025 IWF World Youth Championships,2025-04-30,55 kg Men,AMEKU Hoshina,54.70,-105,105,-108,119,-129,-130,105,119,224
2025 IWF World Youth Championships,2025-04-30,55 kg Men,HUNG Van The,54.80,-105,-105,105,127,131,-133,105,131,236
2025 IWF World Youth Championships,2025-04-30,55 kg Men,AL OJAIAN Mohammed Nawaf,54.90,96,100,103,126,130,-132,103,130,233
2025 IWF World Youth Championships,2025-04-30,55 kg Men,ANDRIAN RAMADHAN Kevin,55.00,94,98,101,122,-128,-130,101,122,223
2025 IWF World Youth Championships,2025-04-30,55 kg Men,CHADCHAY Nutchanon,53.85,92,96,100,112,-116,117,100,117,217
2025 IWF World Youth Championships,2025-04-30,55 kg Men,MATSUBARA Atsuto,54.20,95,99,-102,113,-119,119,99,119,218
2025 IWF World Youth Championships,2025-04-30,55 kg Men,ABDILAH Muhamad Rijal,54.80,93,-97,98,116,121,-126,98,121,219
2025 IWF World Youth Championships,2025-04-30,55 kg Men,BUI Minh Dao,54.40,-95,95,98,-128,128,-131,98,128,226
2025 IWF World Youth Championships,2025-04-30,55 kg Men,KURT Muammer,54.80,93,97,-100,121,-123,-123,97,121,218
2025 IWF World Youth Championships,2025-04-30,55 kg Men,KALYBEKOV Turdubek,55.00,-93,93,97,-120,-120,120,97,120,217
2025 IWF World Youth Championships,2025-04-30,55 kg Men,ERDOGAN Yigit,54.80,96,-101,-101,125,-128,-129,96,125,221
2025 IWF World Youth Championships,2025-04-30,55 kg Men,ALSEBAAI Yahea,54.50,89,93,-96,108,112,-116,93,112,205
2025 IWF World Youth Championships,2025-04-30,55 kg Men,YOO Diego Martin,54.35,-77,77,81,100,105,110,81,110,191
2025 IWF World Youth Championships,2025-04-30,55 kg Men,PANDURO RUIZ Fernando Andrei,54.05,73,76,-79,93,-96,96,76,96,172
2025 IWF World Youth Championships,2025-04-30,55 kg Men,LINO LINO Jefferson,53.55,66,70,73,87,90,93,73,93,166
2025 IWF World Youth Championships,2025-04-30,61 kg Men,YERSEIT Beibarys,60.60,-114,114,117,-138,138,145,117,145,262
2025 IWF World Youth Championships,2025-04-30,61 kg Men,TSAKAEV Abubakar,61.00,108,111,113,136,-139,139,113,139,252
2025 IWF World Youth Championships,2025-04-30,61 kg Men,HIGA Ayu,60.90,108,111,-114,118,124,-126,111,124,235
2025 IWF World Youth Championships,2025-04-30,61 kg Men,SINGH Sunil,60.10,107,110,-113,131,135,-138,110,135,245
2025 IWF World Youth Championships,2025-04-30,61 kg Men,MCGROGAN Harrison,60.85,106,109,-112,137,-141,-146,109,137,246
2025 IWF World Youth Championships,2025-04-30,61 kg Men,YILMAZ Ramazan Efe,59.45,106,-108,108,145,148,153,108,153,261
2025 IWF World Youth Championships,2025-04-30,61 kg Men,ALMOHAIMEED Abdullah Abrahim A,60.30,108,-112,-112,-138,140,0,108,140,248
2025 IWF World Youth Championships,2025-04-30,61 kg Men,SUABEY Leonard Imanuel Aipassa,60.55,101,-107,107,-125,127,131,107,131,238
2025 IWF World Youth Championships,2025-04-30,61 kg Men,SHARIPOV Arsen,60.40,97,102,105,115,-120,120,105,120,225
2025 IWF World Youth Championships,2025-04-30,61 kg Men,BRENNAN Ben,60.75,100,103,-106,132,-136,-136,103,132,235
2025 IWF World Youth Championships,2025-04-30,61 kg Men,MATRICARDI Alvaro,60.90,92,96,98,111,115,-118,98,115,213
2025 IWF World Youth Championships,2025-04-30,61 kg Men,CIURAR Roberto David Razim,60.65,97,-102,-102,-123,123,126,97,126,223
2025 IWF World Youth Championships,2025-04-30,61 kg Men,QUAN Zheng-San,60.70,82,87,-91,110,-116,117,87,117,204
2025 IWF World Youth Championships,2025-04-30,61 kg Men,AREVALO RANGEL Paul Maximiliano,60.45,83,-86,86,102,106,-110,86,106,192
2025 IWF World Youth Championships,2025-04-30,61 kg Men,GONZALEZ MARIN Alvaro Isrrael,59.10,77,81,-85,105,-111,-111,81,105,186
2025 IWF World Youth Championships,2025-04-30,61 kg Men,KE You-Zhu,60.70,-80,80,-85,90,95,100,80,100,180
2025 IWF World Youth Championships,2025-04-30,61 kg Men,MORALES AMACIFUEN Leopoldo,59.30,67,71,-75,-87,87,91,71,91,162
2025 IWF World Youth Championships,2025-04-30,61 kg Men,BEROES Alis Emilio,61.00,-105,-105,-105,130,-135,-135,0,130,0
2025 IWF World Youth Championships,2025-04-30,67 kg Men,BETCA Dan Dorin,66.45,118,122,-125,-140,140,146,122,146,268
2025 IWF World Youth Championships,2025-04-30,67 kg Men,ANDRZEJEWSKI Kamil,66.50,115,118,121,-136,136,140,121,140,261
2025 IWF World Youth Championships,2025-04-30,67 kg Men,ALHAWAR Ali Hussin M,66.55,115,118,120,141,144,-149,120,144,264
2025 IWF World Youth Championships,2025-04-30,67 kg Men,ABRALAVA Dimitri,66.75,109,113,117,141,145,147,117,147,264
2025 IWF World Youth Championships,2025-04-30,67 kg Men,GARCIA Luis Alberto,65.50,112,116,-119,145,148,153,116,153,269
2025 IWF World Youth Championships,2025-04-30,67 kg Men,PROMDUANGSRI Kongla,66.55,113,-117,-117,132,137,-141,113,137,250
2025 IWF World Youth Championships,2025-04-30,67 kg Men,PRODANSKI Galin,66.45,104,107,110,123,-127,-128,110,123,233
2025 IWF World Youth Championships,2025-04-30,67 kg Men,MARQUEZ Daniel,66.90,98,101,104,129,133,-138,104,133,237
2025 IWF World Youth Championships,2025-04-30,67 kg Men,ARNAUDOV Simeon Pavlov,66.50,97,101,-104,128,133,-138,101,133,234
