event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2018 IWF World Championships,2018-11-01,55 kg Men,OM Yun Chol,54.90,120,-125,-128,155,-162,162,120,162,282
2018 IWF World Championships,2018-11-01,55 kg Men,CHONTEY Arli,54.81,115,118,120,135,-138,138,120,138,258
2018 IWF World Championships,2018-11-01,55 kg Men,BRACHI GARCIA Josue,54.86,115,-118,-118,135,-138,-139,115,135,250
2018 IWF World Championships,2018-11-01,55 kg Men,KIM Young-Ho,54.88,114,-118,-118,-136,-137,137,114,137,251
2018 IWF World Championships,2018-11-01,55 kg Men,SCARANTINO Mirco,54.90,110,113,-116,136,138,139,113,139,252
2018 IWF World Championships,2018-11-01,55 kg Men,SAHIN Muammer,55.00,110,-114,-114,120,125,-128,110,125,235
2018 IWF World Championships,2018-11-01,55 kg Men,RUSEV Angel Hriskov,54.84,103,108,0,130,135,140,108,140,248
2018 IWF World Championships,2018-11-01,55 kg Men,MASSIDDA Sergio,54.81,-105,105,-110,-126,126,131,105,131,236
2018 IWF World Championships,2018-11-01,55 kg Men,GUZMAN LOPEZ Leonardo Everardo,54.44,100,103,-106,120,-124,-125,103,120,223
2018 IWF World Championships,2018-11-01,55 kg Men,SOMBOON-UAN Thada,54.76,-101,-101,101,120,123,-126,101,123,224
2018 IWF World Championships,2018-11-01,55 kg Men,KWAK Un Bom,54.91,-113,-113,-113,0,0,0,0,0,0
2018 IWF World Championships,2018-11-01,55 kg Men,LAI Gia Thanh,54.72,-116,-116,-116,139,142,-147,0,142,0
2018 IWF World Championships,2018-11-01,55 kg Men,CHOMCHUEN Teerapat,54.63,-105,-105,-105,133,136,141,0,0,0
2018 IWF World Championships,2018-11-01,61 kg Men,IRAWAN Eko Yuli,60.87,137,141,143,165,170,174,143,174,317
2018 IWF World Championships,2018-11-01,61 kg Men,LI Fabin,60.69,133,138,142,160,165,168,142,168,310
2018 IWF World Championships,2018-11-01,61 kg Men,QIN Fulin,60.83,-135,135,139,165,169,-172,139,169,308
2018 IWF World Championships,2018-11-01,61 kg Men,ERGASHEV Adkhamjon,60.31,-132,133,136,157,-160,-166,136,157,293
2018 IWF World Championships,2018-11-01,61 kg Men,THACH Kim Tuan,60.61,135,-139,-139,-163,163,-167,135,163,298
2018 IWF World Championships,2018-11-01,61 kg Men,MOSQUERA VALENCIA Francisco Antonio,60.99,130,135,-137,-167,169,-172,135,169,304
2018 IWF World Championships,2018-11-01,61 kg Men,MISHVELIDZE Shota,60.49,130,135,-139,-155,-155,158,135,158,293
2018 IWF World Championships,2018-11-01,61 kg Men,HAN Myeongmok,60.90,132,-136,-136,150,-155,-155,132,150,282
2018 IWF World Championships,2018-11-01,61 kg Men,ITOKAZU Yoichi,60.88,125,129,132,155,160,-162,132,160,292
2018 IWF World Championships,2018-11-01,61 kg Men,LAPTSEU Henadz,60.87,128,-132,132,-151,-151,151,132,151,283
2018 IWF World Championships,2018-11-01,61 kg Men,ZURITA VALLEJO Cristhian David,60.53,125,-130,130,147,151,-153,130,151,281
