event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
17th International Tournament of France Denis Randon,2019-11-15,73 kg Men,CANCE Quentin Jean-Baptiste,68.55,-96,96,-100,-120,120,125,96,125,221
17th International Tournament of France Denis Randon,2019-11-15,89 kg Men,KOCHETOV Makariy,82.45,110,117,122,148,-155,-155,122,148,270
17th International Tournament of France Denis Randon,2019-11-15,96 kg Men,FARETIE Sony Xavier,89.75,130,-135,-140,160,-166,-166,130,160,290
17th International Tournament of France Denis Randon,2019-11-15,96 kg Men,KAIKILEKOFE Israel Setino,94.05,0,0,0,0,0,0,0,0,0
17th International Tournament of France Denis Randon,2019-11-15,+109 kg Men,COULLET Anthony Jean Pierre,147.70,153,158,-163,202,-212,0,158,202,360
17th International Tournament of France Denis Randon,2019-11-15,+109 kg Men,TERAN TORRES Miguel Enrique,111.95,130,140,145,175,180,-185,145,180,325
17th International Tournament of France Denis Randon,2019-11-15,55 kg Women,MICHEL Anais,50.85,67,70,72,87,90,93,72,93,165
17th International Tournament of France Denis Randon,2019-11-15,55 kg Women,LORENTZ Manon Camille,51.80,70,-73,-75,86,90,92,70,92,162
17th International Tournament of France Denis Randon,2019-11-15,55 kg Women,EL YABOURI Ines Zoubida Connor,54.20,55,58,61,-75,75,-79,61,75,136
17th International Tournament of France Denis Randon,2019-11-15,55 kg Women,MARZI Marika,54.10,-51,51,53,65,68,-71,53,68,121
17th International Tournament of France Denis Randon,2019-11-15,64 kg Women,OLARU Raluca-Andreea,63.40,85,88,91,-105,105,110,91,110,201
17th International Tournament of France Denis Randon,2019-11-15,64 kg Women,TCHAKOUNTE Dora Meiriama,62.00,70,75,80,90,95,100,80,100,180
17th International Tournament of France Denis Randon,2019-11-15,64 kg Women,PAYET Loane Marie Aurelia,60.05,60,63,66,79,82,85,66,85,151
17th International Tournament of France Denis Randon,2019-11-15,76 kg Women,DESTRIBATS Manon,71.40,78,81,-83,-97,-100,100,81,100,181
17th International Tournament of France Denis Randon,2019-11-15,87 kg Women,NAYO KETCHANKE Gaelle Verlaine,82.20,75,0,0,110,0,0,75,110,185
