event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,56 kg Men,CAIN Shadrach,55.47,75,-80,80,105,-110,-110,80,105,185
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,62 kg Men,QAQA Poama,61.68,105,109,-112,130,135,-137,109,135,244
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,62 kg Men,MOSES Ezekiel,61.34,-85,90,95,120,-125,-125,95,120,215
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,62 kg Men,BETERO Takirua,61.55,87,92,-96,-115,115,-120,92,115,207
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,62 kg Men,SCOTTY Brocka,61.41,80,-88,-88,-110,110,-113,80,110,190
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,69 kg Men,KATOATAU Ruben,68.64,112,-117,117,145,152,-157,117,152,269
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,69 kg Men,DONGOBIR Ramoun,68.39,95,100,103,110,-121,121,103,121,224
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,69 kg Men,DOGUAPE Larko,67.73,-97,97,102,123,130,133,102,133,235
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,69 kg Men,DANIELS Mitchell,68.04,90,95,-98,110,-115,-115,95,110,205
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,69 kg Men,SAHA Rick,67.72,83,87,-91,109,114,118,87,118,205
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,77 kg Men,MCTAGGART Cameron David,76.63,128,131,133,158,-162,-162,133,158,291
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,77 kg Men,JONES Reece Robert-Leigh,76.38,98,102,-105,120,125,129,102,129,231
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,77 kg Men,MENKE Petrillo,75.89,97,-102,102,130,137,143,102,143,245
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,77 kg Men,HISASHI Keisuke,76.12,92,96,-100,116,-120,120,96,120,216
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,85 kg Men,OPELOGE Don,83.96,140,146,-150,173,-180,186,146,186,332
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,85 kg Men,RAINIBOGI Taniela Tuisuva,84.25,130,-135,135,155,-160,163,135,163,298
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,85 kg Men,MILLHOUSE Zachary Heath,84.15,115,-119,119,140,146,-151,119,146,265
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,85 kg Men,COOK Marcincy,83.58,93,96,100,115,120,125,100,125,225
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,85 kg Men,NAYLOR-PRATT James,84.02,95,-98,98,120,-125,-125,98,120,218
OCEANIA JUNIOR CHAMPIONSHIPS,2017-09-03,94 kg Men,TAYLOR Vernon Leslie,93.44,131,136,-139,-166,-166,-172,136,0,0
