event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Asian Junior Championships,2024-12-19,55 kg Men,K Duong,55.00,113,116,-119,140,-146,146,116,146,262
Asian Junior Championships,2024-12-19,55 kg Men,DO Tu Tung,55.00,110,115,-117,135,145,-148,115,145,260
Asian Junior Championships,2024-12-19,55 kg Men,DELOS SANTOS Prince Keil,54.26,105,110,-114,125,130,132,110,132,242
Asian Junior Championships,2024-12-19,55 kg Men,LOGANATHAN Dhanush,55.00,-103,103,106,123,-126,-126,106,123,229
Asian Junior Championships,2024-12-19,55 kg Men,AMEKU Hoshina,55.00,105,-110,-111,115,123,-126,105,123,228
Asian Junior Championships,2024-12-19,55 kg Men,LIMMONG Eleaphraime W.,54.73,100,-105,-107,122,-127,-127,100,122,222
Asian Junior Championships,2024-12-19,55 kg Men,AL OJAIAN Mohammed Nawaf,53.19,93,97,-99,114,121,-124,97,121,218
Asian Junior Championships,2024-12-19,55 kg Men,TANG Chun-Yen,55.00,93,96,-99,120,125,128,96,128,224
Asian Junior Championships,2024-12-19,55 kg Men,TIAN Jun-Bao,54.84,75,80,-83,103,110,-113,80,110,190
Asian Junior Championships,2024-12-19,61 kg Men,A Tieu,60.95,120,-122,122,-145,145,149,122,149,271
Asian Junior Championships,2024-12-19,61 kg Men,ALJASIM AQEEL Abdullah A,60.46,116,119,121,140,145,147,121,147,268
Asian Junior Championships,2024-12-19,61 kg Men,CHUYEV Sergey,61.00,114,118,-120,-144,-144,-145,118,0,0
Asian Junior Championships,2024-12-19,61 kg Men,LAPUNG Shankar,61.00,-114,-116,116,143,-146,146,116,146,262
Asian Junior Championships,2024-12-19,61 kg Men,ALMOHAIMEED Abdullah Abrahim A,60.95,-107,107,110,124,133,137,110,137,247
Asian Junior Championships,2024-12-19,61 kg Men,KOUSAKA Kento,60.95,-105,-105,105,138,143,-145,105,143,248
Asian Junior Championships,2024-12-19,61 kg Men,HOSSEN Md Maruf,59.95,-89,89,-93,108,115,-121,89,115,204
Asian Junior Championships,2024-12-19,61 kg Men,DUONG TUAN Kiet,60.85,-116,-116,-116,145,-147,148,0,148,0
Asian Junior Championships,2024-12-19,67 kg Men,TRAN Minh Tri,66.80,-137,137,141,168,171,-183,141,171,312
Asian Junior Championships,2024-12-19,67 kg Men,RUZMETOV Diyorbek,67.00,136,140,-142,160,-167,170,140,170,310
Asian Junior Championships,2024-12-19,67 kg Men,AMANGELDIYEV Babur,66.67,128,-132,-134,-150,-150,-151,128,0,0
Asian Junior Championships,2024-12-19,67 kg Men,TUNG A,65.12,121,125,127,150,155,-158,127,155,282
Asian Junior Championships,2024-12-19,67 kg Men,THONGSUK Patsaphong,66.56,-125,-125,126,161,163,-169,126,163,289
Asian Junior Championships,2024-12-19,67 kg Men,DAVASARI Mehrab,66.45,114,120,123,145,153,160,123,160,283
