event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,LUO Zhongnan,55.95,115,120,-122.5,145,150,-158,120,150,270
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,ALVAREZ BOULET Sergio,55.75,110,115,-120,137.5,142.5,-147.5,115,142.5,257.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,YANG Chin-Yi,55.65,105,110,-112.5,-135,-135,-135,110,0,0
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,TANCSICS Laszlo,55.75,105,-110,110,132.5,-137.5,-137.5,110,132.5,242.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,LYKHVALD Olexandr,55.95,-110,110,-115,137.5,142.5,-147.5,110,142.5,252.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,PANZVAN LANGROUDI Seyed Mahdi,55.75,107.5,-112.5,-112.5,130,135,-137.5,107.5,135,242.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,SHABAN Mohamed,55.90,97.5,102.5,105,120,-125,125,105,125,230
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,KIRAKOZYAN Ervand,54.75,97.5,102.5,-105,122.5,127.5,-130,102.5,127.5,230
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,GULBEYI Akti,55.85,95,100,102.5,120,-125,125,102.5,125,227.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,KIKUZUMA Yasuji,55.10,95,97.5,100,127.5,-132.5,-132.5,100,127.5,227.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,ABD EL Maksoud Ahmed,55.65,-95,95,100,120,125,127.5,100,127.5,227.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,ARABACIOGLU Reyhan,55.85,-100,-100,100,120,-125,-127.5,100,120,220
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,JIMENEZ Marvin,55.90,100,-102.5,-102.5,120,0,0,100,120,220
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,BAZARBAYEV Umurbek,56.00,-95,95,100,120,-125,-125,100,120,220
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,SOMLEA Sorin,56.00,92.5,97.5,100,112.5,117.5,-122.5,100,117.5,217.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,SITNIKOV Cholidis Yannis,55.35,92.5,-97.5,97.5,115,120,122.5,97.5,122.5,220
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,NAHUELQUEN Alexis,54.45,-95,95,-100,-122.5,122.5,-125,95,122.5,217.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,SANOCKI Boguslaw,55.10,-90,90,95,-120,120,-125,95,120,215
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,STAMATIADIS Spyridon,55.50,95,-100,-100,-112.5,112.5,-115,95,112.5,207.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,BOTELANGA Dan,55.90,90,95,-97.5,115,-120,120,95,120,215
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,GARCIA BUSTOS Jorge Eduardo,55.95,90,95,-100,-117.5,117.5,122.5,95,122.5,217.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,YAMADA Masaharu,55.65,-90,90,92.5,120,125,-130,92.5,125,217.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,LEMON Mario,55.90,92.5,-97.5,-97.5,-115,115,-120,92.5,115,207.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,ROMO Alejandro,55.15,85,-90,90,105,112.5,117.5,90,117.5,207.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,STUART Kevin,55.70,82.5,87.5,-90,100,-105,-105,87.5,100,187.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,BEN Chika Adnane,55.85,77.5,82.5,85,95,-100,105,85,105,190
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,56 kg Men,ESHGHI Lifkoei Morteza,55.80,-92.5,0,0,-110,110,117.5,0,117.5,0
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,LE Maosheng,62.00,127.5,135,140,160,175,-180.5,140,175,315
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,BOGUK Dmitriy,61.75,120,125,-127.5,-140,140,-142.5,125,140,265
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,COSTEA Vasile Eugen,61.45,117.5,-122.5,122.5,145,150,155,122.5,155,277.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,KORDI Tamandani Youssef,61.65,115,120,-122.5,140,-145,-147.5,120,140,260
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,CELIL Ekrem,61.70,115,120,-122.5,-140,140,-145,120,140,260
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,SINGNOI Chom,59.00,112.5,-117.5,117.5,135,140,-147.5,117.5,140,257.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,MKRTCHYAN Artush,61.50,115,-120,-120,135,-140,140,115,140,255
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,KOVATCHEV Ljuben,61.70,110,115,-117.5,140,147.5,150,115,150,265
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,EL TANTAWY Mohamed,61.25,105,110,112.5,135,-140,-140,112.5,135,247.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,INCE Izzet,62.00,-110,110,-115,135,137.5,-142.5,110,137.5,247.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,HEYDARI Ahmad Reza,62.00,102.5,107.5,110,125,130,135,110,135,245
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,MARTINEZ Sergio,62.00,102.5,107.5,-110,125,130,135,107.5,135,242.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,MUCKENHUBER Markus,61.35,100,-105,105,130,135,137.5,105,137.5,242.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,IMAMURA Toshio,60.50,102.5,-107.5,-107.5,130,-137.5,137.5,102.5,137.5,240
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,ZOLA Nunzio Graziano,61.95,100,-105,-105,-120,120,-127.5,100,120,220
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,VANDEN Ende Garth,61.00,85,90,95,-107.5,107.5,-115,95,107.5,202.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,MATEOS Paul,61.75,85,90,92.5,-115,115,120,92.5,120,212.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,HUANG Ching-Chung,60.90,-90,90,-95,120,125,-130,90,125,215
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,YANG Chieh-Chung,61.35,-105,-105,-105,120,125,130,0,130,0
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,62 kg Men,CHEN Shuihua,61.15,-127.5,-127.5,-127.5,145,150,155,0,155,0
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,GUO Guan,68.90,140,145.5,-147.5,160,-167.5,170,145.5,170,315
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,ARSLAN Yasin,69.00,135,140,-142.5,167.5,-172.5,-172.5,140,167.5,307.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,PETROSYAN Radik,68.75,130,135,137.5,160,-165,-165,137.5,160,297.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,PETROSYAN Rudik,68.85,132.5,-137.5,137.5,170,-177.5,-177.5,137.5,170,307.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,MIRZAYEV Turan,67.90,-130,130,-135,160,167.5,-170,130,167.5,297.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,KHOSHDEL Djavad,68.15,125,130,-135,162.5,-167.5,-167.5,130,162.5,292.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,HEGHEDUS Vasile C.,68.80,130,-135,-135,-157.5,157.5,-162.5,130,157.5,287.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,WAGA Sebastian,68.80,130,-135,-135,-140,0,0,130,0,0
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,AHMED Samir Ahmed,68.65,-127.5,-127.5,127.5,165,-170,172.5,127.5,172.5,300
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,LANGTHALER Thomas,67.90,-125,125,-130,155,-160,-160,125,155,280
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,BUTENKO Alexander,68.65,-120,120,125,150,-155,155,125,155,280
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,VITUKS Andrejs,67.80,115,120,122.5,142.5,-147.5,147.5,122.5,147.5,270
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,NAKAJYO Katsura,68.25,117.5,122.5,-125,120,130,0,122.5,130,252.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,SBAI Youssef,69.00,-115,115,120,140,145,147.5,120,147.5,267.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,ZHURAVLIEV Yevgeniy,68.15,110,115,117.5,140,-145,-145,117.5,140,257.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,ZUHLKE Christian,68.35,117.5,-122.5,-122.5,135,140,145,117.5,145,262.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,HSIEH Hsiao-Kai,68.20,115,-120,-120,150,-155,-155,115,150,265
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,BERES Sandor,68.35,110,115,-117.5,137.5,142.5,145,115,145,260
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,BIZZARRO Ivan Luigi,68.75,110,-115,115,130,135,-140,115,135,250
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,ZAMBRANO Francisco,68.95,-115,115,-120,-140,140,-145,115,140,255
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,CAMPOS Jugnevis,68.95,-115,-115,115,-145,-145,145,115,145,260
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,CHUNG Cheng-Ku,67.85,-112.5,-112.5,112.5,-145,145,-147.5,112.5,145,257.5
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,SACRISTAN Alberto,68.65,-110,110,-115,140,-145,145,110,145,255
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,MALAVE Luis,68.85,-110,110,-115,-142.5,-142.5,-142.5,110,0,0
24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,1998-05-18,69 kg Men,TAHIROV Zaur,68.90,105,110,-112.5,132.5,-137.5,-137.5,110,132.5,242.5
