event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,50 kg Men,HENI Lohia,47.53,70,77,-80,-80,80,-89,77,80,157
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,50 kg Men,CAIN Shadrach,48.62,-55,55,57,65,-72,-72,57,65,122
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,50 kg Men,ALEX Lohia Junior,48.06,-55,55,-60,70,-75,-75,55,70,125
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,56 kg Men,BIOLO David Nickson,54.90,70,73,76,90,-95,-95,76,90,166
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,56 kg Men,MEA Douglas Ao,55.06,70,75,-80,90,97,101,75,101,176
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,56 kg Men,DOGUAPE Larko,55.24,70,-75,75,95,98,100,75,100,175
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,56 kg Men,RAOBU Manuila,52.37,65,-70,-70,77,-80,-80,65,77,142
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,56 kg Men,DAGO Simeon Tim,55.70,60,-65,65,70,75,80,65,80,145
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,56 kg Men,KUAABA Tibwere,55.68,60,-70,-70,80,85,90,60,90,150
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,62 kg Men,LOHIA Igo,60.39,-85,85,-90,-100,100,-108,85,100,185
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,62 kg Men,BETERO Takirua,59.77,75,80,-85,-95,95,-101,80,95,175
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,62 kg Men,DETUDAMO Uea,60.01,55,60,65,65,70,-75,65,70,135
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,62 kg Men,ARUA Gau Jummy,61.19,-83,-83,-83,-95,0,0,0,0,0
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,69 kg Men,MAE Leslie,67.18,-80,80,-85,-100,-100,-100,80,0,0
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,69 kg Men,CAIN Quamen Ezekiel,67.93,75,80,-85,97,-102,102,80,102,182
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,69 kg Men,PUKA Nou,64.12,70,75,-78,90,-94,94,75,94,169
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,69 kg Men,DOURA Samuel Judah,62.45,60,-65,65,80,85,91,65,91,156
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,69 kg Men,COOK Marcincy,65.54,60,65,-68,-75,75,-82,65,75,140
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,77 kg Men,MENKE Petrillo,70.95,80,85,90,102,107,112,90,112,202
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,77 kg Men,HOMERSHAM Joshua Roy,75.54,80,85,-90,97,101,-108,85,101,186
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,85 kg Men,MANZO Chirk Douglas Carmine,84.16,90,95,100,115,120,125,100,125,225
OCEANIA YOUTH CHAMPIONSHIPS,2015-07-06,85 kg Men,FUNAKI Uaealesi,82.77,80,-85,85,105,-110,116,85,116,201
