event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,PENG Xin,55.55,110,-113,113,130,-133,133,113,133,246
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,MINGMOON Witoon,55.81,-110,110,113,141,144,-156,113,144,257
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,NGUYEN Tran Anh Tuan,55.77,-111,-111,112,136,140,143,112,143,255
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,SON Igor,54.62,103,108,110,130,136,-138,110,136,246
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,LAI Gia Thanh,55.68,105,110,-113,134,-137,137,110,137,247
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,ALSALEEM Seraj Abdulrahim M,55.26,98,104,-107,123,128,-132,104,128,232
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,YODAGE Dilanka Isuru Kumara,55.75,100,104,-106,-127,127,131,104,131,235
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,LAI Yung-En,55.63,98,102,-105,125,128,130,102,130,232
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,CHANG Hao-Yu,55.53,100,-103,-103,130,-133,-133,100,130,230
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,SENOO Yuya,55.74,93,97,100,130,-137,-137,100,130,230
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,GARCIA Rowel,55.82,95,100,-105,120,-125,-125,100,120,220
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,ALSULAMI Faisal Khalid M,55.83,100,-107,-107,120,-130,-131,100,120,220
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,CHANAMBAM Rishikanta Singh,55.94,95,99,-102,120,125,128,99,128,227
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,KAKHRAMONOV Mukhammadali,55.90,93,96,-99,123,128,-131,96,128,224
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,MUTHUPANDI Raja,55.80,-95,95,-99,125,130,-136,95,130,225
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,CUICO Clark,51.84,85,90,-95,115,120,-123,90,120,210
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,56 kg Men,NYEIN Chan Htwe,54.00,90,-95,-95,110,115,-122,90,115,205
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,ERGASHEV Adkhamjon,61.50,118,-121,121,145,150,151,121,151,272
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,XIAO Qiming,61.39,110,115,120,130,-135,137,120,137,257
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,TALIB Talha,61.88,112,116,117,133,138,-141,117,138,255
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,ALBELADI Abdulrahman Saleh T,61.99,111,-116,117,-136,136,-141,117,136,253
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,NONDARA Pongsakorn,61.65,115,-118,-118,-141,-141,141,115,141,256
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,NAVI Gulam,61.87,102,106,108,135,140,-147,108,140,248
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,AITPEKOV Kadyrbek,59.93,102,-107,107,128,-137,-137,107,128,235
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,CENIZA John Fabuar,56.70,95,100,-105,120,125,-130,100,125,225
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,K C Prakash,61.15,95,97,100,120,124,-127,100,124,224
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,ATILANO Elbert Jr,59.22,85,90,-92,100,105,-110,90,105,195
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,AL-ZUBAIDI Mohammed Ali Wahhab,61.66,-115,-115,-116,140,143,151,0,151,0
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,62 kg Men,LEE Byeongchan,61.36,-110,-110,-111,136,-142,-142,0,136,0
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,LINDER Albert,68.48,135,140,142,170,173,-180,142,173,315
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,MIYAMOTO Masanori,68.27,133,137,141,163,167,171,141,171,312
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,KONNAI Mitsunori,68.54,130,136,141,163,168,172,141,172,313
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,DOUNGSRI Anucha,67.30,120,125,130,152,160,-167,130,160,290
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,BAK Joohyo,68.65,128,-132,-134,166,170,172,128,172,300
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,NGUYEN Quang Truong,68.16,126,-129,-129,155,-160,-160,126,155,281
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,JEONG Changho,68.83,-125,125,-134,-167,-168,-168,125,0,0
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,TOSHTEMIROV Sarvar,68.58,118,121,-123,140,146,148,121,148,269
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,RAGALA Varun,68.61,113,117,-121,-133,133,140,117,140,257
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,AL-LAMI Qasim Hasan Abdulhussein,68.95,110,-115,115,130,136,141,115,141,256
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,QIN Lvyu,65.28,110,-115,-118,140,145,147,110,147,257
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,ALMUKHARRIQ Ali Hussain M,68.56,109,-116,-116,132,-141,-141,109,132,241
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,ALALAWI Ali Alawi M,67.64,108,-116,-116,132,136,-141,108,136,244
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,69 kg Men,CHANTRI Witsanu,68.30,-130,-130,-130,160,-166,-166,0,160,0
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,YOU Jaesik,74.41,140,144,-148,165,170,176,144,176,320
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,MAKEYEV Mikhail,76.43,135,140,143,172,178,-182,143,178,321
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,KHUDAYBERGANOV Shakhzod,77.00,138,141,-145,169,174,-181,141,174,315
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,ZHANG Chaobin,72.54,130,140,-143,155,165,167,140,167,307
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,AL BATTASHI Asad Sultan Obaid,76.51,139,-144,-145,172,-177,-177,139,172,311
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,HSIEH Shu-Yin,76.50,132,137,-142,-162,162,173,137,173,310
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,CHITRAKAN Manop,76.46,125,-134,136,165,173,-177,136,173,309
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,SUEPSUAN Natthawut,76.17,130,135,-141,156,-166,166,135,166,301
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,SINGH Ajay,76.43,-135,135,-140,160,0,0,135,160,295
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,MATSUO Yudai,76.31,-133,133,-141,150,157,-160,133,157,290
2016 ASIAN JUNIOR CHAMPIONSHIPS,2016-11-08,77 kg Men,ALOTHMAN Sami Ahmed M,76.88,122,131,-136,152,157,-160,131,157,288
