event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,GARCIA BRITO Luis Alberto,55.40,106,-111,-111,133,-135,136,106,136,242
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,HIGUITA BARRERA Luis Fernando,55.40,-106,106,-111,130,134,135,106,135,241
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,CRUZ ESCOBAR Ramon Ernesto,55.60,100,-103,-103,125,-128,128,100,128,228
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,GUERRERO MALTE Jefferson David,55.70,95,100,-104,116,120,126,100,126,226
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,FERRUZOLA ALAVA Rafael Patricio,54.45,-98,98,-103,121,-126,126,98,126,224
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,CHAVEZ VEGA Oscar Fernando,55.95,-96,96,-99,114,117,120,96,120,216
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,BONA David,54.55,-93,-93,93,114,118,-123,93,118,211
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,GUZMAN PEREZ Bryan Gilberto,55.60,-90,90,-95,-115,-115,-115,90,0,0
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,ROJAS BRIONES Kevin Yorjanny,54.85,65,70,-75,85,90,-95,70,90,160
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,56 kg Men,CARRASCO VALDEZ Jefri Miguel,55.40,-100,-100,-100,-125,-125,0,0,0,0
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,MOSQUERA LOZANO Jose David,61.40,118,122,125,137,143,-146,125,143,268
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,MAYORA PERNA Julio Ruben,61.70,118,-123,-123,140,-145,145,118,145,263
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,ZURITA VALLEJO Cristhian David,61.75,110,114,117,135,140,-143,117,140,257
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,ROSARIO GARCIA Jean Carlos,61.45,102,106,110,132,135,-140,110,135,245
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,GUANTEO Alejandro,61.80,-109,109,-114,132,136,-141,109,136,245
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,RODRIGUEZ MUNOZ Oscar Damian,61.45,98,103,106,128,133,-136,106,133,239
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,JIMENES Nahuel Carlos Daniel,61.20,95,99,101,125,-130,-131,101,125,226
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,SUAREZ Jorge,61.35,90,95,-101,115,120,-123,95,120,215
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,FERNANDES SILVEIRA Gabriel,61.60,-105,-105,-106,125,130,-135,0,130,0
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,62 kg Men,FERNANDES SILVEIRA Rafael,61.30,-105,-105,-106,125,-130,-130,0,125,0
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,MOSQUERA LOZANO Luis Javier,68.25,140,147,150,172,182,186,150,186,336
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,MUNOZ MARTINEZ Jonathan Antonio,68.50,125,-128,129,157,-171,-173,129,157,286
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,DE LA CRUZ LIRIANO Jonathan Guarionex,68.05,120,125,128,152,-155,156,128,156,284
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,SANCHEZ REYES Jordan Abel,68.15,120,125,-127,148,-153,-153,125,148,273
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,ZURITA VALLEJO Victor Xavier,67.10,117,121,-126,145,150,154,121,154,275
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,GOMEZ Sergio,67.80,113,-118,118,-140,140,-145,118,140,258
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,HUNT Michael Lee,66.85,115,-119,-119,140,147,-153,115,147,262
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,EICHELBERGER Sean,68.35,114,-117,-118,-133,132,136,114,136,250
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,BLANCO PALACIOS Ender De Jesus,67.85,112,-117,-118,145,151,155,112,155,267
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,SOTO MONTECINO Eduardo Alexis,68.60,106,-111,111,-137,137,141,111,141,252
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,REYES ILDEFONSO Bruno Luis,68.35,105,110,-115,137,-141,-141,110,137,247
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,ANDRADE DE SOUSA Matheus Delan,68.45,110,-115,-118,142,-151,-151,110,142,252
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,HERNANDEZ FLORES Jorge Neptali,68.50,105,-110,110,135,-140,-140,110,135,245
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,BAKHUIS Johanus,65.50,75,-80,84,100,105,108,84,108,192
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,CARDENAS RAMIREZ Esteban Ignacio,68.00,80,-85,-85,103,107,-109,80,107,187
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,69 kg Men,BENITEZ Matias Nicolas,68.45,67,72,-75,90,95,100,72,100,172
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,CAICEDO PIEDRAHITA Andres Mauricio,75.70,140,145,-148,177,-183,-183,145,177,322
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,LOPEZ FARIAS Bastian Andres,76.70,130,135,-139,170,-177,177,135,177,312
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,PALOMO BRICENO David Humberto,76.25,127,131,-135,157,162,-164,131,162,293
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,DAMRON Nathan Charles,76.95,-129,129,-134,-158,158,-165,129,158,287
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,WORMALD CISTERNA Kevin Enrique,76.25,-127,127,-132,159,163,-166,127,163,290
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,TROZZI Dominick Robert,76.35,122,125,-128,147,-152,-152,125,147,272
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,CASTILLO MARTINEZ Luis Manuel,71.95,113,117,-120,-136,-136,136,117,136,253
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,FAUSTINO DE ALMEIDA LINHARES Marley,75.95,110,115,-118,135,140,147,115,147,262
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,77 kg Men,RODRIGUEZ ALFONZO Jose Rafael,75.70,-127,-130,-130,155,162,-166,0,162,0
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,MORENO TORRES Jhor Esneider,79.85,142,147,-152,-180,-180,180,147,180,327
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,CASTRO PALMA Darvin Jesus,81.45,135,-140,-140,165,170,-177,135,170,305
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,KU RUIZ Daniel Jacinto,84.40,-130,130,-136,170,-176,177,130,177,307
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,STEMO Nathan Robert,83.30,125,129,-134,148,153,157,129,157,286
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,SUMMA Thomas Scott Henry,82.80,123,127,-130,148,-152,-152,127,148,275
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,CONTRERAS ALVEAR Kleber Francisco,81.85,-126,-126,126,155,-160,-160,126,155,281
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,VALLENILLA SANCHEZ Keydomar Giovanni,83.00,125,-130,-130,160,163,-170,125,163,288
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,VARELA ARRIAGADA Ricardo Alexis,80.25,110,115,120,132,137,-145,120,137,257
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,RODRIGUEZ TEJERO Ruben Agustin,79.70,110,-115,-115,135,140,-142,110,140,250
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,DO NASCIMENTO DA SILVA Rogerio,84.35,-110,110,-115,-148,-148,-148,110,0,0
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,ORTIZ PARRA Miguel Angel Andres,78.80,100,105,-108,-125,125,-130,105,125,230
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,ROJAS BADILLA Luis Jose,78.30,85,92,97,115,122,-126,97,122,219
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,85 kg Men,FUENTES MONGE Ricardo Josue,80.50,-85,-85,85,110,-117,-117,85,110,195
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,94 kg Men,PAREDES MONTANO Lesman,90.85,147,155,160,180,185,188,160,188,348
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,94 kg Men,PIRELA GOTERA Darwin Jose,92.85,135,140,-145,168,-181,0,140,168,308
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,94 kg Men,AMADO BOBADILLA Jose Antonio,93.20,-133,133,-136,158,-166,-167,133,158,291
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,94 kg Men,COOPER Dylan Scott,91.85,-125,125,-130,-161,161,166,125,166,291
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,94 kg Men,RODRIGUEZ TEJERO Lester Ruben,92.10,106,112,120,138,-141,-141,120,138,258
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,94 kg Men,MAQUIN Sender,91.10,105,108,-111,133,137,140,108,140,248
PAN-AMERICAN JUNIOR CHAMPIONSHIPS,2015-05-05,105 kg Men,RODRIGUEZ ENCINOSA Johan Sebastian,104.60,131,-135,137,165,172,178,137,178,315
