event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,WU Jingbiao,55.69,120,125,128,145,-151,-151,128,145,273
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,IRAWAN Eko Yuli,55.64,120,-125,-125,150,153,0,120,153,273
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,SUKHANOV Pavel,55.86,110,117,120,140,-146,146,120,146,266
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,MARTIN Razvan Constantin,55.66,103,107,-109,125,130,-133,107,130,237
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,DE LAS SALAS DE LA ROSA Habib,55.67,102,-107,107,-127,-127,127,107,127,234
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,NOH Guggi,55.56,103,105,-108,135,140,142,105,142,247
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,MAHMOUD Mohamed Ihab Youssef Ahmed,55.76,-103,103,105,128,133,-137,105,133,238
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,NIETO Jose,55.50,102,-105,-105,132,134,-140,102,134,236
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,KARAULANOV Evgeniy,54.96,96,100,-103,125,-128,-128,100,125,225
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,KILIC Gokhan,55.42,93,98,100,115,-120,120,100,120,220
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,YANIK Zafer,55.90,-95,95,100,-118,-118,118,100,118,218
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,PEC Tunche Wellinton,55.48,95,98,-101,125,128,-134,98,128,226
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,MURILLO Yeison,55.54,97,-102,-102,127,132,-137,97,132,229
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,NAJERA LOPEZ Carlos Ricardo,55.57,95,-100,-100,125,127,-130,95,127,222
33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2007-06-10,56 kg Men,ARAKELIAN Armen,55.97,87,92,-96,108,113,117,92,117,209
