event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,CHEN Xiong,55.71,115,-120,-120,140,145,-147,115,145,260
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,ALGUL Ismet,54.46,107,-110,111,122,131,-136,111,131,242
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,BRACHI GARCIA Josue,55.73,100,105,111,127,132,136,111,136,247
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,SERNA MENDOZA Jhon Jairo,55.33,103,106,108,132,136,-139,108,136,244
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,CHANG Kang-Ming,55.25,-103,103,106,120,124,127,106,127,233
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,BARNES Darren Lamar,54.95,95,-100,104,120,-125,129,104,129,233
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,PRADO GUILLEN Juan Manuel,55.60,100,-104,104,121,125,-130,104,125,229
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,BRITO COBO Sebastian Ruben,55.89,92,97,101,123,127,-130,101,127,228
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,MARTINEZ Jordanlee Fabrizzio,55.27,90,94,96,-115,-119,-119,96,0,0
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,TSAI Ming-Chun,55.11,92,-95,95,115,120,122,95,122,217
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,SABOYA FASABI Wilder,54.74,85,-88,88,115,120,-123,88,120,208
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,ROJAS CONCHA Marcos Antonio,54.82,80,85,-88,110,115,117,85,117,202
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,RAMIREZ DE LEON Juan Carlos,55.97,-80,80,85,110,115,-118,85,115,200
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,56 kg Men,LU Yuntao,55.92,-115,-115,-115,137,-141,-141,0,137,0
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,HUANG Minhao,61.64,135,140,-143,-155,155,-159,140,155,295
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,MAO Chen,61.74,130,136,-141,160,164,-168,136,164,300
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,MOSQUERA VALENCIA Francisco Antonio,61.05,122,126,128,154,158,163,128,163,291
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,YOUN Yeowon,61.35,115,-121,121,135,-145,-145,121,135,256
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,SHAHGHOLIAN GHAHFAROKHI Iman,61.49,121,-126,-126,147,152,156,121,156,277
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,TERNA Ion,61.40,-117,-117,117,145,150,-155,117,150,267
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,VASQUEZ VEGAS Edwar Jose,61.60,112,117,-120,141,147,-152,117,147,264
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,BARNES Darrel Lamont,60.61,108,112,116,135,-140,-140,116,135,251
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,MATKERIMOV Ihtiyor,61.39,112,116,-119,143,148,-152,116,148,264
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,REYES Edwin,61.95,109,113,115,131,136,138,115,138,253
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,MUNOZ MARTINEZ Jonathan Antonio,61.27,110,114,-116,136,141,-145,114,141,255
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,TAMAYOSE Tomohiro,60.95,-112,112,-115,135,140,-143,112,140,252
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,MARI Charles,60.75,104,108,110,130,-136,-136,110,130,240
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,KAO Chan-Hung,61.05,110,-115,-115,134,-137,-137,110,134,244
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,BICER Berat,61.48,106,110,-113,135,-140,-140,110,135,245
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,VAZQUEZ MENDEZ Antonio,61.50,105,-110,110,141,146,-150,110,146,256
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,SSEKYAAYA Charles,60.66,105,-110,-110,140,-150,-150,105,140,245
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,ORAI Yuma,61.89,104,-106,-106,-133,133,135,104,135,239
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,BARILLA RAMOS Edvin Stanly,61.50,97,103,-106,136,141,-145,103,141,244
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,AQUINO GOMEZ Robinson,61.87,98,101,103,130,-135,-135,103,130,233
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,62 kg Men,CURI Albert,61.19,87,-90,90,120,-125,-127,90,120,210
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,WU Chao,68.49,145,150,152,180,-190,190,152,190,342
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,SU Ying,68.35,145,147,150,170,-175,-177,150,170,320
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,ISMAYILOV Daniyar,67.33,145,-150,-150,158,-165,165,145,165,310
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,MARQUEZ ONA Ediel,67.40,132,137,140,-158,158,162,140,162,302
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,GODELLI Daniel,68.45,140,-146,-146,0,0,0,140,0,0
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,PIPA Artiom,68.78,-138,138,-141,165,173,-177,138,173,311
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,BEYTULA Yunder Nedim,68.81,134,-137,137,167,-175,-175,137,167,304
2012 IWF JUNIOR WORLD CHAMPIONSHIPS,2012-05-10,69 kg Men,BEJENARIU-CARP Florin-Catalin,68.89,128,133,137,-162,162,168,137,168,305
