meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Arizona Weightlifting State Championships,2018-08-12,Open Men's 89kg,Ali Runyan,84.9,125,-132,-135,160,-170,-170,125,160,285
Arizona Weightlifting State Championships,2018-08-12,Open Men's 89kg,zachary Moran,86.85,112,116,121,140,146,150,121,150,271
Arizona Weightlifting State Championships,2018-08-12,Open Men's 102kg,Rufe Bynum,101.8,120,-125,-125,140,-147,150,120,150,270
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,James Ellis,80.55,120,-124,-125,140,148,-153,120,148,268
Arizona Weightlifting State Championships,2018-08-12,Open Men's 96kg,Beau Poteet,94.1,120,-124,-125,146,-150,-150,120,146,266
Arizona Weightlifting State Championships,2018-08-12,Open Men's 109kg,Justin Baumgartner,107.6,-110,110,-122,140,145,150,110,150,260
Arizona Weightlifting State Championships,2018-08-12,Open Men's 89kg,Eric Rendon,87.3,113,116,-120,-140,-140,142,116,142,258
Arizona Weightlifting State Championships,2018-08-12,Open Men's 96kg,Shane Parton,90.55,-107,110,-115,135,140,-145,110,140,250
Arizona Weightlifting State Championships,2018-08-12,Open Men's 89kg,Daniel Blaine,88.1,103,107,-110,133,137,140,107,140,247
Arizona Weightlifting State Championships,2018-08-12,Open Men's 109kg,David Harris,108.5,-105,105,-109,120,125,130,105,130,235
Arizona Weightlifting State Championships,2018-08-12,Open Men's 102kg,Doug Carter,100.2,100,105,110,-120,120,125,110,125,235
Arizona Weightlifting State Championships,2018-08-12,Open Men's 73kg,Sergio Celis,71.9,100,104,108,121,-126,126,108,126,234
Arizona Weightlifting State Championships,2018-08-12,Open Men's 73kg,Tyson Cope,73,100,103,106,120,-126,126,106,126,232
Arizona Weightlifting State Championships,2018-08-12,Open Men's 89kg,Austin Reyher,87.75,95,-100,100,123,129,-133,100,129,229
Arizona Weightlifting State Championships,2018-08-12,Open Men's 96kg,Eugene Shem,95.5,70,95,97,90,125,130,97,130,227
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,Cristian Ballesteros,77,100,-103,-103,-120,120,125,100,125,225
Arizona Weightlifting State Championships,2018-08-12,Open Men's 96kg,Eldon Soria,94.3,93,97,-100,122,-125,125,97,125,222
Arizona Weightlifting State Championships,2018-08-12,Open Men's 102kg,Rocky McKay,99.5,97,100,-103,116,121,-126,100,121,221
Arizona Weightlifting State Championships,2018-08-12,Open Men's 73kg,Kayleb Quintero,72.65,-90,92,96,120,125,-130,96,125,221
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,Charles Litecky,78.3,85,-91,92,120,128,-134,92,128,220
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,Henry Huang,80.3,94,98,102,105,110,117,102,117,219
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,Timothy Moore,80.95,93,-98,-98,120,125,-128,93,125,218
Arizona Weightlifting State Championships,2018-08-12,Open Men's 67kg,Tyler Skipper,66.45,85,90,95,110,115,120,95,120,215
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,Ivan Ona,80.4,87,-93,94,105,111,-117,94,111,205
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,Michael Prangner,78.75,82,84,-87,111,115,118,84,118,202
Arizona Weightlifting State Championships,2018-08-12,Open Men's 81kg,Larry Guthrie,80.7,-87,-87,88,103,-107,-107,88,103,191
Arizona Weightlifting State Championships,2018-08-12,Open Men's 73kg,Andrew Bowman,70.2,80,84,-87,96,101,105,84,105,189
Arizona Weightlifting State Championships,2018-08-12,Open Women's 59kg,Stephanie Lemmen,58.9,80,83,86,96,100,103,86,103,189
Arizona Weightlifting State Championships,2018-08-12,Open Men's 96kg,Bradley Williams,93.95,73,78,83,93,100,-104,83,100,183
Arizona Weightlifting State Championships,2018-08-12,Open Men's 102kg,Rocko Holmes,97.2,71,76,-81,94,100,107,76,107,183
Arizona Weightlifting State Championships,2018-08-12,Open Women's 59kg,Rebecca Mendez,59,75,80,-84,96,-101,-102,80,96,176
Arizona Weightlifting State Championships,2018-08-12,Open Men's 73kg,Jimmy Nguyen,72.1,77,-80,81,93,-97,-97,81,93,174
Arizona Weightlifting State Championships,2018-08-12,Open Women's 71kg,Macy Tarlton,70.17,65,-70,70,83,90,100,70,100,170
Arizona Weightlifting State Championships,2018-08-12,Open Men's 67kg,Fred Martinez,64.75,70,75,80,80,85,90,80,90,170
Arizona Weightlifting State Championships,2018-08-12,Open Men's 89kg,CHRISTOPHER COY,85.05,70,-75,75,95,-100,-103,75,95,170
Arizona Weightlifting State Championships,2018-08-12,Open Women's 64kg,Lyndzie Jackson,63.25,71,73,75,90,-93,-93,75,90,165
Arizona Weightlifting State Championships,2018-08-12,Open Women's 64kg,Courtney Dyer,63.7,70,-74,74,83,86,90,74,90,164
Arizona Weightlifting State Championships,2018-08-12,Open Women's 59kg,Kristen Jones,58.4,69,71,73,84,87,90,73,90,163
Arizona Weightlifting State Championships,2018-08-12,Open Women's +87kg,Samantha Hoberg,90.75,-70,-70,70,85,88,-91,70,88,158
Arizona Weightlifting State Championships,2018-08-12,Women's 16-17 Age Group 55kg,Leila Cook,54.2,-64,64,67,83,86,-89,67,86,153
Arizona Weightlifting State Championships,2018-08-12,Open Women's 87kg,Shana Harris,86.68,62,-64,66,80,83,86,66,86,152
Arizona Weightlifting State Championships,2018-08-12,Open Women's 81kg,Sarah Laszok,78.45,59,62,65,79,83,-85,65,83,148
Arizona Weightlifting State Championships,2018-08-12,Open Women's 59kg,Ashley Foster,56.5,59,62,64,-78,79,81,64,81,145
Arizona Weightlifting State Championships,2018-08-12,Open Women's 71kg,Michelle Ngo,69.4,60,-65,65,-75,75,-80,65,75,140
Arizona Weightlifting State Championships,2018-08-12,Open Women's 55kg,Michelle Giannino,49.05,58,61,63,72,-75,75,63,75,138
Arizona Weightlifting State Championships,2018-08-12,Open Women's 71kg,Daizie Nunez,70.12,55,58,61,72,-80,-80,61,72,133
Arizona Weightlifting State Championships,2018-08-12,Open Women's 71kg,Emily Rea,68.54,52,-54,54,72,75,-78,54,75,129
