meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's +109kg,Preston Turner,111.9,128,135,140,-165,165,172,140,172,312
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 96kg,Daniel Ware,90.8,-125,126,130,158,165,170,130,170,300
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 89kg,Douglas Ligon,89,130,-135,-136,155,-160,162,130,162,292
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 89kg,James Swords,87,120,125,-130,153,160,-168,125,160,285
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 89kg,Stephen Ingalls,82.8,100,105,-110,125,133,-140,105,133,238
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 81kg,Greg Curoso,80.3,94,97,100,116,120,123,100,123,223
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 102kg,DAMIEN CASTLE,97,94,97,101,102,107,112,101,112,213
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 89kg,Braxton Bennett,84.3,-91,92,96,110,116,-121,96,116,212
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 89kg,Alec pham,88.2,-85,85,-90,118,122,-125,85,122,207
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 73kg,David White,72.5,85,89,92,100,-105,105,92,105,197
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 89kg,Jason Dickerson,85.1,71,74,78,102,106,-109,78,106,184
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 81kg,Joel Dempsey,76.6,75,78,82,95,98,101,82,101,183
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 89kg,Josh Skorupski,82,70,75,78,93,98,100,78,100,178
Team Texas Weightlifting Open 2018,2018-10-13,Open Men's 67kg,jose presas,63.3,-73,73,76,90,95,-100,76,95,171
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 71kg,Brittany Fruge,70.2,64,67,70,92,96,-100,70,96,166
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's +87kg,Kayley Hendrix,99,63,66,-68,87,-91,91,66,91,157
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's +87kg,Krysten Lerchbacker,103.3,58,62,65,75,80,-85,65,80,145
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 71kg,Christine Crumbley,67.9,-58,58,64,75,78,81,64,81,145
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 59kg,Lynn Hoang,58.8,58,-60,60,73,76,80,60,80,140
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 59kg,Erika Salazar,58.3,55,57,-59,75,77,-80,57,77,134
Team Texas Weightlifting Open 2018,2018-10-13,Women's Masters (35-39) 71kg,Molly Compton,68.3,-55,-55,55,71,-75,75,55,75,130
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 71kg,Tanae Romportl,70.5,54,-57,-57,-72,72,75,54,75,129
Team Texas Weightlifting Open 2018,2018-10-13,Women's Masters (40-44) 81kg,Mary Rohrdanz,78.6,45,47,50,63,65,68,50,68,118
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 81kg,Erika Montalvo,79.4,47,50,-52,60,63,65,50,65,115
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 55kg,Krystal Juarez,50.3,47,-49,49,-62,62,63,49,63,112
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 64kg,Madeline Walker,61.1,44,47,49,-58,58,63,49,63,112
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 71kg,Kristine Flournoy,66.9,45,47,-50,50,56,60,47,60,107
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 59kg,Oralia Pena,58.2,45,47,-49,55,58,-60,47,58,105
Team Texas Weightlifting Open 2018,2018-10-13,Women's Masters (35-39) 64kg,Roberta Calelly,63.8,40,43,45,50,54,57,45,57,102
Team Texas Weightlifting Open 2018,2018-10-13,Women's 16-17 Age Group +81kg,Sofia Bruti,106.6,38,-42,42,50,54,58,42,58,100
Team Texas Weightlifting Open 2018,2018-10-13,Open Women's 76kg,Alysha Garcia,73.3,38,-40,-40,50,54,57,38,57,95
Team Texas Weightlifting Open 2018,2018-10-13,Women's Masters (40-44) 81kg,Danelle Lewis,80.6,30,33,36,45,49,53,36,53,89
Team Texas Weightlifting Open 2018,2018-10-13,Men's 13 Under Age Group 44kg,Jaedyn Keesler,40.9,27,29,-30,37,-40,-40,29,37,66
Team Texas Weightlifting Open 2018,2018-10-13,Women's 13 Under Age Group 33kg,Emily Martin,32.4,16,18,20,20,23,-26,20,23,43
Team Texas Weightlifting Open 2018,2018-10-13,Women's 13 Under Age Group 55kg,Isabella Hebert,51.9,8,10,-12,11,13,15,10,15,25
