meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 85 kg,Justin Devereux,80.1,105,110,115,135,-141,144,115,144,259
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 94 kg,Josh Brandt,93.8,105,110,115,130,-138,138,115,138,253
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 85 kg,David Lamb,78.9,-110,-110,110,135,-143,-144,110,135,245
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 85 kg,Jonathan Domin,84,-110,-110,110,132,-137,-137,110,132,242
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's+105 kg,Sean Wolfe,111.6,90,95,102,112,118,123,102,123,225
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's+105 kg,Juan Martinez,116.7,95,-100,100,-120,125,-130,100,125,225
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 85 kg,Jamesynn Mendez,83.4,82,-86,86,113,118,123,86,123,209
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 94 kg,Ian MacDonald,86.5,-86,86,91,112,117,-121,91,117,208
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 105 kg,Will Gensel,101.8,-86,86,-91,105,112,120,86,120,206
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 94 kg,Zachary Imel,89.5,82,-86,90,105,110,115,90,115,205
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 77 kg,Kieran McCullough,72.3,80,83,-86,107,113,117,83,117,200
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 77 kg,Benjamin Boyce,75,77,82,86,97,102,107,86,107,193
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 77 kg,Keith Banning,76.9,80,-86,-86,105,110,-114,80,110,190
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 85 kg,Andrew Tunison,83,75,78,80,98,-102,105,80,105,185
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 94 kg,Brady Wessel,92.9,80,84,-88,93,98,-103,84,98,182
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 69 kg,Jessica Gee,63.2,76,-79,-80,94,98,100,76,100,176
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 94 kg,Brad Bremer,91,62,-67,67,92,97,102,67,102,169
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 94 kg,Adam Oliver,93,-70,70,72,80,87,92,72,92,164
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 75 kg,Isabelle Batayola,74.2,65,70,75,75,82,-87,75,82,157
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 85 kg,Luis Mendoza,77.3,56,61,66,76,81,86,66,86,152
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 94 kg,Donald Nickell,93.8,55,60,65,75,80,85,65,85,150
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's +75 Kg,Laree Wolfe,77.3,60,65,70,72,77,79,70,79,149
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 58 kg,Rachel Corey,57.9,-62,62,66,-77,77,-81,66,77,143
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 69 kg,Jennifer Holbrook,67.1,61,-65,-65,77,80,-83,61,80,141
2015 Level 5 Weightlifting Open,2015-07-18,Open Men's 69 kg,Keola Rubin,68.4,-105,-105,-107,120,-124,128,0,128,128
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (40-44) 58 kg,Mira Kwon Gracia,57.6,54,56,-58,66,68,71,56,71,127
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (45-49) 63 kg,Jennifer Banning,60.4,47,50,53,64,-67,67,53,67,120
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 69 kg,Danica Wolfe,63.7,40,44,47,60,65,-70,47,65,112
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (35-39) 69 kg,Lyndi Boyce,67.1,45,49,51,55,58,61,51,61,112
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's +75 Kg,Kelsey Willard,78.3,44,47,50,55,60,-67,50,60,110
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 69 kg,Caitlin Wyman,67.7,35,37,-40,54,57,60,37,60,97
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's +75 Kg,Julia Trude,98,37,40,-43,50,53,-57,40,53,93
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 53 kg,Taya Newton,49.3,35,37,40,47,50,-53,40,50,90
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (35-39) 63 kg,Faith Egli,60.4,38,-41,-43,-48,49,50,38,50,88
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (35-39) 58 kg,Sarah Rybka,57.6,37,40,-43,47,-50,-50,40,47,87
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 63 kg,Emily Heiberg,61.5,36,39,-42,46,-49,-52,39,46,85
2015 Level 5 Weightlifting Open,2015-07-18,Open Women's 69 kg,Andrea Krause,69,-60,-60,-60,64,-70,75,0,75,75
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (45-49) +75 kg,Ann Snow,86,25,27,29,32,34,36,29,36,65
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (60-64) 69 kg,Anne Geser,63.4,22,25,28,27,31,35,28,35,63
2015 Level 5 Weightlifting Open,2015-07-18,Women's Masters (40-44) +75 kg,Christina Hand,88.6,-49,-51,-51,60,-63,63,0,63,63
