meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Puget Sound Classic,2021-09-25,Open Men's 96kg,Jeffree Lindsey,96,105,112,116,143,143,143,116,143,259
Puget Sound Classic,2021-09-25,Open Men's 89kg,Conner Han,84,92,95,97,120,125,127,97,127,224
Puget Sound Classic,2021-09-25,Open Men's 81kg,Matthew Larose,78,80,85,88,110,115,120,88,120,208
Puget Sound Classic,2021-09-25,Open Men's +109kg,William Blakey,137,65,70,77,100,104,107,77,107,184
Puget Sound Classic,2021-09-25,Open Men's 89kg,Eric Helal,85,77,78,78,85,91,95,78,95,173
Puget Sound Classic,2021-09-25,Men's Masters (35-39) 81kg,John Lelko,74,60,65,67,80,86,92,67,92,159
Puget Sound Classic,2021-09-25,Open Women's 71kg,Andrea Cooper,69.4,66,68,70,83,88,88,70,88,158
Puget Sound Classic,2021-09-25,Open Men's +109kg,Brendan Saltvick,125,0,0,0,150,157,157,0,157,157
Puget Sound Classic,2021-09-25,Open Women's 64kg,MICHELLE HENTZ,61,65,68,68,83,85,88,68,88,156
Puget Sound Classic,2021-09-25,Open Women's +87kg,Nicole Kupfer,156,65,67,67,85,88,89,67,89,156
Puget Sound Classic,2021-09-25,Men's 16-17 Age Group 67kg,Gil Mossburg,66,55,60,65,75,80,85,65,85,150
Puget Sound Classic,2021-09-25,Open Women's 76kg,Randi Levendusky,74,54,57,57,77,80,84,57,84,141
Puget Sound Classic,2021-09-25,Junior Women's 64kg,Reegan May,62,56,60,60,74,76,78,60,78,138
Puget Sound Classic,2021-09-25,Open Women's +87kg,Caitlyn Jackson,121,56,60,63,72,75,75,63,75,138
Puget Sound Classic,2021-09-25,Men's Masters (55-59) 81kg,Adam Zimmerman,79,57,57,59,65,70,74,59,74,133
Puget Sound Classic,2021-09-25,Open Women's 87kg,Katie Apodaca,83,55,55,55,65,70,75,55,75,130
Puget Sound Classic,2021-09-25,Junior Women's 76kg,Payton Bergren,74,51,53,53,65,69,71,53,71,124
Puget Sound Classic,2021-09-25,Open Women's 71kg,Danielle Anderson,67,52,52,56,59,63,63,56,63,119
Puget Sound Classic,2021-09-25,Women's Masters (35-39) 76kg,Meredith Frost,75,52,54,54,55,60,65,54,65,119
Puget Sound Classic,2021-09-25,Women's 14-15 Age Group 55kg,Morgan Marchand ,55,46,50,50,53,57,61,50,61,111
Puget Sound Classic,2021-09-25,Open Women's 45kg,Amber Lee,1058164,25,38,38,51,51,51,38,51,89
Puget Sound Classic,2021-09-25,Women's 14-15 Age Group 64kg,Ava Jackson,64,30,34,37,45,48,50,37,50,87
Puget Sound Classic,2021-09-25,Open Women's 55kg,Carly Long,55,30,33,33,42,46,46,33,46,79
Puget Sound Classic,2021-09-25,Women's Masters (50-54) 71kg,Wendi Lubinus,71,31,31,34,41,44,44,34,44,78
