meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Barbell Collective TWO 2024,2024-07-20,Open Men's 109kg,Devante Jones,106.6,113,116,118,138,142,-145,118,142,260
Barbell Collective TWO 2024,2024-07-20,Open Men's 81kg,Stewart Ragan,75.5,105,-109,109,125,130,135,109,135,244
Barbell Collective TWO 2024,2024-07-20,Open Men's 102kg,Anthony Pantazides Jr,101.7,110,-113,116,127,-131,-133,116,127,243
Barbell Collective TWO 2024,2024-07-20,Open Men's +109kg,Bien Nguyen,123.4,105,110,-115,115,125,-130,110,125,235
Barbell Collective TWO 2024,2024-07-20,Open Men's 89kg,Cj Meeks,87.1,91,-95,95,125,-131,132,95,132,227
Barbell Collective TWO 2024,2024-07-20,Open Men's 81kg,Hoang Dang,78.4,100,-105,105,115,120,-125,105,120,225
Barbell Collective TWO 2024,2024-07-20,Men's 16-17 Age Group 73kg,Roy Maher,72.9,98,-102,-104,127,-131,-132,98,127,225
Barbell Collective TWO 2024,2024-07-20,Open Men's 81kg,Thomas Minor,78,90,94,97,118,123,127,97,127,224
Barbell Collective TWO 2024,2024-07-20,Open Men's 89kg,Dustin Craig,88.9,98,101,-105,121,-125,-126,101,121,222
Barbell Collective TWO 2024,2024-07-20,Open Men's 81kg,Tan Dang,78.8,105,-107,-108,105,108,113,105,113,218
Barbell Collective TWO 2024,2024-07-20,Open Men's 81kg,Abraham Cha,79.3,90,95,-100,115,-120,120,95,120,215
Barbell Collective TWO 2024,2024-07-20,Open Men's +109kg,Ronald Hernandez,118.2,100,-105,-105,115,0,0,100,115,215
Barbell Collective TWO 2024,2024-07-20,Open Men's 89kg,Jack Landers,82.5,93,-98,-98,-113,117,-121,93,117,210
Barbell Collective TWO 2024,2024-07-20,Open Men's 102kg,Chris Wagner,99.8,78,82,85,98,101,105,85,105,190
Barbell Collective TWO 2024,2024-07-20,Open Men's 89kg,Michael Vo,87.5,78,82,-85,100,105,-110,82,105,187
Barbell Collective TWO 2024,2024-07-20,Open Men's 73kg,Henry Iraheta,72.1,70,74,-78,100,-107,107,74,107,181
Barbell Collective TWO 2024,2024-07-20,Open Women's 87kg,Taylor Hewatt,84.6,75,80,85,89,95,-100,85,95,180
Barbell Collective TWO 2024,2024-07-20,Open Men's 89kg,William Nollenberger,88.3,-71,71,74,95,101,105,74,105,179
Barbell Collective TWO 2024,2024-07-20,Men's 13 Under Age Group 73kg,Nathanael Maher,70.8,65,68,-71,75,78,85,68,85,153
Barbell Collective TWO 2024,2024-07-20,Women's 16-17 Age Group 71kg,Stella Atwood,70.6,60,64,68,83,-87,-91,68,83,151
Barbell Collective TWO 2024,2024-07-20,Open Women's 64kg,Danielle Vititoe,62,60,-63,-65,87,-90,90,60,90,150
Barbell Collective TWO 2024,2024-07-20,Open Men's 61kg,Nicholas Muong,60.5,60,65,-70,80,85,-90,65,85,150
Barbell Collective TWO 2024,2024-07-20,Open Women's 64kg,Kara Keith,62.2,60,-62,62,81,83,85,62,85,147
Barbell Collective TWO 2024,2024-07-20,Open Women's 76kg,Chloe Torres Brown,74.6,63,-66,-66,81,-85,-89,63,81,144
Barbell Collective TWO 2024,2024-07-20,Open Men's 96kg,David DeGroot,95.7,55,59,62,70,75,80,62,80,142
Barbell Collective TWO 2024,2024-07-20,Open Women's 71kg,Laurel Smoak,67.1,57,61,64,70,73,76,64,76,140
Barbell Collective TWO 2024,2024-07-20,Open Women's 81kg,Jessica Watson,79.5,-64,64,67,68,-71,-71,67,68,135
Barbell Collective TWO 2024,2024-07-20,Open Women's 55kg,Katy Large,54.9,53,56,59,66,70,72,59,72,131
Barbell Collective TWO 2024,2024-07-20,Open Women's 71kg,Mackenzie Maslanka,66.8,56,58,60,68,70,-72,60,70,130
Barbell Collective TWO 2024,2024-07-20,Open Women's 71kg,Kelley Roberts,66.5,48,53,-57,66,73,77,53,77,130
Barbell Collective TWO 2024,2024-07-20,Open Men's 89kg,Chris Hamilton,83.6,56,-66,-68,66,73,-80,56,73,129
Barbell Collective TWO 2024,2024-07-20,Open Women's 64kg,Haley Headrick,63.7,55,58,-60,68,71,-73,58,71,129
Barbell Collective TWO 2024,2024-07-20,Open Women's 71kg,Katelyn Lipa,66.4,59,-61,-61,65,68,-71,59,68,127
Barbell Collective TWO 2024,2024-07-20,Open Women's 71kg,Kaitlin Foster,64.8,52,55,-58,-69,-70,70,55,70,125
Barbell Collective TWO 2024,2024-07-20,Open Women's 76kg,Cooper Wall,75.2,49,51,-54,70,73,-76,51,73,124
Barbell Collective TWO 2024,2024-07-20,Open Women's 71kg,Melanie Erwin,69.4,40,43,-45,50,55,58,43,58,101
Barbell Collective TWO 2024,2024-07-20,Open Women's 81kg,Natalie  Richardson,80.6,-45,45,-47,53,55,-59,45,55,100
Barbell Collective TWO 2024,2024-07-20,Open Women's +87kg,Kylie Douglas,95.7,38,42,44,50,54,-56,44,54,98
Barbell Collective TWO 2024,2024-07-20,Open Women's 71kg,BRISA SANCHEZ PLACIDO,69.6,35,37,40,48,52,-55,40,52,92
Barbell Collective TWO 2024,2024-07-20,Men's 13 Under Age Group 44kg,Francisco Chacon-Rovira,42.2,34,36,39,43,47,50,39,50,89
Barbell Collective TWO 2024,2024-07-20,Open Women's 76kg,Caitlin Meyer,72.9,34,36,-40,-48,48,52,36,52,88
Barbell Collective TWO 2024,2024-07-20,Open Women's 59kg,Tiffany  Hicks,58,25,27,30,39,41,43,30,43,73
Barbell Collective TWO 2024,2024-07-20,Women's 13 Under Age Group 45kg,Abigail Negron,43.3,21,23,25,28,31,34,25,34,59
Barbell Collective TWO 2024,2024-07-20,Open Men's 81kg,David Dang,79.4,100,105,-109,-118,-118,-118,105,0,0
Barbell Collective TWO 2024,2024-07-20,Open Men's 102kg,Andrew Mullins,100.6,-110,-110,-110,130,133,136,0,136,0
Barbell Collective TWO 2024,2024-07-20,Women's 16-17 Age Group 76kg,Sophia Knox,76,-50,50,-52,-68,-68,-68,50,0,0
