meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2023 NYC Regional & Open,2023-01-29,Open Men's 89kg,Lucas Zelehowsky,86.3,118,-121,125,145,150,160,125,160,285
2023 NYC Regional & Open,2023-01-29,Open Men's 81kg,mostafa ibrahim,76.3,114,118,121,148,152,156,121,156,277
2023 NYC Regional & Open,2023-01-29,Open Men's 109kg,Kirill Gusarov,104.8,-120,121,-124,152,-156,-156,121,152,273
2023 NYC Regional & Open,2023-01-29,Open Men's 89kg,Brian DeGennaro,86.4,113,118,-121,141,146,152,118,152,270
2023 NYC Regional & Open,2023-01-29,Open Men's 96kg,Justin Lieu,95.7,108,112,-115,-142,142,-145,112,142,254
2023 NYC Regional & Open,2023-01-29,Open Men's 89kg,George Bakatsias,87,113,-117,-118,140,-145,-146,113,140,253
2023 NYC Regional & Open,2023-01-29,Open Men's 89kg,James Lopez,86.2,107,-112,115,138,-143,-143,115,138,253
2023 NYC Regional & Open,2023-01-29,Open Men's 102kg,Justin Sierra,101.8,105,110,-115,135,-140,140,110,140,250
2023 NYC Regional & Open,2023-01-29,Open Men's 102kg,Calder Hannan,100.9,96,99,102,135,139,142,102,142,244
2023 NYC Regional & Open,2023-01-29,Open Men's 81kg,Khalil Harrison,80.1,105,108,-115,133,-138,-138,108,133,241
2023 NYC Regional & Open,2023-01-29,Men's Masters (35-39) 96kg,Reed Morgan,93.9,94,97,100,122,127,-131,100,127,227
2023 NYC Regional & Open,2023-01-29,Men's Masters (35-39) 67kg,Dean Otsuka,65.3,94,98,101,114,120,125,101,125,226
2023 NYC Regional & Open,2023-01-29,Men's Masters (35-39) 102kg,James Fields,101.1,-92,92,96,121,126,130,96,130,226
2023 NYC Regional & Open,2023-01-29,Open Men's 67kg,Sergio Castillo,66.9,101,-106,-106,121,-125,-125,101,121,222
2023 NYC Regional & Open,2023-01-29,Open Men's 73kg,STEVEN MARCUS,70.6,90,95,-100,-120,121,-130,95,121,216
2023 NYC Regional & Open,2023-01-29,Men's Masters (35-39) 102kg,Willie Smalls,99.3,90,95,97,110,116,-122,97,116,213
2023 NYC Regional & Open,2023-01-29,Open Men's 81kg,Samuel Lee,80.6,90,94,-97,110,-114,115,94,115,209
2023 NYC Regional & Open,2023-01-29,Open Men's 81kg,James Travers,80.3,84,88,-93,115,-121,-122,88,115,203
2023 NYC Regional & Open,2023-01-29,Open Men's 102kg,Cooper Johnson,97.6,85,89,93,100,109,-120,93,109,202
2023 NYC Regional & Open,2023-01-29,Open Men's 81kg,Anthony Lykke,80.6,86,90,-95,-111,111,-116,90,111,201
2023 NYC Regional & Open,2023-01-29,Men's Masters (55-59) 81kg,Daniel Kunitz,81,82,86,90,105,110,-114,90,110,200
2023 NYC Regional & Open,2023-01-29,Open Men's 96kg,Victor Huang,90.9,75,78,82,110,114,-117,82,114,196
2023 NYC Regional & Open,2023-01-29,Open Men's 73kg,Sean Tsaur,71.8,83,87,-91,103,108,-112,87,108,195
2023 NYC Regional & Open,2023-01-29,Open Women's 64kg,Nadezda Likhacheva,63.3,77,82,86,95,100,105,86,105,191
2023 NYC Regional & Open,2023-01-29,Open Men's 81kg,Nelson Patino,77.6,78,82,-86,100,106,-110,82,106,188
2023 NYC Regional & Open,2023-01-29,Men's Masters (35-39) 73kg,Eric Rivera,72.6,75,80,83,100,105,-110,83,105,188
2023 NYC Regional & Open,2023-01-28,Men's Masters (55-59) 109kg,Michael Seewald,103.8,78,82,-86,100,-105,-106,82,100,182
2023 NYC Regional & Open,2023-01-29,Open Women's 71kg,Assem Sadykova,65.7,70,75,80,90,95,100,80,100,180
2023 NYC Regional & Open,2023-01-29,Open Men's 73kg,Benjamin Quachtran,71,70,75,80,95,99,-102,80,99,179
