meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Iron Athlete May Open,2016-05-21,Open Women's +75 Kg,Briana VanHyning,82.1,61,64,66,75,79,-82,66,79,145
Iron Athlete May Open,2016-05-21,Open Men's 105 kg,Rufe Bynum,104,130,-134,134,158,-164,-166,134,158,292
Iron Athlete May Open,2016-05-21,Open Men's 85 kg,Teddy Perez,84.05,117,121,-125,143,-150,150,121,150,271
Iron Athlete May Open,2016-05-21,Open Men's 94 kg,Ben Stone,92.95,105,110,115,130,135,140,115,140,255
Iron Athlete May Open,2016-05-21,Open Men's 94 kg,Christopher Desmarchais,92.7,-110,-112,112,133,137,142,112,142,254
Iron Athlete May Open,2016-05-21,Open Men's 94 kg,Aaron Martinez,87.7,98,103,-109,122,130,137,103,137,240
Iron Athlete May Open,2016-05-21,Open Men's 94 kg,Shane Parton,93.95,103,-107,-110,132,137,-140,103,137,240
Iron Athlete May Open,2016-05-21,Open Men's 85 kg,Trevor Vincent,84.75,87,92,98,120,123,127,98,127,225
Iron Athlete May Open,2016-05-21,Open Men's 69 kg,Mitchell Dreska,67.6,-100,100,-105,120,-125,-125,100,120,220
Iron Athlete May Open,2016-05-21,Open Men's 77 kg,Eugene McDougall,76.45,87,93,98,106,113,118,98,118,216
Iron Athlete May Open,2016-05-21,Open Men's 105 kg,Thomas Abia II,103.7,72,77,81,115,-120,122,81,122,203
Iron Athlete May Open,2016-05-21,Open Men's 94 kg,Chris Weyer,86.6,78,81,-85,-115,-115,121,81,121,202
Iron Athlete May Open,2016-05-21,Open Men's 94 kg,Peter Wielebinski,93.65,-80,-80,80,-114,115,120,80,120,200
Iron Athlete May Open,2016-05-21,Open Men's 77 kg,William Dedmon,76.95,86,89,-92,105,109,-113,89,109,198
Iron Athlete May Open,2016-05-21,Open Men's 77 kg,Tyler Skipper,73.4,75,80,85,100,105,110,85,110,195
Iron Athlete May Open,2016-05-21,Open Men's 77 kg,Nicholas DeBaca,73.6,80,85,-90,95,105,-110,85,105,190
Iron Athlete May Open,2016-05-21,Open Men's 77 kg,Aaron Dyer,75.5,75,-78,78,100,105,110,78,110,188
Iron Athlete May Open,2016-05-21,Open Men's 69 kg,Kyle Grossberger,67.6,75,80,-85,95,100,-105,80,100,180
Iron Athlete May Open,2016-05-21,Open Men's 69 kg,Ryland Hancock,68.7,-80,-80,80,-100,100,-103,80,100,180
Iron Athlete May Open,2016-05-21,Open Men's 85 kg,Vladimir Zovkic,82.55,-75,78,84,89,95,-100,84,95,179
Iron Athlete May Open,2016-05-21,Open Women's +75 Kg,Samantha Hoberg,100.95,74,78,-82,95,100,-106,78,100,178
Iron Athlete May Open,2016-05-21,Open Women's 58 kg,Melissa York,57.4,67,70,73,-94,-97,100,73,100,173
Iron Athlete May Open,2016-05-21,Open Men's 85 kg,Arthur Pfund,84.15,61,66,71,90,93,97,71,97,168
Iron Athlete May Open,2016-05-21,Women's Masters (35-39) 53 kg,Cherity Lunak,52.95,68,-71,72,83,86,-88,72,86,158
Iron Athlete May Open,2016-05-21,Open Women's 63 kg,Courtney Dyer,62.6,61,63,-66,79,84,87,63,87,150
Iron Athlete May Open,2016-05-21,Women's Masters (35-39) 69 kg,Meghan Rohde,67.55,63,66,70,75,80,-85,70,80,150
Iron Athlete May Open,2016-05-21,Open Women's 69 kg,Lauren Hallam,66.15,62,-65,65,81,84,-88,65,84,149
Iron Athlete May Open,2016-05-21,Open Men's 85 kg,William Rupert,82.4,63,-67,-67,80,-85,-85,63,80,143
Iron Athlete May Open,2016-05-21,Open Women's 69 kg,Amberly Moskop,68.2,60,63,66,70,75,-81,66,75,141
Iron Athlete May Open,2016-05-21,Open Women's 69 kg,Alana Carrasco,68.95,-61,61,64,72,75,-78,64,75,139
Iron Athlete May Open,2016-05-21,Women's Masters (40-44) 69 kg,Dina Medina,65.5,57,60,63,71,75,-77,63,75,138
Iron Athlete May Open,2016-05-21,Open Women's 58 kg,Ashley Foster,56,52,55,59,70,75,-79,59,75,134
Iron Athlete May Open,2016-05-21,Women's Masters (35-39) 69 kg,JAMIE MOENSTER,68.45,56,59,-62,72,75,-78,59,75,134
Iron Athlete May Open,2016-05-21,Open Women's +75 Kg,Allison McGregor,88.5,54,56,-58,71,75,78,56,78,134
Iron Athlete May Open,2016-05-21,Open Women's 58 kg,Stephanie Espinoza,55.05,55,-59,-59,72,76,-80,55,76,131
Iron Athlete May Open,2016-05-21,Women's Masters (35-39) 63 kg,Alyssa Vaeth,62.25,53,57,60,63,68,-74,60,68,128
Iron Athlete May Open,2016-05-21,Open Women's 63 kg,Ariel Stewart,60.9,52,-55,56,65,70,72,56,72,128
Iron Athlete May Open,2016-05-21,Open Women's 75 kg,Rachel Carramusa,73.45,45,48,51,62,65,68,51,68,119
Iron Athlete May Open,2016-05-21,Women's Masters (35-39) +75 kg,Crystal Jimenez,75,45,48,51,55,60,65,51,65,116
Iron Athlete May Open,2016-05-21,Open Women's 48 kg,Camille Galang,45.15,-48,-48,48,55,-58,-58,48,55,103
Iron Athlete May Open,2016-05-21,Open Women's 53 kg,Marlene Soto,52.85,42,-46,-46,-57,57,60,42,60,102
Iron Athlete May Open,2016-05-21,Open Women's 58 kg,Jennifer Vollmann,56.25,40,43,-46,55,58,-61,43,58,101
Iron Athlete May Open,2016-05-21,Open Men's 77 kg,Richard Gutierrez,77,-95,95,100,-120,-120,-120,100,0,100
Iron Athlete May Open,2016-05-21,Open Men's 85 kg,Luis Cruz,84.1,-97,97,100,-130,-130,-130,100,0,100
Iron Athlete May Open,2016-05-21,Women's 14-15 Age Group 58 kg,Lily Ellison,57,34,36,-39,39,43,50,36,50,86
Iron Athlete May Open,2016-05-21,Open Women's 58 kg,Brittany McCall,57,-31,-31,31,43,46,-50,31,46,77
Iron Athlete May Open,2016-05-21,Women's Masters (65-69) 63 kg,Carol Adams,61.9,29,-31,31,39,41,-42,31,41,72
Iron Athlete May Open,2016-05-21,Women's Masters (40-44) 53 kg,Tawnya Freeman,53,31,33,35,-44,-44,-46,35,0,35
Iron Athlete May Open,2016-05-21,Open Men's+105 kg,Mark Fasciana,109.9,-110,-110,-110,0,0,0,0,0,0
