meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Arkitect Last Chance Qualifer,2016-03-26,Open Men's 105 kg,Daniel Marrone,102.6,117,-120,-120,-145,145,-150,117,145,262
Arkitect Last Chance Qualifer,2016-03-26,Open Men's 85 kg,Jared Mello,79.1,95,100,-103,120,125,128,100,128,228
Arkitect Last Chance Qualifer,2016-03-26,Open Men's+105 kg,Philip Manseau,118,91,95,100,120,126,-130,100,126,226
Arkitect Last Chance Qualifer,2016-03-26,Open Men's+105 kg,Stephen Pica,130.3,80,90,92,118,125,130,92,130,222
Arkitect Last Chance Qualifer,2016-03-26,Open Women's +75 Kg,Mackenzie Roy,98,87,89,91,110,114,119,91,119,210
Arkitect Last Chance Qualifer,2016-03-26,Open Men's 105 kg,Matthew Ferrara,96.5,91,-96,96,105,110,-115,96,110,206
Arkitect Last Chance Qualifer,2016-03-26,Open Men's 85 kg,Jeffrey Tilton,84.7,80,85,90,98,100,108,90,108,198
Arkitect Last Chance Qualifer,2016-03-26,Open Men's 94 kg,Patrick Doherty,93.9,-80,80,86,-100,100,-105,86,100,186
Arkitect Last Chance Qualifer,2016-03-26,Women's Masters (35-39) 63 kg,Heather Donnelly,59.6,51,54,57,65,68,-70,57,68,125
Arkitect Last Chance Qualifer,2016-03-26,Women's Masters (35-39) 69 kg,Jamie Pica,66.4,43,46,-49,60,-64,64,46,64,110
Arkitect Last Chance Qualifer,2016-03-26,Open Women's +75 Kg,Fenner Lamm,78.2,-63,-63,-63,80,-85,-85,0,80,80
Arkitect Last Chance Qualifer,2016-03-26,Open Women's 75 kg,Carly Warland,74.8,73,-75,-75,-91,-91,-91,73,0,73
Arkitect Last Chance Qualifer,2016-03-26,Open Women's 58 kg,Erin Pinault,57.9,20,23,25,35,40,42,25,42,67
Arkitect Last Chance Qualifer,2016-03-26,Women's Masters (35-39) 48 kg,Amylynne Frankel,0,0,0,0,0,0,0,0,0,0
