meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Conqueror Winter Developmental Meet,2024-02-03,Junior Men's +109kg,John Teggatz,111.55,110,115,120,135,140,145,120,145,265
Conqueror Winter Developmental Meet,2024-02-03,Junior Men's 102kg,Aidan Perez,101.75,108,113,117,137,-142,147,117,147,264
Conqueror Winter Developmental Meet,2024-02-03,Women's 14-15 Age Group 71kg,Chassity Del Balso,67.4,56,59,62,73,78,-83,62,78,140
Conqueror Winter Developmental Meet,2024-02-03,Men's 16-17 Age Group 73kg,Jackson Carrigan,68.9,50,53,55,75,80,-85,55,80,135
Conqueror Winter Developmental Meet,2024-02-03,Open Women's 71kg,Paige Citurs,68.45,48,53,55,62,65,68,55,68,123
Conqueror Winter Developmental Meet,2024-02-03,Open Women's 55kg,Amanda Ryan,54.7,46,48,-50,60,63,66,48,66,114
Conqueror Winter Developmental Meet,2024-02-03,Women's Masters (50-54) +87kg,Susan Teggatz,111.8,40,43,45,55,58,61,45,61,106
Conqueror Winter Developmental Meet,2024-02-03,Men's 13 Under Age Group 67kg,Hank Thompson,63.25,35,38,41,45,48,51,41,51,92
Conqueror Winter Developmental Meet,2024-02-03,Junior Women's 76kg,Nevaeh Hascall,75.45,32,34,36,42,44,-46,36,44,80
Conqueror Winter Developmental Meet,2024-02-03,Men's 13 Under Age Group 36kg,Ares Fallquist,33.85,24,25,26,31,33,-35,26,33,59
Conqueror Winter Developmental Meet,2024-02-03,Men's 13 Under Age Group 55kg,Grant Worthington,53.85,23,24,25,29,31,33,25,33,58
Conqueror Winter Developmental Meet,2024-02-03,Men's 14-15 Age Group 55kg,Devereon Hascall,54.2,23,24,25,28,29,-30,25,29,54
Conqueror Winter Developmental Meet,2024-02-03,Men's 13 Under Age Group 36kg,Brogan Bratsburg,32.6,23,24,25,27,-29,29,25,29,54
Conqueror Winter Developmental Meet,2024-02-03,Men's 13 Under Age Group 49kg,Sawyer  Healy,46.15,16,17,18,20,21,22,18,22,40
Conqueror Winter Developmental Meet,2024-02-03,Junior Women's +87kg,Avery Rotert,87.2,-50,-50,-50,65,70,-73,0,70,0
