meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Last Chance for American Open,2018-10-28,Open Men's 109kg,Ryan Hansen,108.8,122,126,130,160,170,170,130,170,300
Last Chance for American Open,2018-10-28,Open Men's 96kg,Steve Paniccia,95.6,130,135,135,155,160,160,135,160,295
Last Chance for American Open,2018-10-28,Open Men's 89kg,Daniel Dodd,87.8,120,125,125,155,160,160,125,160,285
Last Chance for American Open,2018-10-28,Open Men's 96kg,Taylor McRae,93.8,125,125,128,157,157,157,128,157,285
Last Chance for American Open,2018-10-28,Open Men's 81kg,Jan Dayleg,80.1,107,112,117,140,145,150,117,150,267
Last Chance for American Open,2018-10-28,Open Men's 81kg,Quentin Patault,79.4,105,110,115,140,147,152,115,152,267
Last Chance for American Open,2018-10-28,Open Men's +109kg,Joseph Valentin,117.3,104,108,115,137,145,152,115,152,267
Last Chance for American Open,2018-10-28,Open Men's 81kg,Daniel Casey,80.8,110,115,115,136,139,142,115,142,257
Last Chance for American Open,2018-10-28,Open Men's 81kg,Andrew Davie,80.9,108,112,116,138,141,141,116,141,257
Last Chance for American Open,2018-10-28,Open Men's 102kg,Tucker Brown,100.8,104,108,111,131,136,140,111,140,251
Last Chance for American Open,2018-10-28,Open Men's 89kg,William Darrer,88.7,103,106,106,130,137,142,106,142,248
Last Chance for American Open,2018-10-28,Open Men's 89kg,Nicolas Lobotsky,83.4,100,106,110,115,122,130,110,130,240
Last Chance for American Open,2018-10-28,Open Men's 73kg,Ryan Walsh,72.7,97,102,106,118,122,126,106,126,232
Last Chance for American Open,2018-10-28,Open Men's 96kg,Raymond Laurin,90.4,88,93,98,116,121,128,98,128,226
Last Chance for American Open,2018-10-28,Open Men's 89kg,John Douglass,88.9,80,85,90,100,105,110,90,110,200
Last Chance for American Open,2018-10-28,Open Women's 59kg,Claire Weche,58.7,70,73,76,88,92,96,76,96,172
Last Chance for American Open,2018-10-28,Women's Masters (35-39) 76kg,Jenny Ordon,74.45,68,71,74,90,93,96,74,96,170
Last Chance for American Open,2018-10-28,Open Men's 67kg,Michael Sardo,65.5,66,69,73,88,93,97,73,97,170
Last Chance for American Open,2018-10-28,Open Women's 71kg,Courtney Candullo,64.2,70,70,73,93,96,96,73,96,169
Last Chance for American Open,2018-10-28,Open Women's 71kg,Melissa Berke,70.65,70,70,73,95,95,95,73,95,168
Last Chance for American Open,2018-10-28,Open Women's 55kg,Melissa Manzer,54.4,61,64,67,81,87,91,67,91,158
Last Chance for American Open,2018-10-28,Women's Masters (35-39) 64kg,Amy-Renee Rapp,63.6,65,67,67,81,84,87,67,87,154
Last Chance for American Open,2018-10-28,Open Women's 64kg,Gabrielle Bradley,63.6,65,65,69,84,84,84,69,84,153
Last Chance for American Open,2018-10-28,Open Women's 71kg,Abagayle Baker,64.9,56,60,63,77,81,89,63,89,152
Last Chance for American Open,2018-10-28,Open Women's +87kg,Kayla Laurin,90.6,53,57,61,78,82,87,61,87,148
Last Chance for American Open,2018-10-28,Open Women's 76kg,Rachelle LaCroix,71.3,60,63,66,73,77,80,66,80,146
Last Chance for American Open,2018-10-28,Open Women's 55kg,Kathryn Glover,54.05,63,64,64,78,78,81,64,81,145
Last Chance for American Open,2018-10-28,Open Men's 81kg,David DeStefano,79.4,51,57,62,70,77,82,62,82,144
Last Chance for American Open,2018-10-28,Open Women's 81kg,Corrie LaFay,79,57,57,57,75,80,83,57,83,140
Last Chance for American Open,2018-10-28,Women's Masters (35-39) 81kg,Abigail Jackson,79.75,54,57,61,68,73,78,61,78,139
Last Chance for American Open,2018-10-28,Women's Masters (35-39) 76kg,Amy Stumvoll,75.4,54,57,60,63,68,73,60,73,133
Last Chance for American Open,2018-10-28,Men's 13 Under Age Group 44kg,Brayan Ibanez,43,56,56,56,69,69,69,56,69,125
Last Chance for American Open,2018-10-28,Open Women's 59kg,Lauren Baldyga,58.6,46,49,52,62,65,68,52,68,120
Last Chance for American Open,2018-10-28,Open Women's 87kg,Elise Burkhardt,83.1,45,47,49,58,62,66,49,66,115
Last Chance for American Open,2018-10-28,Women's Masters (50-54) +87kg,Pamela Dragosh,96.75,38,40,42,54,57,60,42,60,102
Last Chance for American Open,2018-10-28,Open Women's 71kg,Catherine Young,66.3,36,38,39,47,50,50,39,50,89
Last Chance for American Open,2018-10-28,Women's Masters (35-39) 49kg,Kasey Malone,48.5,30,33,35,45,50,50,35,50,85
Last Chance for American Open,2018-10-28,Open Men's 81kg,Gregg Decker,80,35,37,39,40,42,45,39,45,84
Last Chance for American Open,2018-10-28,Women's 13 Under Age Group 49kg,Maria Elena Andras,45.7,32,35,37,36,39,39,37,39,76
Last Chance for American Open,2018-10-28,Men's 13 Under Age Group 55kg,Igor Popescu,51.3,26,28,31,30,34,36,31,36,67
Last Chance for American Open,2018-10-28,Women's 13 Under Age Group 33kg,Emily Ibanez Guerrero,30.5,25,26,26,30,33,35,26,35,61
Last Chance for American Open,2018-10-28,Women's 13 Under Age Group 30kg,Ivy-Marie Buzinhani Brustello,21,13,13,13,18,18,18,13,18,31
