meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tommy Kono XX Championships 2026,2026-08-02,Open Men's 94kg,Jiwon Lee,91.15,120,-124,124,155,160,165,124,165,289
Tommy Kono XX Championships 2026,2026-08-02,Open Men's 88kg,Brennan Koeller,79.35,117,-121,123,146,-151,155,123,155,278
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 79kg,Jonathan McHale,74.9,105,109,112,135,141,148,112,148,260
Tommy Kono XX Championships 2026,2026-08-02,Men's 16-17 Age Group 94+kg,Elliot Leet,95.1,97,100,-103,140,143,-146,100,143,243
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 88kg,Telesforo Dacanay,85.6,98,101,104,128,132,136,104,136,240
Tommy Kono XX Championships 2026,2026-08-02,Open Men's 94kg,William Puna,93.9,97,100,102,125,130,133,102,133,235
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 110kg,Harold Osorio,106.05,96,-99,102,120,125,-130,102,125,227
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 94kg,Nick  Eudy,91.15,90,-95,95,120,125,-130,95,125,220
Tommy Kono XX Championships 2026,2026-08-02,Open Men's 79kg,Jonah Mirasol,73.25,86,93,97,115,-120,120,97,120,217
Tommy Kono XX Championships 2026,2026-08-02,Men's 16-17 Age Group 79kg,Jaxson Sullivan,72.15,85,88,91,121,125,-128,91,125,216
Tommy Kono XX Championships 2026,2026-08-02,Open Men's 60kg,Seth Tom,58.5,92,96,-100,114,120,-125,96,120,216
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 88kg,Sok Oeun,83.2,90,92,-95,110,115,118,92,118,210
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (40-44) 79kg,Jason Murray,78.6,-90,90,-95,110,115,118,90,118,208
Tommy Kono XX Championships 2026,2026-08-02,Open Women's 69kg,Jamie Hegg,69,84,87,90,114,117,-120,90,117,207
Tommy Kono XX Championships 2026,2026-08-02,Open Men's 110+kg,Nathan SUGUITAN,120.8,88,92,-95,112,115,-118,92,115,207
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (50-54) 110+kg,Orlando Aspurias ,113.9,84,-88,89,112,116,-120,89,116,205
Tommy Kono XX Championships 2026,2026-08-02,Open Men's 71kg,Thompson Ngo,66.7,95,100,-101,95,100,105,100,105,205
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 94kg,KRISTOFFER DELACRUZ,94.7,85,88,91,105,110,-113,91,110,201
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (45-49) 110kg,Justin Shores,99.15,84,87,90,101,106,110,90,110,200
Tommy Kono XX Championships 2026,2026-08-02,Open Women's 86kg,Julia Yun,86,81,84,-87,106,109,111,84,111,195
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 94kg,Calvin Kyawmyint,91.3,80,83,-86,100,105,110,83,110,193
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (40-44) 65kg,Daniel Louie,62.85,77,81,85,97,102,106,85,106,191
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (45-49) 110kg,bradley carlson,102.15,75,-85,85,100,104,-108,85,104,189
Tommy Kono XX Championships 2026,2026-08-02,Junior Men's 65kg,Jaren Jae Delos Reyes,64.75,-80,83,-85,-101,101,0,83,101,184
Tommy Kono XX Championships 2026,2026-08-02,Men's Masters (35-39) 71kg,Alvaro Rivas Valencia,69.2,80,84,-87,100,-105,-107,84,100,184
Tommy Kono XX Championships 2026,2026-08-02,Open Women's 63kg,haley trinh,61,73,76,79,95,98,101,79,101,180
