meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The Ides of March,2024-03-16,Open Men's 102kg,Thomas Brown,96.4,120,125,-130,155,160,167,125,167,292
The Ides of March,2024-03-16,Open Men's 96kg,Dylan Varner,95,-115,116,-120,145,150,-155,116,150,266
The Ides of March,2024-03-16,Open Men's 102kg,Mitchell Marks,99.4,108,112,-115,137,-143,145,112,145,257
The Ides of March,2024-03-16,Men's Masters (50-54) 109kg,Gregory Vallee,107.2,98,-103,108,134,139,145,108,145,253
The Ides of March,2024-03-16,Open Men's 81kg,Camden Wisner,79.3,95,102,111,130,140,-147,111,140,251
The Ides of March,2024-03-16,Men's Masters (35-39) 81kg,James Dantoni,81,91,95,-98,122,125,-128,95,125,220
The Ides of March,2024-03-16,Men's Masters (35-39) +109kg,Andrew Cash,130.3,85,89,95,105,110,116,95,116,211
The Ides of March,2024-03-16,Open Men's 81kg,Dominic Ashford,74.4,75,80,85,90,95,100,85,100,185
The Ides of March,2024-03-16,Open Women's 71kg,Lindsey Cohee,69.4,70,74,-76,86,90,-93,74,90,164
The Ides of March,2024-03-16,Open Women's 64kg,Nicole Vallandingham,61.8,59,62,-64,80,-83,83,62,83,145
The Ides of March,2024-03-16,Junior Women's 81kg,Makynna Bedgood,80.5,56,59,62,74,78,81,62,81,143
The Ides of March,2024-03-16,Women's 16-17 Age Group 71kg,Jacquelyn Roark,66.8,53,57,61,60,63,66,61,66,127
The Ides of March,2024-03-16,Women's Masters (45-49) 71kg,Alison Roark,68.6,52,55,-58,65,69,72,55,72,127
The Ides of March,2024-03-16,Junior Women's 59kg,Rori Wilson,57.5,51,-54,54,62,66,70,54,70,124
The Ides of March,2024-03-16,Women's 14-15 Age Group 76kg,Campbell Nix,72,48,52,55,60,65,-70,55,65,120
The Ides of March,2024-03-16,Women's Masters (35-39) 64kg,Karisa Hoke ,62.8,50,-54,-54,66,-69,70,50,70,120
The Ides of March,2024-03-16,Women's Masters (35-39) +87kg,Shannon Owens,95,42,46,-48,58,62,-65,46,62,108
The Ides of March,2024-03-16,Open Women's 64kg,Nicole Phaneuf,61,38,41,44,50,56,60,44,60,104
The Ides of March,2024-03-16,Women's Masters (45-49) 64kg,Torie Mathis,63.8,-45,45,-47,56,59,-62,45,59,104
The Ides of March,2024-03-16,Women's Masters (35-39) 71kg,Gina Gatlin,66.3,41,43,46,47,51,54,46,54,100
The Ides of March,2024-03-16,Junior Women's 55kg,Mindy Wen,49.1,30,35,38,37,40,46,38,46,84
The Ides of March,2024-03-16,Open Women's 76kg,Rachel Iannazzone,76,30,33,-37,42,-45,45,33,45,78
The Ides of March,2024-03-16,Junior Women's 49kg,Daphnie Vang,49,23,-26,26,30,33,-36,26,33,59
The Ides of March,2024-03-16,Men's 13 Under Age Group 44kg,Garrett Hicks,41.7,12,15,17,16,18,20,17,20,37
The Ides of March,2024-03-16,Women's Masters (35-39) 71kg,Jennifer  Hamilton ,67.8,-43,-44,-44,52,56,60,0,60,0
