meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Waxman's Gym Spartaklade,2014-03-29,Open Men's+105 kg,Jeffrey Williams,161,135,-140,140,155,-163,-163,140,155,295
Waxman's Gym Spartaklade,2014-03-29,Open Men's 94 kg,Aaron Rodriguez,87.6,120,-125,125,145,150,-153,125,150,275
Waxman's Gym Spartaklade,2014-03-29,Open Men's+105 kg,Michael White,118.6,120,-125,125,145,-151,-155,125,145,270
Waxman's Gym Spartaklade,2014-03-29,Open Men's 105 kg,Gregory Bommarito,103.8,118,-122,125,143,-148,-150,125,143,268
Waxman's Gym Spartaklade,2014-03-29,Open Men's 77 kg,Jason Horikawa,76.8,110,115,-117,-145,-145,145,115,145,260
Waxman's Gym Spartaklade,2014-03-29,Open Men's 105 kg,Dexter Kodat,95,107,111,115,138,142,145,115,145,260
Waxman's Gym Spartaklade,2014-03-29,Open Men's 94 kg,Marc Sobremesana,88.4,105,108,-112,135,143,-148,108,143,251
Waxman's Gym Spartaklade,2014-03-29,Open Men's 105 kg,Nick De los Rios,99.8,105,110,115,122,-127,130,115,130,245
Waxman's Gym Spartaklade,2014-03-29,Open Men's 105 kg,Alexander Spivak,98.6,100,105,-110,115,122,127,105,127,232
Waxman's Gym Spartaklade,2014-03-29,Open Men's 105 kg,Eric Carlos,95.8,85,94,-98,125,133,-140,94,133,227
Waxman's Gym Spartaklade,2014-03-29,Open Men's 69 kg,Chris Luciano,68.6,92,95,-97,126,-131,-135,95,126,221
Waxman's Gym Spartaklade,2014-03-29,Open Men's 85 kg,Daniel Wu,81.8,90,-95,-96,116,121,-125,90,121,211
Waxman's Gym Spartaklade,2014-03-29,Open Men's 69 kg,Ming Loo,68.6,89,-92,92,108,-112,-112,92,108,200
Waxman's Gym Spartaklade,2014-03-29,Open Men's 85 kg,Joshua Swann,82.8,80,85,-88,100,105,-110,85,105,190
Waxman's Gym Spartaklade,2014-03-29,Open Men's 85 kg,Branden Nikka,78.6,70,74,-77,92,97,102,74,102,176
Waxman's Gym Spartaklade,2014-03-29,Open Men's 69 kg,Marvin Magcamit,68,69,74,78,88,93,96,78,96,174
Waxman's Gym Spartaklade,2014-03-29,Open Women's 69 kg,Lindsay McCormick,66.6,65,-68,-68,82,-88,88,65,88,153
Waxman's Gym Spartaklade,2014-03-29,Open Women's 58 kg,Ana Rodriguez,56,60,62,64,71,73,75,64,75,139
Waxman's Gym Spartaklade,2014-03-29,Open Women's 63 kg,Aura Serpas,63,48,-50,50,68,71,-73,50,71,121
Waxman's Gym Spartaklade,2014-03-29,Open Women's 48 kg,Kristin Iizuka,47.6,49,53,-59,61,-65,65,53,65,118
Waxman's Gym Spartaklade,2014-03-29,Open Men's 94 kg,Eddie Min,88.8,-75,-75,-75,100,105,110,0,110,110
Waxman's Gym Spartaklade,2014-03-29,Open Men's 105 kg,Juan Batres,101.6,80,88,-94,-116,-123,-123,88,0,88
