meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Barbell MAYhem,2017-05-06,Open Men's 94 kg,Zachary Seward,93.3,116,-123,123,155,-162,-162,123,155,278
Barbell MAYhem,2017-05-06,Open Men's 94 kg,Zachary Neer,93.3,110,-116,120,-140,145,-148,120,145,265
Barbell MAYhem,2017-05-06,Open Men's+105 kg,Matthew Peter,152.4,100,110,-120,140,-146,0,110,140,250
Barbell MAYhem,2017-05-06,Open Men's+105 kg,Nathan Carlson,114.5,97,101,106,135,140,144,106,144,250
Barbell MAYhem,2017-05-06,Open Men's 69 kg,Kristopher Koehne,68.9,91,-96,97,121,-128,130,97,130,227
Barbell MAYhem,2017-05-06,Open Men's+105 kg,Dawson Klebe,110.5,-105,105,-111,-120,120,-125,105,120,225
Barbell MAYhem,2017-05-06,Open Men's 94 kg,Jose Palacios,87.5,91,94,98,115,118,121,98,121,219
Barbell MAYhem,2017-05-06,Open Men's 85 kg,Francis Wilwerding,82.9,88,93,95,-118,122,-128,95,122,217
Barbell MAYhem,2017-05-06,Open Men's 85 kg,Tyler Holm,82.9,80,85,89,102,106,111,89,111,200
Barbell MAYhem,2017-05-06,Open Women's 69 kg,Rebecca Phillips,68.7,83,-85,-85,102,105,-112,83,105,188
Barbell MAYhem,2017-05-06,Open Men's 85 kg,Sean Wells,82.4,71,76,-80,102,107,-112,76,107,183
Barbell MAYhem,2017-05-06,Open Men's 77 kg,Ty Kennedy,76.1,-77,77,-83,95,-100,-100,77,95,172
Barbell MAYhem,2017-05-06,Open Women's 75 kg,Rebecca Meggers,74.7,-58,58,61,78,82,-86,61,82,143
Barbell MAYhem,2017-05-06,Open Men's 105 kg,Mark Reuer,98.2,56,-58,59,73,77,-79,59,77,136
Barbell MAYhem,2017-05-06,Open Women's 90 kg,Alyssa Travis,78.9,-56,56,61,75,-79,-80,61,75,136
Barbell MAYhem,2017-05-06,Open Women's 63 kg,Rebecca Kestel,60,52,55,-58,68,71,74,55,74,129
Barbell MAYhem,2017-05-06,Open Men's 69 kg,Robert Gilsdorf,62.1,45,50,56,60,70,0,56,70,126
Barbell MAYhem,2017-05-06,Open Women's 69 kg,Abigail Sharp,67.7,51,54,-57,68,72,-76,54,72,126
Barbell MAYhem,2017-05-06,Women's Masters (45-49) 69 kg,Penny Clark,68.6,52,-54,55,65,67,-69,55,67,122
Barbell MAYhem,2017-05-06,Women's 16-17 Age Group 69 kg,Allison Devereaux,66.3,45,47,50,55,58,61,50,61,111
Barbell MAYhem,2017-05-06,Women's Masters (35-39) 69 kg,Heather Delmas,66,44,48,-52,-60,60,-68,48,60,108
Barbell MAYhem,2017-05-06,Men's 14-15 Age Group 62 kg,Braxton Peters,61.1,42,44,-45,53,-55,57,44,57,101
Barbell MAYhem,2017-05-06,Women's Masters (35-39) 75 kg,Courtney Warner,71.1,34,35,37,45,48,-50,37,48,85
Barbell MAYhem,2017-05-06,Men's 14-15 Age Group 69 kg,Judah Plummer,63,31,34,36,38,42,46,36,46,82
Barbell MAYhem,2017-05-06,Open Men's 77 kg,Samuel Johnston,74.6,25,28,31,-38,38,43,31,43,74
Barbell MAYhem,2017-05-06,Women's Masters (50-54) 69 kg,Stephanie Sharp,67.2,28,30,-32,34,36,38,30,38,68
Barbell MAYhem,2017-05-06,Men's 13 Under Age Group 56 Kg,Carson Peters,53.8,24,25,27,34,36,38,27,38,65
