meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Dog Days Open 2019,2019-08-24,Open Men's 96kg,Paul Henriksen,89.12,117,-122,122,137,142,147,122,147,269
Dog Days Open 2019,2019-08-24,Open Men's 89kg,Joseph Hoeve,87.26,98,101,106,140,-145,-145,106,140,246
Dog Days Open 2019,2019-08-24,Open Men's 96kg,Benjamin McRoberts,93.12,98,102,-107,123,127,132,102,132,234
Dog Days Open 2019,2019-08-24,Open Men's 102kg,Matthew Mientkiewicz,99.72,95,100,-102,120,124,-130,100,124,224
Dog Days Open 2019,2019-08-24,Open Men's 67kg,Darin Vossen,65.86,94,98,-102,121,-125,-126,98,121,219
Dog Days Open 2019,2019-08-24,Open Men's 73kg,Joseph Amundson,71.73,81,85,90,113,118,-122,90,118,208
Dog Days Open 2019,2019-08-24,Open Men's 102kg,Jimmy Angelo,100.03,85,89,-93,100,107,-111,89,107,196
Dog Days Open 2019,2019-08-24,Open Men's 73kg,Daniel Tabalba,67.48,-73,73,77,88,-93,-93,77,88,165
Dog Days Open 2019,2019-08-24,Open Women's 76kg,Amber Klaphake,73.62,64,68,72,86,93,-97,72,93,165
Dog Days Open 2019,2019-08-24,Open Women's 59kg,Michaela McIntosh,57.58,62,65,67,83,-87,90,67,90,157
Dog Days Open 2019,2019-08-24,Open Women's 71kg,victoria tupy,68.04,63,-67,69,-88,88,-91,69,88,157
Dog Days Open 2019,2019-08-24,Open Women's 64kg,Bailey Schlough,60.61,63,65,67,76,80,-83,67,80,147
Dog Days Open 2019,2019-08-24,Open Women's 76kg,Kelly Clay McKenzie,74.18,60,-64,-67,80,85,-90,60,85,145
Dog Days Open 2019,2019-08-24,Open Women's 81kg,Allison Henrickson,79.03,57,62,64,75,80,-85,64,80,144
Dog Days Open 2019,2019-08-24,Men's 14-15 Age Group 89kg,Jovian Tupy,83.88,48,51,-55,57,62,67,51,67,118
Dog Days Open 2019,2019-08-24,Open Women's +87kg,Erin Derwin,91.84,40,43,46,53,56,-59,46,56,102
Dog Days Open 2019,2019-08-24,Open Men's 81kg,Chad Cuddihy,75.49,39,42,45,50,-54,-54,45,50,95
Dog Days Open 2019,2019-08-24,Open Women's 55kg,Tara Bergeson,52.51,-32,34,37,48,-52,-53,37,48,85
Dog Days Open 2019,2019-08-24,Open Women's 64kg,Carolyn Pahr,62.48,30,35,-45,40,-47,-50,35,40,75
Dog Days Open 2019,2019-08-24,Open Women's 59kg,Heather Britz,57.76,33,-36,-36,37,-42,-42,33,37,70
