meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Athletic Lab Winter Classic,2017-02-18,Open Men's+105 kg,Steven Gaudet,122,-117,-117,120,170,-180,-183,120,170,290
Athletic Lab Winter Classic,2017-02-18,Open Men's 105 kg,William Barnett,101.3,115,-120,125,149,152,155,125,155,280
Athletic Lab Winter Classic,2017-02-18,Open Men's+105 kg,Joshua Roberts,108.2,125,130,-135,-150,150,0,130,150,280
Athletic Lab Winter Classic,2017-02-18,Open Men's 105 kg,Chris Lesmes,104.5,113,118,-125,147,150,153,118,153,271
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Jeremiah Alford,84,108,-113,118,130,138,-145,118,138,256
Athletic Lab Winter Classic,2017-02-18,Open Men's 105 kg,James de Klerk,97.7,100,106,110,130,-136,138,110,138,248
Athletic Lab Winter Classic,2017-02-18,Open Men's 105 kg,Jesse Wise,99.5,100,105,-108,-130,-130,130,105,130,235
Athletic Lab Winter Classic,2017-02-18,Open Men's 94 kg,Matthew Shiver,92,97,100,104,115,120,125,104,125,229
Athletic Lab Winter Classic,2017-02-18,Open Men's+105 kg,Seth Dietrich,119.3,90,95,101,115,121,125,101,125,226
Athletic Lab Winter Classic,2017-02-18,Open Men's 77 kg,Michael Young,77,95,100,-105,112,117,121,100,121,221
Athletic Lab Winter Classic,2017-02-18,Open Men's 105 kg,Joshua Rudock,99.2,95,-100,102,111,116,-121,102,116,218
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Matthew Lord,82,85,90,-97,115,121,125,90,125,215
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Ryan East,83.4,90,-95,-95,112,116,120,90,120,210
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Ryan Daigle,80.6,-85,88,92,105,110,-115,92,110,202
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Shane Woodman,80.6,90,-95,-97,110,-115,-116,90,110,200
Athletic Lab Winter Classic,2017-02-18,Open Men's 69 kg,Stephen Lombardi,67.9,80,-86,87,108,-112,-115,87,108,195
Athletic Lab Winter Classic,2017-02-18,Open Men's 77 kg,Roethlisberger Roman,76.6,-84,84,-90,105,111,-117,84,111,195
Athletic Lab Winter Classic,2017-02-18,Open Men's 94 kg,Patrick Scott,90.4,80,85,-90,101,105,110,85,110,195
Athletic Lab Winter Classic,2017-02-18,Open Men's 94 kg,Donald Matz,92.4,80,85,-93,100,106,-111,85,106,191
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Jonathan Kiger,77.5,-80,-80,85,100,105,-108,85,105,190
Athletic Lab Winter Classic,2017-02-18,Open Men's 77 kg,Jack Wiggen,77,77,80,84,100,104,-108,84,104,188
Athletic Lab Winter Classic,2017-02-18,Open Men's 105 kg,Brian Burdette,103.5,75,-82,-83,100,-106,107,75,107,182
Athletic Lab Winter Classic,2017-02-18,Open Women's 75 kg,Teresa Kiel,75,80,-84,-84,100,-105,-109,80,100,180
Athletic Lab Winter Classic,2017-02-18,Open Men's 94 kg,William Baskin,93.3,73,76,-79,96,100,-104,76,100,176
Athletic Lab Winter Classic,2017-02-18,Open Men's 77 kg,Charles Wilson,71.7,65,68,70,89,91,96,70,96,166
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Aaron Markovich,81.8,-70,70,75,80,85,90,75,90,165
Athletic Lab Winter Classic,2017-02-18,Open Women's 63 kg,Norah Cetin,62.6,-65,68,71,80,82,-84,71,82,153
Athletic Lab Winter Classic,2017-02-18,Open Men's 69 kg,Tanner Sherman,66.9,60,63,-67,81,85,88,63,88,151
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Derek Keegan,83.7,57,60,-65,86,90,-94,60,90,150
Athletic Lab Winter Classic,2017-02-18,Open Women's +90 kg,Megan Downing,95.7,57,61,65,73,76,79,65,79,144
Athletic Lab Winter Classic,2017-02-18,Women's Masters (35-39) 69 kg,Shih-Ju Young,68.2,60,-64,65,68,72,75,65,75,140
Athletic Lab Winter Classic,2017-02-18,Open Men's+105 kg,Andrew Vessey,107.5,55,60,-65,70,75,-81,60,75,135
Athletic Lab Winter Classic,2017-02-18,Open Women's 75 kg,Elizabeth Gordon,72.9,-59,-59,60,70,-7,74,60,74,134
Athletic Lab Winter Classic,2017-02-18,Open Women's 69 kg,Kirstin Shaffer,68.2,-56,-57,57,74,76,-78,57,76,133
Athletic Lab Winter Classic,2017-02-18,Women's Masters (35-39) 69 kg,Amanda Ford,68.6,60,62,-64,68,-69,70,62,70,132
Athletic Lab Winter Classic,2017-02-18,Open Women's 53 kg,Reagan Anderson,52.5,52,54,56,70,73,75,56,75,131
Athletic Lab Winter Classic,2017-02-18,Women's Masters (35-39) 58 kg,Sharon Wilkerson,56.9,-50,50,-55,65,70,-74,50,70,120
Athletic Lab Winter Classic,2017-02-18,Open Women's 90 kg,Alyssa Whiddon,77.5,47,-50,50,67,-69,69,50,69,119
Athletic Lab Winter Classic,2017-02-18,Women's 16-17 Age Group 69 kg,Annabelle Bush,67.4,50,54,58,54,58,-62,58,58,116
Athletic Lab Winter Classic,2017-02-18,Open Women's 63 kg,Daniela Serna,61.5,-44,-45,45,64,68,69,45,69,114
Athletic Lab Winter Classic,2017-02-18,Open Women's 75 kg,Dayna O'Byrne,75,42,46,-50,64,68,-72,46,68,114
Athletic Lab Winter Classic,2017-02-18,Women's 13 Under Age Group 53kg,Erin Collins,51.6,45,49,51,55,-60,-60,51,55,106
Athletic Lab Winter Classic,2017-02-18,Women's 14-15 Age Group 58 kg,Hannah Dunn,55.9,40,42,44,54,57,60,44,60,104
Athletic Lab Winter Classic,2017-02-18,Men's 14-15 Age Group 69 kg,Joshua Stange,67,43,-45,45,51,54,58,45,58,103
Athletic Lab Winter Classic,2017-02-18,Women's 14-15 Age Group +69 kg,Kalea Isidore,86.2,38,43,48,48,-55,55,48,55,103
Athletic Lab Winter Classic,2017-02-18,Open Men's 85 kg,Timothy Norman,83.6,39,43,47,46,52,55,47,55,102
Athletic Lab Winter Classic,2017-02-18,Open Women's 63 kg,Kathryn Bradshaw,62.1,42,45,48,-51,51,54,48,54,102
Athletic Lab Winter Classic,2017-02-18,Open Women's 63 kg,Cara Soyars,63,45,-47,47,52,55,-59,47,55,102
Athletic Lab Winter Classic,2017-02-18,Open Women's 48 kg,Stephanie Galvach,46.6,-40,-40,42,51,55,58,42,58,100
Athletic Lab Winter Classic,2017-02-18,Women's 14-15 Age Group 53 kg,Mina Lewis,49,38,42,-45,48,53,55,42,55,97
Athletic Lab Winter Classic,2017-02-18,Men's 13 Under Age Group +69 Kg,Kaden Isidore,82.9,33,-38,38,47,53,57,38,57,95
Athletic Lab Winter Classic,2017-02-18,Women's 16-17 Age Group 63 kg,Abigail Volz,59,36,38,-42,-48,48,51,38,51,89
Athletic Lab Winter Classic,2017-02-18,Women's 14-15 Age Group 63 kg,Madeline Vessey,62.3,25,27,30,36,38,40,30,40,70
Athletic Lab Winter Classic,2017-02-18,Women's Masters (45-49) 69 kg,Tameeka Evans,68.3,26,28,30,35,-37,37,30,37,67
Athletic Lab Winter Classic,2017-02-18,Women's 13 Under Age Group 48kg,Isabella Verna,44.4,24,26,28,28,32,35,28,35,63
Athletic Lab Winter Classic,2017-02-18,Women's 13 Under Age Group 48kg,Ayda Suing,47,24,27,30,26,28,31,30,31,61
Athletic Lab Winter Classic,2017-02-18,Women's 13 Under Age Group 53kg,Matlynn Malone,53,18,20,24,24,26,30,24,30,54
