meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Fulcrum Open,2014-06-14,Open Men's+105 kg,David Chow,114.9,112,115,120,150,155,160,120,160,280
Fulcrum Open,2014-06-14,Open Men's 85 kg,Christopher Douglas,80.7,116,-120,121,144,148,-152,121,148,269
Fulcrum Open,2014-06-14,Open Men's 94 kg,Benjamin Hillman,88.7,109,-114,117,138,143,145,117,145,262
Fulcrum Open,2014-06-14,Open Men's 94 kg,Nate Storrs,93.4,-102,102,-106,132,136,140,102,140,242
Fulcrum Open,2014-06-14,Open Men's 85 kg,Mikkel Ng,80.3,105,-110,-112,135,-140,-143,105,135,240
Fulcrum Open,2014-06-14,Open Men's 85 kg,Colin Woodside,84.3,95,96,102,115,118,-122,102,118,220
Fulcrum Open,2014-06-14,Open Men's 105 kg,Richard Wang,104.35,-90,94,-100,118,124,-130,94,124,218
Fulcrum Open,2014-06-14,Open Men's 94 kg,Sean Millsap,88.1,85,90,94,110,115,118,94,118,212
Fulcrum Open,2014-06-14,Open Men's+105 kg,Nathan Miller,115.9,82,87,92,110,115,120,92,120,212
Fulcrum Open,2014-06-14,Open Men's 77 kg,Andrew Lo,70.5,84,89,-94,110,115,-120,89,115,204
Fulcrum Open,2014-06-14,Open Men's+105 kg,David DeLong,117.5,86,91,-95,100,105,-106,91,105,196
Fulcrum Open,2014-06-14,Open Men's 85 kg,Austin TRUE,82.4,75,80,84,100,105,111,84,111,195
Fulcrum Open,2014-06-14,Open Men's 77 kg,Justin Dinh,76.9,-84,84,-88,105,110,-113,84,110,194
Fulcrum Open,2014-06-14,Open Men's 85 kg,Marcos Ubilla,84.6,65,70,-76,90,94,97,70,97,167
Fulcrum Open,2014-06-14,Open Men's 85 kg,Travis Ellingson,80.5,61,-65,65,87,92,-95,65,92,157
Fulcrum Open,2014-06-14,Open Men's 62 kg,Michael Cleeton,61.3,63,66,68,86,88,-91,68,88,156
Fulcrum Open,2014-06-14,Open Women's 58 kg,Stephanie Anson,56,58,61,64,63,67,70,64,70,134
Fulcrum Open,2014-06-14,Women's Masters (35-39) 63 kg,Lisa Merritt,59.9,-59,59,-61,70,-72,-72,59,70,129
Fulcrum Open,2014-06-14,Women's Masters (40-44) 75 kg,Stacy Allik,71.7,50,52,54,69,-71,72,54,72,126
Fulcrum Open,2014-06-14,Open Women's 69 kg,Karen Appel,67.4,47,52,-56,67,73,-77,52,73,125
Fulcrum Open,2014-06-14,Women's Masters (35-39) 69 kg,Kimberly Renken,64.9,52,-55,-58,65,70,-74,52,70,122
Fulcrum Open,2014-06-14,Women's Masters (40-44) 69 kg,Shannon Kuyper,68.6,51,53,55,64,66,-68,55,66,121
Fulcrum Open,2014-06-14,Women's Masters (40-44) +75 kg,Debbie Schwab,81.6,43,-45,46,63,-65,-66,46,63,109
Fulcrum Open,2014-06-14,Women's Masters (35-39) 75 kg,Erin Gibbs,72.4,41,43,46,54,57,60,46,60,106
Fulcrum Open,2014-06-14,Open Women's 63 kg,Risa Long,60.2,35,39,42,50,54,-58,42,54,96
Fulcrum Open,2014-06-14,Open Women's 58 kg,Danielle Ernst,57,35,37,40,45,48,50,40,50,90
Fulcrum Open,2014-06-14,Women's Masters (45-49) 63 kg,Katherine Derbyshire,61.6,28,30,-32,40,42,44,30,44,74
Fulcrum Open,2014-06-14,Women's Masters (35-39) 53 kg,Sharlyn Carvalho-Chang,51.2,23,-25,26,27,29,32,26,32,58
Fulcrum Open,2014-06-14,Women's 13 Under Age Group 44kg,Valerie Skinner,43.2,12,14,17,22,26,-29,17,26,43
