meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
EVCF Open,2012-06-23,Open Men's 85 kg,John Alvarado,82,0,0,0,150,0,0,0,150,150
EVCF Open,2012-06-23,Open Men's+105 kg,Matt Foreman,120,0,0,0,137,0,0,0,137,137
EVCF Open,2012-06-23,Open Men's 85 kg,Caleb Martin,84,0,0,0,132,0,0,0,132,132
EVCF Open,2012-06-23,Open Men's 85 kg,Garrett Janda,83.2,0,0,0,131,0,0,0,131,131
EVCF Open,2012-06-23,Open Men's 85 kg,Daniel Lazzeri,84.6,0,0,0,130,0,0,0,130,130
EVCF Open,2012-06-23,Open Men's 94 kg,Nathan Maxcy,86,0,0,0,128,0,0,0,128,128
EVCF Open,2012-06-23,Open Men's 105 kg,Doug Carter,94,0,0,0,120,0,0,0,120,120
EVCF Open,2012-06-23,Open Men's 105 kg,Joe Liechty,97.6,0,0,0,120,0,0,0,120,120
EVCF Open,2012-06-23,Open Men's 94 kg,Colin Rigney,85.6,0,0,0,117,0,0,0,117,117
EVCF Open,2012-06-23,Open Men's 94 kg,Brian Kunitzer,85.4,0,0,0,117,0,0,0,117,117
EVCF Open,2012-06-23,Open Men's 85 kg,Jeremy Galo,80.2,0,0,0,115,0,0,0,115,115
EVCF Open,2012-06-23,Open Men's 85 kg,Daniel Sidebottom,79.6,0,0,0,115,0,0,0,115,115
EVCF Open,2012-06-23,Open Men's 94 kg,John Crow,92.8,0,0,0,110,0,0,0,110,110
EVCF Open,2012-06-23,Open Men's 69 kg,Jeremy Ford,67.8,0,0,0,105,0,0,0,105,105
EVCF Open,2012-06-23,Open Men's 77 kg,Brandon Cox,73.8,0,0,0,105,0,0,0,105,105
EVCF Open,2012-06-23,Open Men's+105 kg,Tommy Tracas,115.2,0,0,0,102,0,0,0,102,102
EVCF Open,2012-06-23,Open Men's+105 kg,Matthew Boyd,112.6,0,0,0,101,0,0,0,101,101
EVCF Open,2012-06-23,Open Men's 69 kg,James Hoene,67.4,0,0,0,83,0,0,0,83,83
EVCF Open,2012-06-23,Open Women's 69 kg,Andrea Nestor,68,0,0,0,68,0,0,0,68,68
EVCF Open,2012-06-23,Women's Masters (40-44) 63 kg,Jennifer Hallquist,61,0,0,0,65,0,0,0,65,65
EVCF Open,2012-06-23,Women's Masters (40-44) +75 kg,Rochella LaRue,76,0,0,0,65,0,0,0,65,65
EVCF Open,2012-06-23,Open Women's 75 kg,Meghan Rohde,70,0,0,0,63,0,0,0,63,63
EVCF Open,2012-06-23,Open Women's 63 kg,Elizabeth Khoury,59.6,0,0,0,63,0,0,0,63,63
EVCF Open,2012-06-23,Women's 16-17 Age Group 69 kg,Asha Bramwell,65.2,0,0,0,60,0,0,0,60,60
EVCF Open,2012-06-23,Women's Masters (45-49) 69 kg,Patti Carson Lawhorne,66.4,0,0,0,60,0,0,0,60,60
EVCF Open,2012-06-23,Women's 14-15 Age Group 53 kg,Kaija Bramwell,49.4,0,0,0,60,0,0,0,60,60
EVCF Open,2012-06-23,Women's Masters (35-39) 53 kg,Rebekah Vasey,52.8,0,0,0,60,0,0,0,60,60
EVCF Open,2012-06-23,Open Women's 69 kg,Laura Black,66.6,0,0,0,59,0,0,0,59,59
EVCF Open,2012-06-23,Open Women's 69 kg,Kelly Pritchard,66.4,0,0,0,58,0,0,0,58,58
EVCF Open,2012-06-23,Open Women's 69 kg,Noelle Philbin,67.8,0,0,0,57,0,0,0,57,57
EVCF Open,2012-06-23,Open Women's +75 Kg,Kemena Akpoborie,93.4,0,0,0,53,0,0,0,53,53
EVCF Open,2012-06-23,Open Women's 53 kg,Janine Pereira,53,0,0,0,52,0,0,0,52,52
EVCF Open,2012-06-23,Women's Masters (45-49) 75 kg,Audrie Fennema,72.2,0,0,0,50,0,0,0,50,50
EVCF Open,2012-06-23,Open Women's +75 Kg,Heather Rynearson,75.6,0,0,0,47,0,0,0,47,47
EVCF Open,2012-06-23,Women's Masters (45-49) 63 kg,Julie Delaney,63,0,0,0,43,0,0,0,43,43
EVCF Open,2012-06-23,Open Women's 63 kg,Allegra Ramirez,58.8,0,0,0,43,0,0,0,43,43
EVCF Open,2012-06-23,Men's 13 Under Age Group 35 Kg,Rex Bramwell,33.2,0,0,0,30,0,0,0,30,30
