meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Onaga Christmas Open,2017-12-30,Open Men's 105 kg,Salvatore Badali,99.8,120,125,130,160,-168,168,130,168,298
Onaga Christmas Open,2017-12-30,Open Men's+105 kg,Dalton Holt,109.9,110,-120,122,150,-156,157,122,157,279
Onaga Christmas Open,2017-12-30,Open Men's+105 kg,Seth Dahlke,107.1,115,122,-126,148,-156,-156,122,148,270
Onaga Christmas Open,2017-12-30,Open Men's 94 kg,Tyler Vogt,93.6,105,110,-115,135,140,-145,110,140,250
Onaga Christmas Open,2017-12-30,Open Men's 85 kg,Brian Everhart,84.3,108,112,-114,131,136,-138,112,136,248
Onaga Christmas Open,2017-12-30,Open Men's 94 kg,Stewart Young,92.6,100,104,110,125,-131,132,110,132,242
Onaga Christmas Open,2017-12-30,Open Men's 85 kg,Steven Newby,84.1,90,93,95,125,-132,-135,95,125,220
Onaga Christmas Open,2017-12-30,Open Men's 85 kg,Chad Muehler,81.3,88,-92,-94,-114,-114,115,88,115,203
Onaga Christmas Open,2017-12-30,Open Men's 94 kg,Carl Kramer,93.6,80,83,-86,100,105,-110,83,105,188
Onaga Christmas Open,2017-12-30,Open Men's 85 kg,Philip Webb,82.7,70,75,80,85,90,-96,80,90,170
Onaga Christmas Open,2017-12-30,Open Men's 77 kg,Timothy Harman,75.1,69,-72,72,-91,91,93,72,93,165
Onaga Christmas Open,2017-12-30,Open Women's 90 kg,Emily Bucksath,86.7,60,65,71,82,87,93,71,93,164
Onaga Christmas Open,2017-12-30,Women's Masters (35-39) 75 kg,Angela Givian,73.3,67,70,-74,84,87,90,70,90,160
Onaga Christmas Open,2017-12-30,Open Men's 105 kg,Michael Humble,100.3,55,60,70,70,80,90,70,90,160
Onaga Christmas Open,2017-12-30,Open Men's+105 kg,Ethan Howard,125.6,-65,65,70,75,80,87,70,87,157
Onaga Christmas Open,2017-12-30,Open Men's 94 kg,Gregg Hadley,85.5,60,68,-74,80,84,88,68,88,156
Onaga Christmas Open,2017-12-30,Open Men's 77 kg,Aric Scott,74.5,60,65,-69,80,-84,-84,65,80,145
Onaga Christmas Open,2017-12-30,Open Women's 69 kg,Mandi Blenn,66.3,50,55,60,67,72,77,60,77,137
Onaga Christmas Open,2017-12-30,Men's 14-15 Age Group 50 Kg,Elijah Hein,47.9,-51,51,54,70,74,-77,54,74,128
Onaga Christmas Open,2017-12-30,Women's 16-17 Age Group 75 kg,Kennedy Comstock,73.6,45,50,55,65,70,73,55,73,128
Onaga Christmas Open,2017-12-30,Open Women's 58 kg,Paula Roy,54.6,45,50,55,60,-65,70,55,70,125
Onaga Christmas Open,2017-12-30,Women's Masters (35-39) 63 kg,Heather Delmas,61.3,-52,-52,52,64,68,-70,52,68,120
Onaga Christmas Open,2017-12-30,Open Men's 77 kg,Tony Schuster,75.1,-101,-101,-101,115,-122,-128,0,115,115
Onaga Christmas Open,2017-12-30,Women's Masters (35-39) 90 kg,Melissa Nichols,85.8,44,48,-52,60,65,-70,48,65,113
Onaga Christmas Open,2017-12-30,Women's Masters (35-39) 69 kg,Michelle Harman,67.8,35,40,45,58,63,66,45,66,111
Onaga Christmas Open,2017-12-30,Women's Masters (50-54) 63 kg,Carol Trees,58.3,-45,45,-47,63,-65,-65,45,63,108
Onaga Christmas Open,2017-12-30,Women's 14-15 Age Group +69 kg,Glennys Ross,93.4,-40,40,45,50,55,60,45,60,105
Onaga Christmas Open,2017-12-30,Men's 13 Under Age Group 50 Kg,Layne Mason,48.2,40,43,46,53,56,58,46,58,104
