meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's+105 kg,Jacob Pudenz,107.2,130,135,140,160,165,171,140,171,311
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 77 kg,Jacob Niedermann,76.4,110,120,126,140,148,154,126,154,280
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 85 kg,Gerald Cawelti,85,108,112,112,152,157,157,112,157,269
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 77 kg,Josh Knight,72.2,93,97,102,111,120,125,102,125,227
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 77 kg,Lane McClannan,75.3,90,95,100,110,115,116,100,116,216
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 77 kg,Zane Ricketts,72.3,83,83,86,108,111,113,86,113,199
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 94 kg,Tyler Grubb,92.2,83,85,88,103,107,110,88,110,198
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's +75 Kg,Brianna Tubbs,75.5,75,80,83,105,105,105,83,105,188
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 77 kg,Pat Roode,76.9,73,78,84,102,102,102,84,102,186
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 62 kg,Aaron Powell,61.7,78,78,80,98,102,104,80,104,184
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 75 kg,Casey Zollmann,73.8,63,66,69,92,92,97,69,97,166
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 69 kg,Sarah Burbach,66.2,60,64,69,84,88,88,69,88,157
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 85 kg,Dawson Klebe,85,61,64,67,65,70,74,67,74,141
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 69 kg,Mathison Anglin,68.4,52,57,59,71,74,74,59,74,133
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 62 kg,Robert Gilsdorf,61.9,45,50,55,60,70,75,55,75,130
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 58 kg,Nissa Cohen,55.9,54,54,54,69,74,76,54,76,130
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 75 kg,Rebecca Meggers,74.2,47,50,52,60,65,70,52,70,122
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 58 kg,Meagan O'Donnell,56,43,45,48,68,71,72,48,72,120
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 75 kg,MAKAYLA Loden,72.2,42,46,48,56,60,60,48,60,108
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Men's 77 kg,Ryan Salak,73.3,43,46,46,52,56,59,46,59,105
CrossFit 402 Huskerland WLC Open,2014-08-09,Women's 16-17 Age Group 58 kg,Abigail Linkhart,55.2,38,40,42,49,52,54,42,54,96
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 63 kg,Carly Costello,61.6,35,40,44,40,44,50,44,50,94
CrossFit 402 Huskerland WLC Open,2014-08-09,Women's 14-15 Age Group 63 kg,Abigail Sharp,61.3,36,39,39,48,52,53,39,53,92
CrossFit 402 Huskerland WLC Open,2014-08-09,Open Women's 58 kg,Hannah Jennings,58,32,35,40,45,50,52,40,52,92
CrossFit 402 Huskerland WLC Open,2014-08-09,Women's 16-17 Age Group 69 kg,Kathryn Mallott,68,32,34,36,45,48,51,36,51,87
CrossFit 402 Huskerland WLC Open,2014-08-09,Men's 14-15 Age Group 69 kg,Justin Sivilla,62.3,33,35,35,41,42,42,35,42,77
CrossFit 402 Huskerland WLC Open,2014-08-09,Women's 13 Under Age Group 44kg,Emma Nye,41.4,30,33,34,38,41,42,34,42,76
CrossFit 402 Huskerland WLC Open,2014-08-09,Women's 14-15 Age Group +69 kg,Madelyn Salak,69.2,25,27,29,38,41,44,29,44,73
CrossFit 402 Huskerland WLC Open,2014-08-09,Women's 14-15 Age Group 58 kg,Grace Linck,53.9,30,33,33,35,37,37,33,37,70
CrossFit 402 Huskerland WLC Open,2014-08-09,Men's 13 Under Age Group 35 Kg,Trevor Winterstein,32.9,21,25,28,28,32,36,28,36,64
CrossFit 402 Huskerland WLC Open,2014-08-09,Men's 13 Under Age Group +69 Kg,Aaron Cooksey,92.2,18,20,22,21,23,26,22,26,48
