meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The John Davis Memorial 6,2020-01-11,Open Men's 102kg,Christopher O'Daniel,100.57,95,103,110,135,-145,-151,110,135,245
The John Davis Memorial 6,2020-01-11,Men's Masters (45-49) 96kg,Benson Fletcher,96,95,101,-105,118,-122,124,101,124,225
The John Davis Memorial 6,2020-01-11,Open Men's 96kg,Grayson Starner,93.76,90,95,-100,115,120,125,95,125,220
The John Davis Memorial 6,2020-01-11,Open Men's 81kg,Matthew Erdman,80.7,86,88,-90,104,-107,-107,88,104,192
The John Davis Memorial 6,2020-01-11,Men's 16-17 Age Group 73kg,Charlie Tetrault,69.89,80,83,86,95,100,-104,86,100,186
The John Davis Memorial 6,2020-01-11,Men's Masters (35-39) 73kg,Raymundo Gardea,70.74,85,-88,-88,100,-105,-105,85,100,185
The John Davis Memorial 6,2020-01-11,Open Men's 81kg,Jaye Gass,74.51,65,70,75,80,85,-90,75,85,160
The John Davis Memorial 6,2020-01-11,Women's Masters (40-44) 71kg,Jordan Wildman,68.42,45,48,53,70,74,80,53,80,133
The John Davis Memorial 6,2020-01-11,Men's 16-17 Age Group 73kg,Miles Thompson,68.38,54,57,60,-70,-70,70,60,70,130
The John Davis Memorial 6,2020-01-11,Women's Masters (50-54) 59kg,Cindy Erickson,58.69,-51,53,57,60,63,65,57,65,122
The John Davis Memorial 6,2020-01-11,Women's Masters (35-39) 71kg,Jill Tucker,64.24,48,52,55,-62,63,66,55,66,121
The John Davis Memorial 6,2020-01-11,Women's Masters (35-39) 55kg,Karie Taylor,54.54,45,48,50,65,68,-70,50,68,118
The John Davis Memorial 6,2020-01-11,Open Women's 49kg,Justine Harney,48.39,50,53,-55,63,-67,-67,53,63,116
The John Davis Memorial 6,2020-01-11,Men's Masters (45-49) 89kg,Duane Tucker,85.64,46,-52,52,60,64,-66,52,64,116
The John Davis Memorial 6,2020-01-11,Men's 16-17 Age Group 73kg,Anthony Kohman,68.88,50,53,-55,61,63,-66,53,63,116
The John Davis Memorial 6,2020-01-11,Men's 16-17 Age Group 67kg,Liam Burke,66.84,45,49,52,60,64,-67,52,64,116
The John Davis Memorial 6,2020-01-11,Open Women's 81kg,Victoria Hypes,80.35,42,45,48,55,59,-63,48,59,107
The John Davis Memorial 6,2020-01-11,Women's Masters (40-44) 59kg,Melissa Harmon,57.18,42,-44,46,54,57,60,46,60,106
The John Davis Memorial 6,2020-01-11,Junior Women's 71kg,Sofia Bomse,65.25,45,47,-50,57,59,-62,47,59,106
The John Davis Memorial 6,2020-01-11,Women's Masters (40-44) 55kg,Sharon Evans-Durkin,54.65,41,45,-48,57,61,-63,45,61,106
The John Davis Memorial 6,2020-01-11,Junior Women's 59kg,Shelby Flory,56.94,41,43,45,53,56,59,45,59,104
The John Davis Memorial 6,2020-01-11,Women's 14-15 Age Group 55kg,Zavia Burton,54.6,39,41,43,52,55,58,43,58,101
The John Davis Memorial 6,2020-01-11,Women's 16-17 Age Group 59kg,Amelie Romero,56.54,41,43,45,52,55,-59,45,55,100
The John Davis Memorial 6,2020-01-11,Women's Masters (60-64) 59kg,Carolynne Chandler,58.47,-37,39,41,55,-57,57,41,57,98
The John Davis Memorial 6,2020-01-11,Open Women's 81kg,Jenna Paulson,77.55,39,41,42,53,55,-57,42,55,97
The John Davis Memorial 6,2020-01-11,Women's Masters (40-44) 55kg,Micaela Hester,54.06,38,40,42,47,50,52,42,52,94
The John Davis Memorial 6,2020-01-11,Women's Masters (40-44) 55kg,Robin Hartman,54.53,40,-43,-43,54,-57,-58,40,54,94
The John Davis Memorial 6,2020-01-11,Men's Masters (60-64) 67kg,Britton Alexander,65.69,42,45,-49,45,-48,48,45,48,93
The John Davis Memorial 6,2020-01-11,Women's Masters (35-39) 71kg,Bobbie Hassel,67.93,33,37,40,45,49,51,40,51,91
The John Davis Memorial 6,2020-01-11,Women's Masters (35-39) 76kg,Jocelyn Shalaya Shade,74.74,36,38,40,50,-56,-57,40,50,90
The John Davis Memorial 6,2020-01-11,Open Women's 55kg,Jessica Moser,52.89,30,33,35,40,44,47,35,47,82
The John Davis Memorial 6,2020-01-11,Women's Masters (45-49) 76kg,Kathryn Lilje,73.22,32,-34,34,44,46,48,34,48,82
The John Davis Memorial 6,2020-01-11,Women's Masters (60-64) 55kg,Darlene Vigil,49,33,35,-36,43,-45,45,35,45,80
The John Davis Memorial 6,2020-01-11,Men's Masters (65-69) 61kg,Michael Mansur,60.7,30,33,-35,-40,40,-45,33,40,73
The John Davis Memorial 6,2020-01-11,Junior Women's 55kg,Arryanna Gardea,50.96,27,30,32,-35,35,40,32,40,72
The John Davis Memorial 6,2020-01-11,Women's Masters (60-64) 64kg,Kim Granzow,62.56,28,-30,30,39,41,42,30,42,72
The John Davis Memorial 6,2020-01-11,Women's Masters (55-59) 59kg,Julie Sundblom,58.82,23,25,27,35,37,39,27,39,66
The John Davis Memorial 6,2020-01-11,Women's Masters (45-49) 64kg,Paige Lavilla,63.9,-33,-35,-35,43,-46,47,0,47,47
The John Davis Memorial 6,2020-01-11,Women's Masters (45-49) 59kg,Sampreetha Govindankutty,56.45,15,17,-18,18,20,22,17,22,39
