meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Pony Express,2020-01-18,Open Men's 102kg,Kiefer Huff,100.77,115,-120,-120,155,-160,-161,115,155,270
Pony Express,2020-01-18,Open Men's 96kg,joseph Moos,95.66,110,115,118,145,150,-155,118,150,268
Pony Express,2020-01-18,Open Men's 96kg,Stewart Young,93.54,115,120,-123,135,140,145,120,145,265
Pony Express,2020-01-18,Men's Masters (35-39) +109kg,Kevin McNease,141.25,90,-100,-100,145,-155,-155,90,145,235
Pony Express,2020-01-18,Open Men's 81kg,Kyle Conner,80.51,-97,-97,97,130,-135,-137,97,130,227
Pony Express,2020-01-18,Open Men's 81kg,Gerald Pena,79.99,86,89,92,115,118,-121,92,118,210
Pony Express,2020-01-18,Men's Masters (35-39) 102kg,Richard Hauck,101,80,85,88,109,112,115,88,115,203
Pony Express,2020-01-18,Men's 16-17 Age Group 96kg,Camden Ferguson,93.74,85,-92,-93,105,110,116,85,116,201
Pony Express,2020-01-18,Men's Masters (45-49) 96kg,Edward Moeller,94.98,70,-75,75,90,100,-116,75,100,175
Pony Express,2020-01-18,Open Women's 76kg,Kelly McDonald,75.2,-70,-72,72,-88,88,-92,72,88,160
Pony Express,2020-01-18,Women's 16-17 Age Group +81kg,Chloe Crooks,108.85,65,-70,-70,87,92,-96,65,92,157
Pony Express,2020-01-18,Open Men's 96kg,Jeffrey McMinn,93.11,60,65,-70,85,90,-95,65,90,155
Pony Express,2020-01-18,Men's Masters (60-64) 96kg,Jay Coleman,95.22,58,-63,63,75,81,-85,63,81,144
Pony Express,2020-01-18,Junior Women's 71kg,Kailey Ward,67.2,56,-59,60,70,73,76,60,76,136
Pony Express,2020-01-18,Women's Masters (40-44) 87kg,Melissa Nichols,85.55,50,-55,55,65,-69,74,55,74,129
Pony Express,2020-01-18,Women's Masters (35-39) 64kg,Erin Fecske,63.6,50,54,-59,65,69,-73,54,69,123
Pony Express,2020-01-18,Women's Masters (35-39) 64kg,Molly Shutt,62.9,45,48,50,63,67,-70,50,67,117
Pony Express,2020-01-18,Women's 16-17 Age Group 64kg,Jocelyn Calhoun,62.95,42,46,50,57,-62,62,50,62,112
Pony Express,2020-01-18,Women's 16-17 Age Group 55kg,Ava Kitzi,53.95,44,-47,47,59,62,64,47,64,111
Pony Express,2020-01-18,Women's Masters (35-39) +87kg,Shaun Steeby,102.1,41,-45,46,57,62,-64,46,62,108
Pony Express,2020-01-18,Women's Masters (35-39) 64kg,Lindsey Carroll,63.3,41,44,-47,-55,57,61,44,61,105
Pony Express,2020-01-18,Men's 13 Under Age Group 55kg,kai shutt,54.2,-40,40,-43,47,52,57,40,57,97
Pony Express,2020-01-18,Men's 13 Under Age Group 73kg,Cole Kelley,71.8,32,34,36,-43,43,46,36,46,82
Pony Express,2020-01-18,Men's 14-15 Age Group 44kg,Grissom Stagg,40.69,29,31,34,39,42,45,34,45,79
Pony Express,2020-01-18,Women's 13 Under Age Group +64kg,Madison Harris,89.1,30,33,-36,40,44,-48,33,44,77
Pony Express,2020-01-18,Men's 13 Under Age Group 61kg,Jamaurie Pummell,59.3,30,32,34,39,41,43,34,43,77
Pony Express,2020-01-18,Women's 13 Under Age Group 40kg,aubree carter,38.8,20,23,25,27,-30,-30,25,27,52
Pony Express,2020-01-18,Women's 13 Under Age Group 64kg,Lily Harris,60,17,-20,20,-27,27,30,20,30,50
Pony Express,2020-01-18,Men's 13 Under Age Group 32kg,Wyatt Stagg,26.9,17,-19,-19,24,27,30,17,30,47
Pony Express,2020-01-18,Men's 13 Under Age Group 32kg,Carter Stagg,23.6,12,-14,14,17,19,-20,14,19,33
Pony Express,2020-01-18,Men's 13 Under Age Group 39kg,Dietrich Arnett,37.35,10,12,-14,15,16,18,12,18,30
Pony Express,2020-01-18,Women's 13 Under Age Group 40kg,Kiersten Harris,37.2,-10,10,-12,12,14,-17,10,14,24
