meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WNY Regional Open,2025-05-04,Open Men's +109kg,David McKellar,113.1,125,-132,137,165,175,-182,137,175,312
WNY Regional Open,2025-05-04,Men's 16-17 Age Group 96kg,Elias Horn,94.7,112,-116,116,143,150,-155,116,150,266
WNY Regional Open,2025-05-04,Junior Men's 89kg,Robert Rohde,83.9,110,114,117,137,146,-150,117,146,263
WNY Regional Open,2025-05-04,Open Men's 109kg,Adam Sagun,107.8,-115,-120,120,135,142,-147,120,142,262
WNY Regional Open,2025-05-04,Open Men's +109kg,Matthew Triaszin,111.9,117,-121,-121,143,-147,-147,117,143,260
WNY Regional Open,2025-05-04,Junior Men's 96kg,Trever Weeden,91.6,105,110,115,-130,130,140,115,140,255
WNY Regional Open,2025-05-04,Open Men's 81kg,Kevin Yeung,77.6,92,-96,96,127,-132,132,96,132,228
WNY Regional Open,2025-05-04,Men's Masters (35-39) 102kg,Lance Hardy,99.8,75,80,85,102,107,-112,85,107,192
WNY Regional Open,2025-05-04,Open Men's 96kg,Jacob Wilson,93.3,75,80,-85,90,96,101,80,101,181
WNY Regional Open,2025-05-04,Open Men's 89kg,Jerod Peters,88.4,75,80,-85,90,96,101,80,101,181
WNY Regional Open,2025-05-04,Open Men's 89kg,Mason de las Alas,87.3,70,74,78,85,91,96,78,96,174
WNY Regional Open,2025-05-04,Open Men's 102kg,Jacob Zedack,101.3,70,-74,74,85,90,94,74,94,168
WNY Regional Open,2025-05-04,Open Women's 76kg,Coty Brennan,73.2,50,65,72,75,85,-91,72,85,157
WNY Regional Open,2025-05-04,Open Women's 64kg,Alice Liu,63.1,56,58,62,72,75,-77,62,75,137
WNY Regional Open,2025-05-04,Women's Masters (40-44) 71kg,Lisa Nichols,66.1,54,-57,-58,74,78,81,54,81,135
WNY Regional Open,2025-05-04,Men's Masters (50-54) 102kg,Edgar Walker,98.5,-55,55,-58,74,77,80,55,80,135
WNY Regional Open,2025-05-04,Open Men's 55kg,Mason Hollingworth,53.8,48,-51,-51,57,59,-61,48,59,107
WNY Regional Open,2025-05-04,Women's Masters (35-39) 81kg,Tera Stodolka,77.5,34,41,-43,52,57,-60,41,57,98
WNY Regional Open,2025-05-04,Women's Masters (35-39) 87kg,Lauren Liotta,86.3,37,40,-41,48,51,-54,40,51,91
WNY Regional Open,2025-05-04,Open Women's 76kg,Diana Oramus,73.1,33,34,-38,50,-53,53,34,53,87
WNY Regional Open,2025-05-04,Women's Masters (40-44) 87kg,Amanda Scarnati,83.6,-36,36,-38,50,-53,-54,36,50,86
WNY Regional Open,2025-05-04,Women's Masters (45-49) +87kg,Alex Spaulding,114.3,28,31,34,40,43,46,34,46,80
