meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Doc Yogi Memorial,2014-04-26,Open Men's 94 kg,Jameson Dahl,91.29,110,115,120,150,151,155,120,155,275
Doc Yogi Memorial,2014-04-26,Open Men's 94 kg,Joseph Kauhaahaa,93.62,110,115,115,145,150,151,115,151,266
Doc Yogi Memorial,2014-04-26,Open Men's+105 kg,Joshua Siefman,114.83,100,110,110,120,120,125,110,125,235
Doc Yogi Memorial,2014-04-26,Open Men's+105 kg,Colten Brittain-Kepani,143.34,95,100,100,127,127,132,100,132,232
Doc Yogi Memorial,2014-04-26,Open Men's 94 kg,Michael Strazzanti,86,90,95,100,120,125,0,100,125,225
Doc Yogi Memorial,2014-04-26,Open Men's 69 kg,Keaka Paleka,68.61,93,97,97,115,120,124,97,124,221
Doc Yogi Memorial,2014-04-26,Open Men's 94 kg,Aaron Bautista,88.34,90,95,100,107,110,115,100,115,215
Doc Yogi Memorial,2014-04-26,Open Men's 77 kg,Duke Sevilla,71.59,84,90,90,115,120,125,90,125,215
Doc Yogi Memorial,2014-04-26,Open Men's 94 kg,Kaikaika Teves,93.39,84,90,95,113,113,120,95,120,215
Doc Yogi Memorial,2014-04-26,Open Men's 77 kg,Lewis Drapete,71.15,80,85,90,100,105,110,90,110,200
Doc Yogi Memorial,2014-04-26,Open Men's 94 kg,Keola Hanohano-Hong,86.57,80,85,88,100,105,110,88,110,198
Doc Yogi Memorial,2014-04-26,Open Men's 62 kg,Leanjeffrey Gumboc,60.96,78,83,85,90,100,110,85,110,195
Doc Yogi Memorial,2014-04-26,Open Men's 85 kg,Robert Kikuchi,83.15,70,75,80,94,100,107,80,107,187
Doc Yogi Memorial,2014-04-26,Open Men's 62 kg,Jai Luna,61.77,75,80,85,88,92,98,85,98,183
Doc Yogi Memorial,2014-04-26,Open Men's 69 kg,Andrew Fang,68.5,65,70,73,85,90,92,73,92,165
Doc Yogi Memorial,2014-04-26,Open Men's 105 kg,Jace Luna,96.88,63,68,71,75,82,90,71,90,161
Doc Yogi Memorial,2014-04-26,Open Women's 75 kg,Hailey Namauu,73.34,63,68,70,77,83,87,70,87,157
Doc Yogi Memorial,2014-04-26,Open Women's +75 Kg,Dionne Kaneshiro,87.18,60,65,68,83,86,88,68,88,156
Doc Yogi Memorial,2014-04-26,Open Women's 69 kg,Anna Gilarski,66.59,63,66,69,75,81,82,69,82,151
Doc Yogi Memorial,2014-04-26,Men's 14-15 Age Group 62 kg,Traesyn Shimoda,61.86,58,63,67,65,70,75,67,75,142
Doc Yogi Memorial,2014-04-26,Open Men's 85 kg,Charles Efhan,80.83,50,55,60,70,75,78,60,78,138
Doc Yogi Memorial,2014-04-26,Women's 14-15 Age Group 63 kg,Kela Kauhaahaa,61.61,45,47,50,48,55,60,50,60,110
Doc Yogi Memorial,2014-04-26,Open Women's 69 kg,Courtney Chargin,67.5,37,44,45,50,55,57,45,57,102
Doc Yogi Memorial,2014-04-26,Women's Masters (50-54) 58 kg,Brendalee Salgado-DeMello,56.2,35,38,41,47,50,53,41,53,94
Doc Yogi Memorial,2014-04-26,Open Women's 69 kg,Denise Nakamura,66.95,33,37,40,40,45,50,40,50,90
Doc Yogi Memorial,2014-04-26,{'type': 'unset'},Hanale Kauhaahaa,35.19,15,16,18,16,18,21,18,21,39
