event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Australian Open,2018-02-23,female,Thelma Toua,48.00,60,65,70,80,85,90,65,90,155
Australian Open,2018-02-23,female,Stephanie Pickrell,47.45,57,57,60,68,71,71,57,68,125
Australian Open,2018-02-23,female,Robin Parr,46.65,38,42,45,53,57,60,45,57,102
Australian Open,2018-02-23,female,Dika Toua,52.95,75,80,84,100,106,112,80,106,186
Australian Open,2018-02-23,female,Mary Lifu,52.95,60,65,70,80,85,90,70,85,155
Australian Open,2018-02-23,female,Ashlee Stones,52.55,67,70,72,80,83,86,70,83,153
Australian Open,2018-02-23,female,Holly Shawcross,51.30,64,67,67,78,81,84,67,81,148
Australian Open,2018-02-23,female,Le Minh Thu Huynh,52.40,55,58,60,63,68,70,60,70,130
Australian Open,2018-02-23,female,Maddison Power,52.75,54,56,58,67,70,72,56,72,128
Australian Open,2018-02-23,female,Quyen Nguyen,52.90,50,54,57,65,70,74,57,70,127
Australian Open,2018-02-23,female,Liebon Akua,52.75,53,58,58,63,68,68,58,63,121
Australian Open,2018-02-23,female,Desree Barnes,52.80,46,49,52,62,67,67,52,67,119
Australian Open,2018-02-23,female,Jacinta Carroll,57.50,74,78,80,93,97,101,80,97,177
Australian Open,2018-02-23,female,Lady Seeto,57.60,60,68,71,80,85,90,68,85,153
Australian Open,2018-02-23,female,Elizabeth Tan,57.90,60,65,70,75,80,84,65,80,145
Australian Open,2018-02-23,female,Lizzy Pugh,56.60,61,64,66,72,76,76,66,76,142
Australian Open,2018-02-23,female,Ailsa Seaton,54.90,57,60,63,75,78,81,60,78,138
Australian Open,2018-02-23,female,Verity Park,57.95,53,53,57,70,74,74,53,70,123
Australian Open,2018-02-23,female,Joanna Taylor,56.60,53,56,58,63,66,70,53,63,116
Australian Open,2018-02-23,female,Sharon Mccauley,58.55,55,58,61,65,70,73,61,70,131
Australian Open,2018-02-23,female,Jenly Wini,57.90,75,80,80,0,0,0,0,0,0
Australian Open,2018-02-23,female,Tia-Clair Orr,60.90,79,83,86,102,107,112,86,112,198
Australian Open,2018-02-23,female,Kiana Elliott,62.55,83,86,89,104,108,108,86,104,190
Australian Open,2018-02-23,female,Maximina Uepa,62.85,70,75,77,95,100,100,77,95,172
Australian Open,2018-02-23,female,Kenyah Lawler,62.55,74,74,74,91,93,95,74,95,169
Australian Open,2018-02-23,female,Keely Barakat,62.00,69,72,72,79,83,83,72,79,151
Australian Open,2018-02-23,female,Rebecca Hall,62.85,58,61,65,73,75,78,61,78,139
Australian Open,2018-02-23,female,Samantha Mcconnell,62.90,56,58,60,66,69,71,60,69,129
Australian Open,2018-02-23,female,Sarah Caruana,62.90,60,60,64,75,78,80,60,78,138
Australian Open,2018-02-23,female,Deborah Hastings,62.45,50,53,55,68,71,71,55,71,126
Australian Open,2018-02-23,female,Jocelyne Francken,68.20,81,86,89,102,102,106,86,106,192
Australian Open,2018-02-23,female,Tiiau Bakaekiri,68.40,70,75,75,90,95,99,70,99,169
Australian Open,2018-02-23,female,Pheaulika Daniel,67.90,63,68,68,78,82,85,68,85,153
Australian Open,2018-02-23,female,Beth Butt,68.30,58,58,62,70,74,77,58,74,132
Australian Open,2018-02-23,female,Leanne Thomas,67.80,64,64,64,88,91,91,64,0,0
Australian Open,2018-02-23,female,Jarian Hogan,68.00,63,63,63,0,0,0,0,0,0
Australian Open,2018-02-23,female,Andrea Miller,68.20,89,93,95,108,111,113,95,111,206
Australian Open,2018-02-23,female,Lynda Edwards,67.20,69,72,75,84,87,89,75,84,159
Australian Open,2018-02-23,female,Joanne Flesfadar,65.70,64,68,68,73,73,76,64,73,137
Australian Open,2018-02-23,female,Apolonia Vaivai,71.30,95,95,100,115,120,125,95,120,215
Australian Open,2018-02-23,female,Caity Haniver,73.40,73,77,77,93,93,97,73,93,166
Australian Open,2018-02-23,female,Clare Carey,70.65,59,62,65,81,85,88,62,85,147
