event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Ralph Cashman Open Competition,2022-03-18,female,Julia Hlaing,48.62,50,53,55,63,67,-70,55,67,122
Ralph Cashman Open Competition,2022-03-18,female,Kate Brown,48.56,-53,53,-55,64,68,-72,53,68,121
Ralph Cashman Open Competition,2022-03-18,female,Katie Yilmaz,53.84,50,52,-54,63,66,-69,52,66,118
Ralph Cashman Open Competition,2022-03-18,female,Cary Huynh,54.58,43,-46,-46,58,63,67,43,67,110
Ralph Cashman Open Competition,2022-03-18,female,Tiffany Williams,52.68,-35,35,37,-50,50,-53,37,50,87
Ralph Cashman Open Competition,2022-03-18,female,Bonna Valdecanas,52.96,34,-37,37,42,-45,45,37,45,82
Ralph Cashman Open Competition,2022-03-18,female,Lara Perry,52.68,20,25,32,35,40,43,32,43,75
Ralph Cashman Open Competition,2022-03-18,female,Danielle Winning,53.76,30,-31,31,34,36,-38,31,36,67
Ralph Cashman Open Competition,2022-03-18,female,Christie Mai,52.44,22,25,27,30,33,35,27,35,62
Ralph Cashman Open Competition,2022-03-18,female,Natalie Setiadji,58.64,80,84,-86,-96,96,-100,84,96,180
Ralph Cashman Open Competition,2022-03-18,female,Paula Figueiredo,58.24,35,40,43,47,52,-57,43,52,95
Ralph Cashman Open Competition,2022-03-18,female,Ashlee Peet,58.64,36,39,42,46,49,53,42,53,95
Ralph Cashman Open Competition,2022-03-18,female,Emma Searle,57.40,30,33,35,40,45,48,35,48,83
Ralph Cashman Open Competition,2022-03-18,female,Taiamoni Pakoti,62.90,-64,64,70,84,87,91,70,91,161
Ralph Cashman Open Competition,2022-03-18,female,Aleksandra Macznik,60.56,45,49,51,55,60,-64,51,60,111
Ralph Cashman Open Competition,2022-03-18,female,Carlene Portela,61.64,44,-47,47,53,57,60,47,60,107
Ralph Cashman Open Competition,2022-03-18,female,Grace Robinson,60.10,40,-43,43,53,57,60,43,60,103
Ralph Cashman Open Competition,2022-03-18,female,Apsar Shaik,61.46,37,40,43,53,56,60,43,60,103
Ralph Cashman Open Competition,2022-03-18,female,Rebekah Griffin,62.78,34,36,38,44,47,-50,38,47,85
Ralph Cashman Open Competition,2022-03-18,female,Jacqueline Nichele,69.32,85,88,-90,105,-110,-112,88,105,193
Ralph Cashman Open Competition,2022-03-18,female,Elysha Casey,66.76,73,77,79,85,88,91,79,91,170
Ralph Cashman Open Competition,2022-03-18,female,Katrina Gini,68.30,63,68,-72,84,88,-92,68,88,156
Ralph Cashman Open Competition,2022-03-18,female,Elizabeth Austin,68.72,52,57,61,68,74,82,61,82,143
Ralph Cashman Open Competition,2022-03-18,female,Georgia Oberekar,67.40,53,-57,57,67,72,-76,57,72,129
Ralph Cashman Open Competition,2022-03-18,female,Tina Kaizen,69.34,48,52,55,66,-70,70,55,70,125
Ralph Cashman Open Competition,2022-03-18,female,Kitty Chao,69.96,50,-53,53,69,-72,-72,53,69,122
Ralph Cashman Open Competition,2022-03-18,female,Claudia Duve,68.64,42,-46,-46,52,55,-58,42,55,97
Ralph Cashman Open Competition,2022-03-18,female,Jarian Hogan,75.50,67,70,73,85,88,0,73,88,161
Ralph Cashman Open Competition,2022-03-18,female,Rebecca Faccin,74.45,52,56,-58,72,76,-80,56,76,132
Ralph Cashman Open Competition,2022-03-18,female,Sue Rennett,74.10,37,40,42,47,51,55,42,55,97
Ralph Cashman Open Competition,2022-03-18,female,Elena Macnamara,74.32,33,35,-38,48,50,53,35,53,88
Ralph Cashman Open Competition,2022-03-18,female,Annabel Thomson,80.34,65,70,75,85,90,95,75,95,170
Ralph Cashman Open Competition,2022-03-18,female,Linda Eades,78.62,40,43,46,50,54,58,46,58,104
Ralph Cashman Open Competition,2022-03-18,female,Alyssa Walter,112.54,52,-57,-57,68,72,76,52,76,128
Ralph Cashman Open Competition,2022-03-18,female,Nicole Lumagbas,105.20,40,43,45,55,58,60,45,60,105
Ralph Cashman Open Competition,2022-03-18,female,Jessica Treweek,94.98,36,39,-42,49,53,-55,39,53,92
Ralph Cashman Open Competition,2022-03-18,male,Harrison Nguyen,54.60,70,74,-76,-90,90,-95,74,90,164
Ralph Cashman Open Competition,2022-03-18,male,Deacon Mercieca,63.68,75,79,82,100,-105,105,82,105,187
Ralph Cashman Open Competition,2022-03-18,male,Kinh Luan Luong,65.28,65,70,-75,86,90,96,70,96,166
Ralph Cashman Open Competition,2022-03-18,male,Andrew Custodio,65.98,70,-75,-75,95,-100,0,70,95,165
Ralph Cashman Open Competition,2022-03-18,male,Jack Yang,71.94,-112,112,-116,130,-135,140,112,140,252
Ralph Cashman Open Competition,2022-03-18,male,Nicholas Predkowski,72.70,109,115,117,123,-127,-130,117,123,240
Ralph Cashman Open Competition,2022-03-18,male,Jacob Anderson,72.26,97,-101,101,116,121,-125,101,121,222
Ralph Cashman Open Competition,2022-03-18,male,Tyrell Navarro,72.14,86,-90,-90,101,-106,106,86,106,192
Ralph Cashman Open Competition,2022-03-18,male,Joshua Younan,72.34,68,72,-75,85,89,92,72,92,164
Ralph Cashman Open Competition,2022-03-18,male,Leonardo Borges Barbosa,67.50,67,72,-76,85,90,-95,72,90,162
Ralph Cashman Open Competition,2022-03-18,male,Brian Bramble,67.12,50,54,57,70,75,-80,57,75,132
Ralph Cashman Open Competition,2022-03-18,male,Joshua Wu,79.50,120,124,-127,154,-160,-164,124,154,278
Ralph Cashman Open Competition,2022-03-18,male,Leo Manny,80.66,115,120,125,145,-150,-150,125,145,270
Ralph Cashman Open Competition,2022-03-18,male,Ricky Huang,80.58,113,117,120,140,-146,146,120,146,266
