event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 1 – Cougars,2016-02-06,female,Helena Lemin,52.40,15,18,20,20,24,27,20,27,47
Qld Club Challenge Round 1 – Cougars,2016-02-06,female,Thati Gambine,66.55,45,50,55,60,65,70,55,70,125
Qld Club Challenge Round 1 – Cougars,2016-02-06,female,Hannah Baxter,64.65,43,47,50,62,67,-70,50,67,117
Qld Club Challenge Round 1 – Cougars,2016-02-06,female,Amie Cox,75.00,57,60,-63,72,75,-78,60,75,135
Qld Club Challenge Round 1 – Cougars,2016-02-06,female,Saphire Abraham,82.45,62,-62,62,76,81,0,62,81,143
Qld Club Challenge Round 1 – Cougars,2016-02-06,female,Susan Hornick,78.00,47,53,55,58,63,66,55,66,121
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Lochlan Roberts,38.55,27,30,-32,37,40,43,30,43,73
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Quyen Nguyen,61.50,60,65,-70,85,90,95,65,95,160
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Peter Abraham,56.70,35,38,41,48,52,55,41,55,96
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Alexander Loft,56.85,17,19,21,24,27,30,21,30,51
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Kanishka Guyan Jayaratne,68.70,90,94,-98,118,122,125,94,125,219
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Adam Blair,68.55,63,66,70,80,83,87,70,87,157
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Michael Abraham,68.95,36,39,42,48,52,53,42,53,95
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Rhys Dimmock,75.45,65,70,75,-101,-101,-101,75,0,0
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Mitchell Delbridge,83.75,115,120,125,131,136,141,125,141,266
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,John Yamasaki,80.00,85,90,95,112,117,120,95,120,215
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Michael Shippley,83.85,85,90,95,110,115,120,95,120,215
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Poutawera Ratana,93.45,95,100,103,116,119,123,103,123,226
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Michael Christensen,93.95,90,95,97,120,-125,125,97,125,222
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Daniel Pereira,90.60,80,85,90,110,115,120,90,120,210
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Lucas Barbosa,90.30,60,65,70,75,80,85,70,85,155
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Chris Angel,85.65,-50,50,55,70,75,80,55,80,135
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Andrew Steven,99.05,85,90,95,110,115,120,95,120,215
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Ezra Taylor,101.60,90,-95,95,100,107,114,95,114,209
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Angus Loft,95.75,29,33,36,48,52,55,36,55,91
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Alex Oviedo,79.20,70,75,80,90,95,100,80,100,180
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Rowan Baxter,84.60,88,92,96,120,-125,-125,96,120,216
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,David Lee,83.95,81,85,-92,105,-110,110,85,110,195
Qld Club Challenge Round 1 – Cougars,2016-02-06,male,Jeff Davie,89.90,90,94,-100,110,-120,-120,94,110,204
