event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Sunshine Coast Club Competition,2017-10-14,female,Ruby Mackenzie,49.08,15,17,19,18,20,22,19,22,41
Sunshine Coast Club Competition,2017-10-14,female,Jade Sharp,57.94,47,50,52,57,60,62,52,62,114
Sunshine Coast Club Competition,2017-10-14,female,Angela Barnas,73.50,57,60,63,77,81,85,63,85,148
Sunshine Coast Club Competition,2017-10-14,male,Levi Deans,39.80,-19,19,-22,-25,27,-30,19,27,46
Sunshine Coast Club Competition,2017-10-14,male,Jack Gibson,36.96,17,20,-23,-18,20,24,20,24,44
Sunshine Coast Club Competition,2017-10-14,male,Levi Davidson,38.22,15,18,-20,18,20,22,18,22,40
Sunshine Coast Club Competition,2017-10-14,male,Harry Rudd,51.42,-15,15,-18,18,20,22,15,22,37
Sunshine Coast Club Competition,2017-10-14,male,Toby Jenkins,27.32,9,11,13,12,15,17,13,17,30
Sunshine Coast Club Competition,2017-10-14,male,Jordan O'Dell,59.76,17,20,23,18,21,-24,23,21,44
Sunshine Coast Club Competition,2017-10-14,male,Kyle Munyard,57.28,15,18,-20,18,-20,20,18,20,38
Sunshine Coast Club Competition,2017-10-14,male,Joseph Moore,64.40,15,18,20,18,20,23,20,23,43
Sunshine Coast Club Competition,2017-10-14,male,Mitchell Daniels,70.75,90,95,-100,110,115,-120,95,115,210
Sunshine Coast Club Competition,2017-10-14,male,Trevor Walz,78.75,-62,-62,62,80,-84,-84,62,80,142
Sunshine Coast Club Competition,2017-10-14,male,Andrew Deans,79.90,57,61,-65,77,81,-85,61,81,142
Sunshine Coast Club Competition,2017-10-14,male,Mitchell Tomley,111.05,-110,-115,-115,140,145,152,0,152,0
