event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Julie Davis,54.83,24,25,26,34,-36,36,26,36,62
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Lily Strange,58.70,57,60,64,72,75,-78,64,75,139
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Ciara Taylor,62.25,40,43,45,50,55,60,45,60,105
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Michelle Kinnane,63.46,-35,35,-37,42,44,-46,35,44,79
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Anna Thomson,66.05,53,56,60,74,-78,80,60,80,140
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Linda Skerman,64.88,42,44,-45,55,57,60,44,60,104
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Sue Cox,69.27,35,37,-39,44,46,47,37,47,84
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Colleen Duplock,65.67,26,27,28,32,34,-36,28,34,62
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Rhiannon Decosta,71.69,55,58,61,70,75,-80,61,75,136
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Bronwyn Graham,72.44,57,-60,-60,-79,-82,-82,57,0,0
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,female,Helena Mooney,85.39,43,45,50,60,65,-70,50,65,115
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,male,Fred Buchanan,54.64,57,60,62,70,74,77,62,77,139
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,male,Joshua Strange,56.71,60,63,-66,85,88,-90,63,88,151
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,male,Alan (Songhwan) Park,84.55,90,95,-99,120,-126,-126,95,120,215
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,male,Hunter Levien,86.47,65,67,70,85,90,95,70,95,165
2020 Qld Club Challenge - Zillmere - Round 2,2020-07-25,male,Sam Thorne,94.92,120,-123,-123,151,156,-160,120,156,276
