event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Whitsunday Weightlifting Club Competition,2018-02-24,female,Lillian Poles,62.60,37,-39,-40,47,51,53,37,53,90
Whitsunday Weightlifting Club Competition,2018-02-24,female,Darcy Kay,66.50,-67,67,70,87,-90,92,70,92,162
Whitsunday Weightlifting Club Competition,2018-02-24,female,Kayler Mcmullin,64.00,49,51,53,62,64,-67,53,64,117
Whitsunday Weightlifting Club Competition,2018-02-24,female,Abbie Green,66.30,17,18,22,27,30,34,22,34,56
Whitsunday Weightlifting Club Competition,2018-02-24,male,Fedor Roganov,34.50,15,17,19,20,25,30,19,30,49
Whitsunday Weightlifting Club Competition,2018-02-24,male,Ethan Haratsis,25.70,12,14,15,15,18,22,15,22,37
Whitsunday Weightlifting Club Competition,2018-02-24,male,Corey Smith,75.20,80,85,90,112,117,122,90,122,212
Whitsunday Weightlifting Club Competition,2018-02-24,male,Dillon Fisler,76.00,70,75,80,88,-92,92,80,92,172
Whitsunday Weightlifting Club Competition,2018-02-24,male,Lachlan Irvine-Brown,83.00,90,-93,93,112,115,121,93,121,214
Whitsunday Weightlifting Club Competition,2018-02-24,male,Michael Brennan,85.30,50,55,-60,70,-75,-75,55,70,125
Whitsunday Weightlifting Club Competition,2018-02-24,male,Malcolm Briody,102.90,88,-92,92,110,115,120,92,120,212
