event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Sunshine Coast Weightlifting Club Competition,2018-03-10,female,Chelsea Nicoll,46.35,40,-44,-44,50,55,58,40,58,98
Sunshine Coast Weightlifting Club Competition,2018-03-10,female,Yolandie Weir,52.40,40,45,50,55,60,63,50,63,113
Sunshine Coast Weightlifting Club Competition,2018-03-10,female,Jemma Cowper,55.70,40,-42,-42,56,59,62,40,62,102
Sunshine Coast Weightlifting Club Competition,2018-03-10,female,Angela Barnas,76.25,58,62,-65,78,82,-86,62,82,144
Sunshine Coast Weightlifting Club Competition,2018-03-10,male,Levi Deans,41.60,-22,25,27,33,35,-37,27,35,62
Sunshine Coast Weightlifting Club Competition,2018-03-10,male,Mitchell Daniels,74.70,80,85,90,100,110,115,90,115,205
Sunshine Coast Weightlifting Club Competition,2018-03-10,male,Matthew Barrett,82.20,-25,28,32,40,43,47,32,47,79
Sunshine Coast Weightlifting Club Competition,2018-03-10,male,Tim Steele,93.75,58,62,67,75,80,85,67,85,152
Sunshine Coast Weightlifting Club Competition,2018-03-10,male,Graeme Rousseau,104.00,88,92,95,105,110,115,95,115,210
Sunshine Coast Weightlifting Club Competition,2018-03-10,male,Jon Mann,104.95,50,-55,55,75,80,85,55,85,140
