event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Australian International,2017-03-18,female,Thelma Toua,47.85,70,70,76,90,93,95,70,93,163
Australian International,2017-03-18,female,Charlotte Moss,47.86,59,62,64,73,76,79,64,76,140
Australian International,2017-03-18,female,Alyce Stephenson,47.85,51,54,56,75,79,81,56,81,137
Australian International,2017-03-18,female,Emily Scott,47.50,58,58,61,71,74,74,58,74,132
Australian International,2017-03-18,female,Kushini Jayawardane,47.97,54,54,54,67,74,74,54,67,121
Australian International,2017-03-18,female,Stephanie Pickrell,47.25,50,50,53,60,64,67,53,67,120
Australian International,2017-03-18,female,Syisha Lahtisha Cain,47.32,48,50,53,63,67,69,53,67,120
Australian International,2017-03-18,female,Courtney Chong,47.43,43,45,47,57,60,60,45,60,105
Australian International,2017-03-18,female,Dika Toua,52.92,70,75,78,92,97,102,78,102,180
Australian International,2017-03-18,female,Mary Lifu,52.95,60,65,70,80,85,85,65,85,150
Australian International,2017-03-18,female,Holly Shawcross,52.18,66,68,70,78,81,82,68,81,149
Australian International,2017-03-18,female,Michaela Warwick,51.89,60,64,67,74,79,82,67,79,146
Australian International,2017-03-18,female,Liebon Akua,52.97,50,54,55,60,65,65,55,65,120
Australian International,2017-03-18,female,Maranda-Rose Stephen,52.62,42,45,48,57,60,63,45,60,105
Australian International,2017-03-18,male,Janet Adam,51.86,50,55,55,65,68,70,50,68,118
Australian International,2017-03-18,female,Tia-Clair Orr,57.90,80,84,84,105,109,111,84,111,195
Australian International,2017-03-18,female,Alethea Boon,57.56,66,73,76,85,90,95,76,95,171
Australian International,2017-03-18,female,Parisa Haeri,57.07,68,71,73,88,91,94,73,91,164
Australian International,2017-03-18,female,Emily Shaw,56.53,57,57,60,78,82,83,60,78,138
Australian International,2017-03-18,female,Rebecca Jakubovsky,56.96,56,56,56,73,75,77,56,77,133
Australian International,2017-03-18,female,Gisele Van Den Berg,57.49,55,57,58,73,78,83,55,78,133
Australian International,2017-03-18,female,Jessica Edge,58.00,53,56,59,68,68,72,56,68,124
Australian International,2017-03-18,female,Nancy Genzel Abouke,57.93,56,56,60,67,67,-68,56,67,123
Australian International,2017-03-18,female,Ashleigh Ricca,57.72,50,50,55,67,71,73,50,67,117
Australian International,2017-03-18,female,Lady Seeto,56.92,63,63,63,0,0,0,0,0,0
Australian International,2017-03-18,female,Kalah Clohesy,57.33,55,55,55,0,0,0,0,0,0
Australian International,2017-03-18,female,Melissa Robinson,57.60,60,63,65,80,83,85,65,83,148
Australian International,2017-03-18,female,Megan Signal,61.56,78,82,85,98,103,104,85,104,189
Australian International,2017-03-18,female,Ruth Anderson-Horrell,62.42,70,74,75,91,95,98,75,95,170
Australian International,2017-03-18,female,Amanda Gould,61.84,71,75,79,89,95,96,75,89,164
Australian International,2017-03-18,female,Bailey Lovett,61.70,69,72,74,84,87,89,72,89,161
Australian International,2017-03-18,female,Jacinta Carroll,60.60,66,66,70,85,89,89,66,89,155
Australian International,2017-03-18,female,Madeline Wu,62.38,68,68,68,85,85,87,68,85,153
Australian International,2017-03-18,female,Bianca Sheppard,62.58,69,73,75,73,73,77,73,77,150
Australian International,2017-03-18,female,Myfanwy Galloway,61.71,61,65,67,81,85,88,61,88,149
Australian International,2017-03-18,female,Ricci Pheaulika Daniel,61.56,55,60,60,65,75,80,55,75,130
Australian International,2017-03-18,female,Elizabeth Tan,62.08,60,64,64,76,80,84,60,0,0
Australian International,2017-03-18,female,Charrae Myers,62.11,65,68,68,82,82,0,65,0,0
Australian International,2017-03-18,female,Danni Humphries,62.49,49,52,52,70,70,70,52,0,0
Australian International,2017-03-18,female,Seen Lee,62.91,84,88,90,104,108,110,90,108,198
Australian International,2017-03-18,female,Kiana Elliott,65.63,85,88,90,100,105,109,90,109,199
Australian International,2017-03-18,female,Philippa Malone,64.92,86,90,92,106,106,110,92,106,198
Australian International,2017-03-18,female,Apolonia Vaivai,68.92,90,90,93,108,112,112,90,108,198
Australian International,2017-03-18,female,Camilla Fogagnolo,68.75,83,85,85,105,105,105,85,105,190
Australian International,2017-03-18,female,Ebony Gorincu,68.66,78,80,82,98,102,103,82,98,180
Australian International,2017-03-18,female,Kate Fyfe,68.04,75,79,82,91,91,95,82,95,177
Australian International,2017-03-18,female,Jocelyne Francken,67.83,75,78,80,95,95,95,80,95,175
Australian International,2017-03-18,female,Deanna Bax,67.80,75,78,81,85,90,90,81,90,171
Australian International,2017-03-18,female,Adrienne Karniewicz,68.20,70,73,76,88,91,94,73,94,167
Australian International,2017-03-18,female,Caity Haniver,68.78,70,70,70,90,94,100,70,94,164
Australian International,2017-03-18,female,Jessica Berry,64.87,63,68,71,84,88,88,71,84,155
Australian International,2017-03-18,female,Nicky Cummins,66.75,68,71,71,80,83,83,68,80,148
Australian International,2017-03-18,female,Isabel Harrison Lorenzi,67.37,65,69,69,83,86,86,65,83,148
Australian International,2017-03-18,female,Miranda Hoare,64.77,65,65,65,79,81,82,65,79,144
Australian International,2017-03-18,female,Jarian Hogan,68.20,56,60,63,75,79,81,63,81,144
Australian International,2017-03-18,female,Tiiau Bakaekiri,68.65,55,55,60,75,80,80,55,80,135
Australian International,2017-03-18,female,Jayla Jojay Agir,66.81,55,55,60,72,76,76,60,72,132
Australian International,2017-03-18,female,Clare Carey,68.45,55,60,60,76,80,82,55,76,131
Australian International,2017-03-18,female,Charlotte Stenning,67.66,65,68,71,0,0,0,68,0,0
Australian International,2017-03-18,female,Leanne Thomas,67.67,60,60,60,0,0,0,0,0,0
Australian International,2017-03-18,female,Prue Delalande,68.00,68,71,74,80,80,81,74,0,0
Australian International,2017-03-18,female,Andrea Miller,68.24,91,91,91,107,107,110,91,110,201
Australian International,2017-03-18,female,Kylie Thompson,73.72,90,93,95,103,106,106,95,103,198
Australian International,2017-03-18,female,Bailey Rogers,73.86,80,84,85,105,107,111,85,107,192
Australian International,2017-03-18,female,Sofia Kranjec,74.18,82,82,82,102,107,111,82,107,189
Australian International,2017-03-18,female,Emma Wright,69.98,73,77,81,94,98,102,81,102,183
Australian International,2017-03-18,female,Hayley Whiting,73.11,74,78,81,93,93,96,81,93,174
Australian International,2017-03-18,female,Philippa Woonton,74.87,72,72,75,88,93,93,72,88,160
Australian International,2017-03-18,female,Amie Cox,74.52,65,68,68,78,81,84,65,84,149
Australian International,2017-03-18,female,Phillippa Gunter,74.62,65,68,71,73,78,80,68,80,148
Australian International,2017-03-18,female,Eileen Cikamatana,78.32,95,100,105,123,130,136,100,136,236
Australian International,2017-03-18,female,Tracey Lambrechs,89.63,85,88,91,113,118,118,88,118,206
Australian International,2017-03-18,female,Tahina Booth,87.40,88,91,91,111,115,118,88,111,199
Australian International,2017-03-18,female,Leah Poulton,81.53,70,74,76,90,95,100,70,90,160
Australian International,2017-03-18,female,Roviel Detenamo,76.91,55,61,65,75,80,83,61,75,136
Australian International,2017-03-18,female,Laurel Hubbard,131.83,-118,118,123,140,145,-151,123,145,268
Australian International,2017-03-18,female,Iuniarra Sipaia,122.81,101,106,109,130,140,146,109,140,249
Australian International,2017-03-18,female,Kaitlyn Fassina,99.74,93,97,100,116,120,123,100,123,223
Australian International,2017-03-18,female,Luisa Peters,104.31,85,90,95,110,115,120,90,115,205
Australian International,2017-03-18,female,Ema Seiuli,116.19,71,76,76,100,107,112,76,112,188
Australian International,2017-03-18,female,Kate Linford,104.95,72,77,80,94,98,98,77,94,171
Australian International,2017-03-18,female,Chloe Kerwick,93.88,67,70,72,90,93,96,72,93,165
Australian International,2017-03-18,female,Susan Schirmer,101.78,70,70,70,80,85,88,70,88,158
Australian International,2017-03-18,female,Manine Lynch,105.38,62,66,70,83,87,91,66,87,153
Australian International,2017-03-18,female,Carly Allen,90.01,57,64,70,78,84,85,64,78,142
Australian International,2017-03-18,male,Muhammad Azroy Hazal Wafie,55.79,106,110,110,130,132,132,106,132,238
Australian International,2017-03-18,male,Manueli Tulo,55.68,100,104,107,130,135,135,104,130,234
Australian International,2017-03-18,male,Elson Brechtefeld,55.57,95,100,100,125,130,130,95,125,220
Australian International,2017-03-18,male,Lynton Hargrave,55.63,76,76,79,100,104,105,76,100,176
Australian International,2017-03-18,male,Shadrach Cain,54.89,70,73,73,95,100,102,70,102,172
Australian International,2017-03-18,male,Oliver Briones,55.80,66,72,72,90,95,95,66,90,156
Australian International,2017-03-18,male,Brad Peters,55.93,50,0,0,80,0,0,50,80,130
Australian International,2017-03-18,male,Morea Baru,61.91,110,115,120,152,160,165,115,160,275
Australian International,2017-03-18,male,Muhammad Zaidi Bin Mohd Nordin,61.80,110,110,111,150,156,158,111,150,261
Australian International,2017-03-18,male,Ianne Guinares,61.79,110,114,118,140,145,145,114,145,259
