event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Denese Billings,43.08,30,32,34,40,43,45,34,45,79
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Kim Walker,47.98,28,31,-34,38,41,44,31,44,75
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Annette Willmott,46.74,27,-29,-29,-35,35,37,27,37,64
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Nicolette Dunstone,51.62,42,-46,-48,60,64,-67,42,64,106
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Sonia Stenhouse,52.74,-38,40,-43,52,55,-57,40,55,95
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Lisa Souter,50.66,39,41,-43,51,-54,-54,41,51,92
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Melody Fleming,49.40,32,35,-38,47,52,54,35,54,89
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Jo Beams,52.72,32,36,-40,52,-55,-57,36,52,88
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Mary Macken,49.62,35,-40,-40,45,48,51,35,51,86
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Julie Davis,51.84,27,-28,-28,36,-37,-37,27,36,63
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Colleen Duplock,52.60,25,26,-27,-34,-34,34,26,34,60
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Jan Montesinos,51.08,21,-22,-22,21,-22,22,21,22,43
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Stacy Wagman,56.88,54,57,60,70,73,-75,60,73,133
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Linda Kyritsis,55.72,40,-44,-44,-50,50,56,40,56,96
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Ellen Willis,56.86,42,-44,-44,54,-56,-56,42,54,96
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Carlene Portela,56.84,-38,-38,38,45,50,-55,38,50,88
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Patrizia Cocchis,57.40,34,35,-37,47,49,-52,35,49,84
Olitek Australian & Oceania Masters Championships,2016-06-03,female,Wendy Pakchung,57.74,24,-26,-26,-34,35,37,24,37,61
