event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,female,Jessica Malone,57.55,32,36,40,50,55,60,40,60,100
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,female,Tracey Scarsbrook,57.30,31,33,35,50,52,-55,35,52,87
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,female,Tamara Hageman,63.70,40,-43,45,58,61,64,45,64,109
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,female,Shannon Austin,70.85,60,63,66,78,81,-84,66,81,147
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,female,Nicole Power,72.30,30,32,34,45,-48,-48,34,45,79
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,female,Lainie Carter,90.25,-32,-32,32,-44,44,46,32,46,78
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,male,Atticus Manz,25.75,10,12,14,12,14,16,14,16,30
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,male,Matthew Manz,72.30,75,-78,78,-106,-106,106,78,106,184
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,male,Callum Hannay,78.55,62,66,70,90,95,-100,70,95,165
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,male,Christian Hammerle,76.10,40,45,50,60,65,70,50,70,120
Qld Club Challenge Round 3 – Burleigh Barbell Club,2019-10-05,male,Colin Schram,85.40,-90,90,96,128,132,137,96,137,233
