event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
QLD Masters Championships,2012-05-05,female,Julie Davis,52.70,25,26,27,37,38,-39,27,38,65
QLD Masters Championships,2012-05-05,female,Vicki Brady,52.40,23,24,-25,26,27,28,24,28,52
QLD Masters Championships,2012-05-05,female,Coral Quinell,55.10,50,52,53,61,63,-64,53,63,116
QLD Masters Championships,2012-05-05,female,Annie Hewitt,57.70,42,-44,-44,51,-53,-53,42,51,93
QLD Masters Championships,2012-05-05,female,Colleen Duplock,58.50,23,24,-25,27,29,-31,24,29,53
QLD Masters Championships,2012-05-05,female,Marie Brett,62.80,31,-33,-33,-41,-42,42,31,42,73
QLD Masters Championships,2012-05-05,female,Lesley Moyle,60.80,28,29,-30,40,41,43,29,43,72
QLD Masters Championships,2012-05-05,female,Valerie Silver,61.30,28,30,31,36,39,-42,31,39,70
QLD Masters Championships,2012-05-05,female,Emma Teede,68.90,38,41,-46,56,59,63,41,63,104
QLD Masters Championships,2012-05-05,female,Sue Cox,68.40,41,43,-45,51,55,-57,43,55,98
QLD Masters Championships,2012-05-05,female,Leandra Miscamble,68.60,31,33,34,46,48,50,34,50,84
QLD Masters Championships,2012-05-05,female,Bronwyn Hitchener,74.80,49,53,56,67,70,72,56,72,128
QLD Masters Championships,2012-05-05,male,Michael Teede,76.60,75,80,85,-100,100,105,85,105,190
QLD Masters Championships,2012-05-05,male,Patrick Galligan,79.80,55,58,-62,75,80,85,58,85,143
QLD Masters Championships,2012-05-05,male,Raymond Louden,80.00,50,-53,53,61,65,67,53,67,120
QLD Masters Championships,2012-05-05,male,Bob Henderson,76.10,45,-50,50,55,61,-65,50,61,111
QLD Masters Championships,2012-05-05,male,Barry Harden,92.60,75,-80,80,100,-105,0,80,100,180
QLD Masters Championships,2012-05-05,male,John Hanlon,89.70,60,65,-67,85,-90,-90,65,85,150
QLD Masters Championships,2012-05-05,male,Jason Lonergan,91.10,-60,-65,-65,75,82,90,0,90,0
QLD Masters Championships,2012-05-05,male,Martin Walton,99.60,47,49,51,65,-67,-68,51,65,116
QLD Masters Championships,2012-05-05,male,Craig Wegert,144.00,115,120,125,-142,142,152,125,152,277
QLD Masters Championships,2012-05-05,male,Peter Foster,111.80,100,107,110,117,123,127,110,127,237
QLD Masters Championships,2012-05-05,male,Rodney Carr,111.30,-100,-100,100,120,125,130,100,130,230
QLD Masters Championships,2012-05-05,male,Harry Grzes,121.40,50,53,-56,65,70,74,53,74,127
QLD Masters Championships,2012-05-05,male,Ben Grzes,128.40,-45,45,47,40,45,-53,47,45,92
