event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Hailee Stokes,47.65,15,18,20,17,22,27,20,27,47
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Ashleigh Clinton,42.30,10,-15,-15,15,20,-25,10,20,30
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Rhiannon Wood,52.40,-28,28,30,32,35,38,30,38,68
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Louise Adams-Newey,52.95,25,-28,-28,32,35,38,25,38,63
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Annabelle Martin,53.85,25,30,33,35,40,44,33,44,77
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Madison Schulz,53.70,30,33,-36,35,40,43,33,43,76
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Arabella Williams,57.10,25,28,-30,32,35,38,28,38,66
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Ally Powell,53.40,10,15,-17,15,-20,20,15,20,35
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Alexandra Martin,62.70,45,48,-50,-53,53,-55,48,53,101
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Ellen Polacsek,61.75,35,40,42,45,-51,51,42,51,93
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Ella Saunders,62.30,25,27,30,25,30,35,30,35,65
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Rachel Goodman,65.05,68,73,76,91,95,-98,76,95,171
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Libby Birch,67.95,34,-36,36,45,50,-55,36,50,86
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Mercedes Lewis,67.85,30,32,35,35,37,40,35,40,75
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Sophie Gould,65.40,25,27,30,25,30,35,30,35,65
Victorian School Champs Day 2 inc School League 4,2014-06-27,female,Teagan Newman,70.25,37,-42,-42,45,50,-55,37,50,87
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Tyron Boorman,80.20,55,60,-70,75,80,88,60,88,148
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Jay Saddington,83.55,67,-71,-71,76,81,-86,67,81,148
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Michael Fabian,82.50,20,23,25,28,31,35,25,35,60
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Bryce Morgan,90.05,70,75,80,88,93,97,80,97,177
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Riley Barnes,88.00,-70,-70,-70,82,-87,87,0,87,0
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Jake Toa,94.05,65,-70,70,80,84,-88,70,84,154
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Bailey Wilson,97.10,50,55,-60,-77,77,-80,55,77,132
Victorian School Champs Day 2 inc School League 4,2014-06-27,male,Ethan Preston,114.05,20,25,30,30,-37,37,30,37,67
