event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Barwon Open & Youth GP 3,2018-06-23,female,Alyssa Pigram,50.30,-26,0,0,34,36,-37,0,36,0
Barwon Open & Youth GP 3,2018-06-23,female,Monika Endres,54.12,-55,56,58,68,-71,72,58,72,130
Barwon Open & Youth GP 3,2018-06-23,female,Bianca Zanghi,61.30,-34,34,-36,48,51,52,34,52,86
Barwon Open & Youth GP 3,2018-06-23,female,Toni Lane,59.06,56,59,-61,72,-76,-77,59,72,131
Barwon Open & Youth GP 3,2018-06-23,female,Melissa Coia,67.66,40,43,44,55,57,58,44,58,102
Barwon Open & Youth GP 3,2018-06-23,female,Margaret Webb,82.72,53,-56,-56,57,-60,-60,53,57,110
Barwon Open & Youth GP 3,2018-06-23,female,Alishia Lane,78.46,48,-51,-51,60,-63,63,48,63,111
Barwon Open & Youth GP 3,2018-06-23,female,Larnie Bruce,113.00,33,36,38,38,41,44,38,44,82
Barwon Open & Youth GP 3,2018-06-23,male,Benjamin Silva,66.86,72,76,80,92,97,100,80,100,180
Barwon Open & Youth GP 3,2018-06-23,male,Benjamin Fritch,72.90,-55,55,60,75,80,85,60,85,145
Barwon Open & Youth GP 3,2018-06-23,male,Zack Owen,74.02,32,35,37,42,44,-47,37,44,81
Barwon Open & Youth GP 3,2018-06-23,male,Alexander Mifsud,73.46,67,-70,-70,-83,-83,0,67,0,0
Barwon Open & Youth GP 3,2018-06-23,male,Matthew Bellett,82.04,82,85,-88,100,-105,-106,85,100,185
Barwon Open & Youth GP 3,2018-06-23,male,Adam Waleryszek,82.98,68,-71,-71,-100,100,-106,68,100,168
Barwon Open & Youth GP 3,2018-06-23,male,Kieran Pringle,89.50,80,-83,-84,88,91,-94,80,91,171
Barwon Open & Youth GP 3,2018-06-23,male,Tyreese Cruz,93.50,65,67,-69,83,86,-88,67,86,153
Barwon Open & Youth GP 3,2018-06-23,male,David Oswell,90.20,36,38,39,48,50,51,39,51,90
