event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Amity Salisbury,43.60,20,22,24,22,25,28,24,28,52
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Chelsea Freier,54.60,35,-40,40,47,51,-53,40,51,91
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Tanya Eames,63.00,47,49,-51,60,-64,64,49,64,113
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Caitlin Steel,60.80,28,31,33,42,45,-48,33,45,78
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Mikaela Dorge,65.40,47,-50,-50,57,62,-64,47,62,109
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Kylie Salisbury,66.40,35,38,-41,50,55,-56,38,55,93
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Shannon Salisbury,63.40,30,-34,36,40,43,-46,36,43,79
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,female,Chloe Kerwick,93.20,65,68,71,88,91,95,71,95,166
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,male,Martyn Steel,53.20,22,25,-28,30,33,36,25,36,61
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,male,Luke Bidgood,43.10,-20,20,24,27,31,33,24,33,57
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,male,Benjamin Yong,71.20,57,-62,62,70,-75,75,62,75,137
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,male,Noah Ogilvie-Mitchell,89.90,67,72,76,77,82,86,76,86,162
Qld Club Challenge Round 4 – Toowoomba,2016-10-15,male,Lawson Dingle,101.20,105,110,115,-125,125,130,115,130,245
