event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Emily Gollan,45.20,9,10,11,10,12,14,11,14,25
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Alyce Stephenson,53.98,63,-66,66,83,86,89,66,89,155
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Janaya Nikora,54.92,59,63,65,78,81,-83,65,81,146
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Emma Carden,54.99,55,-60,-60,72,75,78,55,78,133
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Merryn Hillhouse,54.08,31,33,-34,43,44,45,33,45,78
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Julie Davis,54.58,24,25,26,32,-34,34,26,34,60
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Alison Cranston,58.83,61,63,-65,76,78,80,63,80,143
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Rebecca Chidlow,58.80,54,-56,-56,68,71,-73,54,71,125
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Jessica Brouff,55.94,34,-36,-36,36,39,-42,34,39,73
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Bess Murray,56.79,26,28,-30,-37,39,-42,28,39,67
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Piper Goodwin,61.54,36,38,-40,47,50,-52,38,50,88
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Ciara Taylor,60.84,28,31,33,40,-43,45,33,45,78
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Caitie Mckeiver,69.52,52,54,-60,62,-65,-66,54,62,116
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Sarah Scott,68.37,49,-51,-51,62,65,-67,49,65,114
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Rhiannon Decosta,72.08,50,55,58,65,70,-75,58,70,128
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Trish Levy,73.35,33,35,-38,43,45,47,35,47,82
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Rebecca Gowland,77.87,45,-49,-49,58,62,-65,45,62,107
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Helena Mooney,79.81,35,38,41,50,53,-55,41,53,94
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Jodie Murray,77.31,-32,34,37,43,46,49,37,49,86
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Rebecca Smith,92.36,-40,40,42,53,56,0,42,56,98
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Joshua Strange,49.83,33,37,40,45,50,55,40,55,95
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Cameron Gollan,34.55,13,14,15,16,17,19,15,19,34
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Jarrod Litchfield,70.67,65,-70,70,90,97,105,70,105,175
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,David Bock,80.25,85,88,90,103,-105,105,90,105,195
North Brisbane Weightlifting Assn Club Competition,2019-08-10,female,Sam Stephenson,80.10,76,81,85,90,95,102,85,102,187
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Adam Kanofski,75.77,63,-66,66,75,-80,83,66,83,149
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Sylvan Richardson,76.60,50,53,55,72,77,81,55,81,136
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Zane Chapman,86.87,-68,68,-71,-88,91,-94,68,91,159
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Sam Thorne,95.42,100,101,-107,127,-132,132,101,132,233
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Peter Thomsen,95.57,68,72,75,90,95,-98,75,95,170
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Rohan Cuffe,98.30,96,102,108,126,133,140,108,140,248
North Brisbane Weightlifting Assn Club Competition,2019-08-10,male,Ross Murray,100.80,75,-80,83,100,103,110,83,110,193
