event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Senior & Junior Championships,2016-07-23,female,Chelsea Nicoll,46.10,38,-42,-42,45,48,52,38,52,90
Qld Senior & Junior Championships,2016-07-23,female,Krystal Andrews,46.90,32,34,36,44,46,47,36,47,83
Qld Senior & Junior Championships,2016-07-23,female,Caitlin Wadwell,47.35,30,33,36,40,45,47,36,47,83
Qld Senior & Junior Championships,2016-07-23,female,Alyce Stephenson,51.85,50,-52,52,70,75,77,52,77,129
Qld Senior & Junior Championships,2016-07-23,female,Michaela Warwick,50.60,48,52,55,60,66,71,55,71,126
Qld Senior & Junior Championships,2016-07-23,female,Jemma Cowper,52.65,38,40,-42,53,56,58,40,58,98
Qld Senior & Junior Championships,2016-07-23,female,Erika Yamasaki,55.90,70,73,75,95,100,-103,75,100,175
Qld Senior & Junior Championships,2016-07-23,female,Paige Kimmince,57.30,61,65,68,72,75,78,68,78,146
Qld Senior & Junior Championships,2016-07-23,female,Jessica Edge,58.00,42,47,50,57,62,67,50,67,117
Qld Senior & Junior Championships,2016-07-23,female,April Rustichelli,57.20,40,42,-45,55,58,-60,42,58,100
Qld Senior & Junior Championships,2016-07-23,female,Chelsea Freier,55.90,42,-44,-44,50,53,55,42,55,97
Qld Senior & Junior Championships,2016-07-23,female,Nadine Newbery,60.90,-65,68,-71,78,-83,85,68,85,153
Qld Senior & Junior Championships,2016-07-23,female,Bianca Sheppard,61.85,68,71,74,71,76,-80,74,76,150
Qld Senior & Junior Championships,2016-07-23,female,Davina Hughes,62.65,61,64,66,80,-85,-85,66,80,146
Qld Senior & Junior Championships,2016-07-23,female,Rebecca Jakubovsky,61.10,53,55,57,69,-71,-71,57,69,126
Qld Senior & Junior Championships,2016-07-23,female,Danni Humphries,62.40,50,-53,-53,68,-70,-70,50,68,118
Qld Senior & Junior Championships,2016-07-23,female,Kailea Winn,62.50,46,48,50,64,67,-69,50,67,117
Qld Senior & Junior Championships,2016-07-23,female,Tanya Eames,62.30,48,-51,-51,63,66,-68,48,66,114
Qld Senior & Junior Championships,2016-07-23,female,Ebony Gorincu,67.90,78,82,-84,100,105,-107,82,105,187
Qld Senior & Junior Championships,2016-07-23,female,Tessa Milton,68.70,62,66,70,-86,-86,86,70,86,156
Qld Senior & Junior Championships,2016-07-23,female,Lydia Olsen,67.70,55,58,61,76,79,82,61,82,143
Qld Senior & Junior Championships,2016-07-23,female,Leanne Thomas,68.00,55,58,-60,75,78,80,58,80,138
Qld Senior & Junior Championships,2016-07-23,female,Ilease Lorberg,66.65,47,52,-57,67,72,77,52,77,129
Qld Senior & Junior Championships,2016-07-23,female,Janine Pye,67.00,56,-58,-58,68,-70,70,56,70,126
Qld Senior & Junior Championships,2016-07-23,female,Alana Evans,67.75,50,53,-56,-67,67,-70,53,67,120
Qld Senior & Junior Championships,2016-07-23,female,Laila Estreich,65.65,53,-56,-56,63,66,-68,53,66,119
Qld Senior & Junior Championships,2016-07-23,female,Michelle Kahi,74.00,70,75,78,90,96,102,78,102,180
Qld Senior & Junior Championships,2016-07-23,female,Kate Fyfe,72.55,70,75,78,90,-95,95,78,95,173
Qld Senior & Junior Championships,2016-07-23,female,Erin Georgeson,73.85,-71,71,75,-90,90,-94,75,90,165
Qld Senior & Junior Championships,2016-07-23,female,Jen Davis,73.90,67,70,-72,-90,-90,90,70,90,160
Qld Senior & Junior Championships,2016-07-23,female,Stacy Koh,74.25,62,66,-69,79,84,89,66,89,155
Qld Senior & Junior Championships,2016-07-23,female,Natasha Coombridge,72.70,51,55,58,70,74,77,58,77,135
Qld Senior & Junior Championships,2016-07-23,female,Kacie Reynolds,72.30,45,49,53,65,68,70,53,70,123
Qld Senior & Junior Championships,2016-07-23,female,Saphire Abraham,86.10,73,78,83,92,102,-107,83,102,185
Qld Senior & Junior Championships,2016-07-23,female,Charisma Amoe-Tarrant,115.50,73,75,-77,-100,100,105,75,105,180
Qld Senior & Junior Championships,2016-07-23,female,Chloe Kerwick,91.05,67,70,-73,92,-96,96,70,96,166
Qld Senior & Junior Championships,2016-07-23,female,Asipau Mafi,96.10,-65,65,70,85,-95,95,70,95,165
Qld Senior & Junior Championships,2016-07-23,female,Susan Schirmer,99.00,60,65,-68,80,-85,85,65,85,150
Qld Senior & Junior Championships,2016-07-23,female,Bronwyn Dunne,89.60,55,-58,58,-75,75,-78,58,75,133
Qld Senior & Junior Championships,2016-07-23,female,Stefanie Purcell,92.55,47,51,53,67,-72,72,53,72,125
Qld Senior & Junior Championships,2016-07-23,female,Tara Noonan,53.00,-51,-52,52,67,-72,-72,52,67,119
Qld Senior & Junior Championships,2016-07-23,female,Ellen Willis,57.75,40,-42,-44,54,56,-58,40,56,96
Qld Senior & Junior Championships,2016-07-23,female,Melissa Robinson,61.30,60,63,65,81,-86,-86,65,81,146
Qld Senior & Junior Championships,2016-07-23,female,Deborah Hastings,61.55,48,51,-53,63,66,70,51,70,121
Qld Senior & Junior Championships,2016-07-23,female,Diana Loy,59.20,47,51,54,-66,66,-70,54,66,120
Qld Senior & Junior Championships,2016-07-23,female,Leanne Knox,64.90,66,69,71,86,89,91,71,91,162
Qld Senior & Junior Championships,2016-07-23,female,Alana Biggam,73.55,63,66,-69,84,-87,88,66,88,154
Qld Senior & Junior Championships,2016-07-23,female,Kelly Tumata,73.85,60,62,-64,78,-81,-83,62,78,140
Qld Senior & Junior Championships,2016-07-23,female,Bronwyn Hitchener,76.60,55,58,-60,70,74,-77,58,74,132
Qld Senior & Junior Championships,2016-07-23,male,Cooper Wilson,55.70,60,-64,64,80,-84,87,64,87,151
Qld Senior & Junior Championships,2016-07-23,male,Kolby Green,55.45,49,51,54,67,69,74,54,74,128
Qld Senior & Junior Championships,2016-07-23,male,Jett Gaffney,50.55,43,46,49,62,66,70,49,70,119
Qld Senior & Junior Championships,2016-07-23,male,Cooper Ward,51.55,40,-43,43,51,54,57,43,57,100
Qld Senior & Junior Championships,2016-07-23,male,Harrison Gaffney,61.15,75,79,82,95,100,102,82,102,184
Qld Senior & Junior Championships,2016-07-23,male,Lynton Hargrave,60.10,75,-78,78,95,101,105,78,105,183
Qld Senior & Junior Championships,2016-07-23,male,Stephen Fu,60.80,80,84,-87,92,96,99,84,99,183
Qld Senior & Junior Championships,2016-07-23,male,Quyen Nguyen,61.45,52,57,62,85,90,95,62,95,157
Qld Senior & Junior Championships,2016-07-23,male,Mathew Laird,61.90,53,57,60,72,76,80,60,80,140
Qld Senior & Junior Championships,2016-07-23,male,Kanishka Guyan Jayaratne,68.90,96,100,-103,130,135,140,100,140,240
Qld Senior & Junior Championships,2016-07-23,male,Alistair Milliken,68.65,90,95,100,115,120,125,100,125,225
Qld Senior & Junior Championships,2016-07-23,male,Brandon Wakeling,67.85,-90,90,-100,120,-125,125,90,125,215
Qld Senior & Junior Championships,2016-07-23,male,Mitchell Eichmann,69.00,90,-94,94,118,-122,-122,94,118,212
Qld Senior & Junior Championships,2016-07-23,male,Nathan Rose,68.25,90,94,-97,110,115,-120,94,115,209
Qld Senior & Junior Championships,2016-07-23,male,Mitchell Daniels,68.55,88,92,-96,105,-112,-120,92,105,197
Qld Senior & Junior Championships,2016-07-23,male,Sean O'Neill,68.85,79,81,85,95,98,-102,85,98,183
Qld Senior & Junior Championships,2016-07-23,male,Eric Lam,65.00,72,75,-77,96,100,102,75,102,177
