event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Inner West Club Competition,2016-03-13,female,Cathy Mason,65.10,22,-24,24,28,30,32,24,32,56
Inner West Club Competition,2016-03-13,female,Monica Gruszka,73.20,-35,35,37,45,50,53,37,53,90
Inner West Club Competition,2016-03-13,male,Mohamad Razak,71.70,70,75,-79,80,100,-107,75,100,175
Inner West Club Competition,2016-03-13,male,Gurpreet Singh,88.80,-90,-90,90,110,-117,-117,90,110,200
Inner West Club Competition,2016-03-13,male,Oliver Briones,61.10,-60,60,-71,80,90,-95,60,90,150
Inner West Club Competition,2016-03-13,male,Celi Varol,78.30,55,62,70,80,-90,95,70,95,165
Inner West Club Competition,2016-03-13,male,Ryan Taylor,82.80,60,70,79,80,85,95,79,95,174
Inner West Club Competition,2016-03-13,male,Ismail Haskara,83.70,45,55,60,75,82,-90,60,82,142
Inner West Club Competition,2016-03-13,male,James Tennent,83.00,53,-60,60,75,80,-90,60,80,140
Inner West Club Competition,2016-03-13,male,Peter Ticehurst,84.30,45,-50,-52,65,70,-75,45,70,115
Inner West Club Competition,2016-03-13,male,Paul Cummins,97.50,85,90,94,100,106,-110,94,106,200
Inner West Club Competition,2016-03-13,male,John Zelenjak,104.60,78,81,-88,100,107,-111,81,107,188
Inner West Club Competition,2016-03-13,male,Drew Mctavish,111.70,-87,87,91,100,105,112,91,112,203
