event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Sunshine Coast Open Club Competition,2012-12-07,female,Madalene Derksen,46.70,23,25,-27,23,25,27,25,27,52
Sunshine Coast Open Club Competition,2012-12-07,female,Hayley Ward,51.90,32,-36,-40,42,46,-50,32,46,78
Sunshine Coast Open Club Competition,2012-12-07,female,Beth Tolputt,59.00,25,30,33,37,40,-42,33,40,73
Sunshine Coast Open Club Competition,2012-12-07,male,Ty Huston,35.70,16,18,-20,20,-25,25,18,25,43
Sunshine Coast Open Club Competition,2012-12-07,male,Jamie Shaw,63.70,50,55,60,65,70,75,60,75,135
Sunshine Coast Open Club Competition,2012-12-07,male,Steve Stockley,75.50,75,77,80,100,-105,105,80,105,185
Sunshine Coast Open Club Competition,2012-12-07,male,Stephen Kube,91.70,90,-92,92,105,107,-109,92,107,199
Sunshine Coast Open Club Competition,2012-12-07,male,Raymond Louden,76.00,50,53,-55,63,67,-70,53,67,120
Sunshine Coast Open Club Competition,2012-12-07,male,Barry Harden,93.90,75,80,-85,100,-105,-105,80,100,180
Sunshine Coast Open Club Competition,2012-12-07,male,Tim Steele,101.10,78,81,84,100,-105,-106,84,100,184
