event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Ralph Cashman Open Competition,2018-11-03,female,Rabia Shahzad,51.15,30,35,40,40,50,-57,40,50,90
Ralph Cashman Open Competition,2018-11-03,female,Keely Barakat,64.00,71,74,76,81,-85,-85,76,81,157
Ralph Cashman Open Competition,2018-11-03,female,Verity Park,63.80,58,-62,-64,75,-81,-81,58,75,133
Ralph Cashman Open Competition,2018-11-03,female,Tyneesha Kerr,63.15,52,53,58,65,70,75,58,75,133
Ralph Cashman Open Competition,2018-11-03,female,Jarian Hogan,70.85,61,64,67,80,84,-88,67,84,151
Ralph Cashman Open Competition,2018-11-03,female,Vanessa Kerr,69.75,58,63,-67,83,-90,-92,63,83,146
Ralph Cashman Open Competition,2018-11-03,female,Cristina Capratsis,68.95,35,-40,-40,-45,45,50,35,50,85
Ralph Cashman Open Competition,2018-11-03,female,Katrina Gini,71.45,55,-61,63,75,80,-85,63,80,143
Ralph Cashman Open Competition,2018-11-03,female,Emily Metcalf,80.80,53,57,61,75,80,84,61,84,145
Ralph Cashman Open Competition,2018-11-03,female,Ashlee Robertson,80.50,45,50,-58,65,71,-75,50,71,121
Ralph Cashman Open Competition,2018-11-03,female,Jodi Baker,79.69,35,40,-44,45,-50,50,40,50,90
Ralph Cashman Open Competition,2018-11-03,female,Danica Hampton,92.10,62,65,-68,80,-85,-85,65,80,145
Ralph Cashman Open Competition,2018-11-03,female,Stephanie Scigala,115.65,42,47,-51,62,67,71,47,71,118
Ralph Cashman Open Competition,2018-11-03,female,Sylvia Klobucar,121.65,25,30,35,45,49,52,35,52,87
Ralph Cashman Open Competition,2018-11-03,male,Max Mcgavern,53.00,30,35,40,45,50,55,40,55,95
Ralph Cashman Open Competition,2018-11-03,male,Joshua Doyle,59.90,59,62,65,78,81,-84,65,81,146
Ralph Cashman Open Competition,2018-11-03,male,Isaac Searant,71.25,105,110,-113,125,130,-134,110,130,240
Ralph Cashman Open Competition,2018-11-03,male,Nelson Harris,71.30,75,80,85,100,105,-110,85,105,190
Ralph Cashman Open Competition,2018-11-03,male,Bouachanh Thongvilu,71.55,64,-72,72,74,-80,80,72,80,152
Ralph Cashman Open Competition,2018-11-03,male,Yannick Mifsud,73.75,100,110,-116,125,131,-135,110,131,241
Ralph Cashman Open Competition,2018-11-03,male,Fabian Garcia,77.50,75,-81,-83,95,-100,-100,75,95,170
Ralph Cashman Open Competition,2018-11-03,male,Nicholas Stavroulakis,87.80,110,115,120,140,-151,-151,120,140,260
Ralph Cashman Open Competition,2018-11-03,male,Adrian Immarrata,87.75,98,102,-106,126,131,136,102,136,238
Ralph Cashman Open Competition,2018-11-03,male,Andrew Stavroulakis,86.35,71,75,80,102,108,110,80,110,190
Ralph Cashman Open Competition,2018-11-03,male,Benjamin Di Donato,88.05,77,-81,81,95,100,-105,81,100,181
Ralph Cashman Open Competition,2018-11-03,male,Wayne Park,91.25,80,-90,-92,105,110,-120,80,110,190
Ralph Cashman Open Competition,2018-11-03,male,Matthew Gibbons,95.00,-95,-95,-95,0,0,0,0,0,0
Ralph Cashman Open Competition,2018-11-03,male,Matthew Henry,98.20,90,100,110,110,120,-130,110,120,230
Ralph Cashman Open Competition,2018-11-03,male,Nicholas Reissis,106.40,70,75,80,-80,-80,80,80,80,160
