event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Hailee Stokes,48.00,17,20,22,24,28,31,22,31,53
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Lucy Bongiovanni,52.85,40,42,44,52,55,-56,44,55,99
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Rhiannon Wood,52.45,32,-35,-35,35,40,-43,32,40,72
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Louise Adams-Newey,53.55,26,-29,-29,35,38,-41,26,38,64
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Ally Powell,53.20,15,-17,-17,-17,17,20,15,20,35
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Rachel Goodman,63.00,73,77,-80,93,97,99,77,99,176
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Alexandra Martin,62.05,-43,44,47,-53,-53,-53,47,0,0
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Courtney Mclaughlin,67.75,-40,40,-42,45,50,-53,40,50,90
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Erin Gubatanga,69.10,-53,53,56,62,65,67,56,67,123
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Louise Mendes,72.75,45,48,50,60,-63,63,50,63,113
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Teagan Newman,70.80,40,43,-45,50,55,58,43,58,101
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,female,Chloe Harrigan,77.05,35,-40,-40,-50,-50,50,35,50,85
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,male,Andrew Macfarlane,51.50,37,40,43,50,56,-60,43,56,99
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,male,Lucas Parsons-Quintiao,55.45,35,38,42,45,51,56,42,56,98
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,male,Sam Gardiner,43.55,27,-30,30,35,38,41,30,41,71
Victorian Junior (U20)/Youth (U17)/U15 Championships,2014-08-30,male,Milo Marich,41.80,16,18,20,25,28,-30,20,28,48
