event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Open Club Competition #1,2020-01-18,female,Katja Gosser-Duncan,58.96,36,-41,41,-51,51,56,41,56,97
Open Club Competition #1,2020-01-18,female,Dani Simeoni,60.52,48,-50,51,60,-63,-63,51,60,111
Open Club Competition #1,2020-01-18,female,Laura Baynes,61.80,41,43,-45,63,-66,-66,43,63,106
Open Club Competition #1,2020-01-18,female,Vickie Mackay,61.94,25,28,30,30,33,36,30,36,66
Open Club Competition #1,2020-01-18,female,Daniela Cihalova,79.38,37,40,43,47,50,-53,43,50,93
Open Club Competition #1,2020-01-18,female,Ella Naidoo-Golledge,84.02,33,35,37,50,53,56,37,56,93
Open Club Competition #1,2020-01-18,male,Troy Roughley,66.68,70,77,-81,90,-96,-102,77,90,167
Open Club Competition #1,2020-01-18,male,James Elwin,76.76,57,-62,63,77,82,86,63,86,149
Open Club Competition #1,2020-01-18,male,Mark Muir,87.90,95,98,100,132,137,-140,100,137,237
Open Club Competition #1,2020-01-18,male,Gerard Viccars,88.46,80,88,90,100,110,116,90,116,206
Open Club Competition #1,2020-01-18,male,Paul Teede,88.16,75,82,-89,102,107,112,82,112,194
Open Club Competition #1,2020-01-18,male,Emran Shah,99.72,80,85,-90,110,-115,-116,85,110,195
Open Club Competition #1,2020-01-18,male,Adam Kuffner,107.86,60,70,-75,80,-90,90,70,90,160
Open Club Competition #1,2020-01-18,male,John Reynolds,102.82,43,-44,-44,55,58,-61,43,58,101
