event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,female,Rachel Mcclure,56.70,32,36,40,40,-45,45,40,45,85
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,female,Abbey Hughes,68.20,48,52,-54,58,62,-65,52,62,114
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,female,Deborah Acason,93.50,96,100,-103,115,120,-124,100,120,220
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,female,Lisa Souter,53.60,40,43,-45,52,55,-58,43,55,98
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,female,Bronwyn Hitchener,74.40,55,-60,-60,65,68,70,55,70,125
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,female,Rachael Mackenzie,82.00,48,55,-60,60,68,75,55,75,130
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,male,Jed Roberts,65.80,35,39,42,53,57,60,42,60,102
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,male,Shane Wagner,88.60,-110,110,-116,135,140,-147,110,140,250
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,male,Brent Vaughan,90.60,74,79,-84,101,108,-110,79,108,187
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,male,Aden Creed,92.50,-65,65,-73,90,95,-100,65,95,160
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,male,Joshua Acason,89.90,43,47,50,55,60,63,50,63,113
JME Qld Club Challenge Round 3 – Toowoomba,2014-08-23,male,Andrew Taylor,100.90,80,84,-87,107,-110,110,84,110,194
