event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NSW Memorial Day Open,2016-11-26,female,Madeline Wu,62.10,70,73,-75,-88,-88,88,73,88,161
NSW Memorial Day Open,2016-11-26,female,Leah Poulton,84.90,69,73,-75,-90,90,-96,73,90,163
NSW Memorial Day Open,2016-11-26,female,Mary Macken,49.86,35,40,-42,50,53,-56,40,53,93
NSW Memorial Day Open,2016-11-26,female,Charlotte Veldheer,60.96,-52,-52,52,73,76,77,52,77,129
NSW Memorial Day Open,2016-11-26,female,Lisa Mcgavern,66.68,35,38,-41,50,52,-55,38,52,90
NSW Memorial Day Open,2016-11-26,female,Mary Bowie,96.46,40,42,46,51,55,-59,46,55,101
NSW Memorial Day Open,2016-11-26,male,Dara Eam,59.02,55,60,-62,85,90,-93,60,90,150
NSW Memorial Day Open,2016-11-26,male,Hamish Adam,63.50,90,95,-100,115,-120,120,95,120,215
NSW Memorial Day Open,2016-11-26,male,Justin Pepito,68.32,75,80,-83,-95,100,-103,80,100,180
NSW Memorial Day Open,2016-11-26,male,Nicholas Stavroulakis,84.48,105,-110,-115,-130,130,-135,105,130,235
NSW Memorial Day Open,2016-11-26,male,Joseph Campbell,83.16,-95,95,-98,130,134,-137,95,134,229
NSW Memorial Day Open,2016-11-26,male,Kevin Cawthorne,80.36,100,-105,-105,-120,120,-125,100,120,220
NSW Memorial Day Open,2016-11-26,male,Michael Naim,98.48,-90,-90,90,-115,117,-121,90,117,207
NSW Memorial Day Open,2016-11-26,male,Mathew Johns,119.76,-115,115,122,138,-144,-144,122,138,260
NSW Memorial Day Open,2016-11-26,male,Orion Walsh,130.54,108,113,116,127,132,135,116,135,251
NSW Memorial Day Open,2016-11-26,male,Fabian Garcia,74.62,70,74,77,87,-92,96,77,96,173
NSW Memorial Day Open,2016-11-26,male,Dan Mcgavern,99.70,95,-100,-101,-126,126,-131,95,126,221
NSW Memorial Day Open,2016-11-26,male,Edward Mandla,101.48,77,82,85,100,-105,-106,85,100,185
