event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Sport & Recreation Cup in League Round 2,2018-06-15,female,Zoe Christie,30.80,18,19,-20,21,23,-24,19,23,42
Sport & Recreation Cup in League Round 2,2018-06-15,female,Noah Clayton,66.70,30,-32,-32,0,0,0,30,0,0
Sport & Recreation Cup in League Round 2,2018-06-15,female,Tanesha Hosking-Mani,79.10,45,50,55,60,65,70,55,70,125
Sport & Recreation Cup in League Round 2,2018-06-15,male,Joel Wood,40.60,32,34,36,46,48,50,36,50,86
Sport & Recreation Cup in League Round 2,2018-06-15,male,Nicholas Cairns,49.50,17,-19,19,-23,0,0,19,0,0
Sport & Recreation Cup in League Round 2,2018-06-15,male,Max Kovacivic,60.35,38,41,-45,45,-49,-49,41,45,86
Sport & Recreation Cup in League Round 2,2018-06-15,male,Samuel Crough,60.10,25,27,-30,37,39,-41,27,39,66
Sport & Recreation Cup in League Round 2,2018-06-15,male,Matthew Damches,67.35,96,-100,-100,113,-118,-118,96,113,209
Sport & Recreation Cup in League Round 2,2018-06-15,male,Jabez Teitinga,63.05,50,55,60,70,75,80,60,80,140
Sport & Recreation Cup in League Round 2,2018-06-15,male,Joe Hiram,76.00,95,-98,102,126,-130,-130,102,126,228
Sport & Recreation Cup in League Round 2,2018-06-15,male,Sam Gardiner,69.25,66,-71,71,80,84,-86,71,84,155
Sport & Recreation Cup in League Round 2,2018-06-15,male,Thomas Easton,81.20,70,-74,-75,72,-76,-76,70,72,142
Sport & Recreation Cup in League Round 2,2018-06-15,male,Charlie Grimes,89.10,32,34,36,35,37,39,36,39,75
