event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Caitlin Wadwell,47.90,29,33,35,40,44,46,35,46,81
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Alyce Stephenson,50.70,47,50,52,68,71,74,52,74,126
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Alicia Chiesa,57.10,48,-52,-52,60,65,-67,48,65,113
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,April Rustichelli,56.10,40,43,-45,56,-58,58,43,58,101
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Paige Kimmince,60.45,64,67,-70,-72,72,-76,67,72,139
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Rebecca Jakubovsky,59.35,52,54,-56,65,68,-71,54,68,122
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Danni Humphries,62.60,48,-50,50,67,70,72,50,72,122
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Jessica Edge,59.40,45,49,52,64,68,-71,52,68,120
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Laila Estreich,62.50,-52,52,54,60,63,-66,54,63,117
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Tessa Milton,66.95,-58,58,62,74,78,-82,62,78,140
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Leanne Thomas,68.35,48,50,52,67,70,73,52,73,125
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Alana Evans,67.40,44,46,-47,57,-60,-60,46,57,103
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Kate Fyfe,73.45,73,77,-80,85,90,-93,77,90,167
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Jen Davis,74.50,60,62,64,80,82,84,64,84,148
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Sarah Hannay,69.60,44,46,-47,58,61,63,46,63,109
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Krystie Beaumont,79.65,65,68,71,85,88,-91,71,88,159
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Saphire Abraham,82.20,62,66,70,78,82,-86,70,82,152
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Rebecca Smith,87.60,36,38,40,46,48,50,40,50,90
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Lisa Souter,51.05,37,40,-41,47,50,52,40,52,92
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Julie Davis,51.70,27,29,-30,39,40,-41,29,40,69
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Vanessa Dow,52.65,26,28,-30,35,38,41,28,41,69
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Kim Walker,49.40,24,27,-29,34,37,40,27,40,67
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Colleen Duplock,52.40,26,-27,-27,34,36,-38,26,36,62
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Tara Noonan,55.65,48,-50,51,60,64,66,51,66,117
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Ellen Willis,57.25,40,42,-44,52,54,56,42,56,98
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Deborah Hastings,60.50,44,-46,46,62,64,66,46,66,112
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Meg Emerton,62.70,35,37,38,47,49,50,38,50,88
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Lesley Moyle,61.35,26,27,-28,36,37,38,27,38,65
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Kylie Smith,68.65,50,-52,53,65,68,-70,53,68,121
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Barbara Baugh,66.15,36,38,40,46,48,50,40,50,90
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Leandra Miscamble,71.00,32,34,36,48,51,53,36,53,89
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Sue Cox,64.95,37,-39,-39,45,-47,-47,37,45,82
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Valerie Silver,66.05,27,29,-31,36,38,-40,29,38,67
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Kelly Tumata,71.55,58,60,63,76,78,80,63,80,143
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Bronwyn Hitchener,74.85,55,58,-60,69,73,-77,58,73,131
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Tina Eilola,95.95,43,45,47,59,61,-63,47,61,108
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,female,Rawena Tairi,88.95,37,38,39,-50,51,52,39,52,91
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Cooper Wilson,54.75,-60,63,-65,80,83,-86,63,83,146
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Jett Gaffney,47.10,44,47,-50,58,62,65,47,65,112
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Matthew Eichmann,61.15,53,56,-60,75,78,-80,56,78,134
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Mathew Laird,61.05,44,47,50,-55,55,-60,50,55,105
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Kanishka Guyan Jayaratne,68.65,91,95,100,120,125,130,100,130,230
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Michael Ward,68.75,90,95,-100,115,120,125,95,125,220
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Mitchell Eichmann,68.90,87,-91,91,-113,115,118,91,118,209
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Brandon Wakeling,67.35,70,75,80,95,100,105,80,105,185
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Jason Tong,64.60,77,80,-82,95,98,-102,80,98,178
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Tom Friedlander,69.00,68,72,75,92,96,-100,75,96,171
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Eric Lam,64.05,66,69,-73,85,90,95,69,95,164
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Adam Blair,67.85,-65,65,-70,83,88,90,65,90,155
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Thomas Foster,68.85,60,65,70,75,80,81,70,81,151
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Trent Thurtell,68.90,-90,90,-95,-105,-105,-105,90,0,0
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Leo Lark,76.35,-113,-113,113,138,141,146,113,146,259
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,James Norman,76.60,103,-108,110,135,-142,-142,110,135,245
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Christjan Corias,74.10,86,89,-92,112,116,-120,89,116,205
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Arron Wright,75.70,-85,88,-90,107,110,113,88,113,201
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Shannon Arenson,75.55,80,84,-87,110,-114,-114,84,110,194
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Rhys Dimmock,75.90,65,70,73,90,94,103,73,103,176
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Mitchell Delbridge,83.50,125,130,-136,150,155,160,130,160,290
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Jonathan Pakchung,82.05,120,125,-128,141,-145,-145,125,141,266
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Liam Saxby,84.25,105,110,115,130,-135,135,115,135,250
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Jeb Wesener,84.45,104,107,109,129,133,-135,109,133,242
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Michael Shippley,81.20,90,95,100,118,122,126,100,126,226
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,John Yamasaki,80.40,90,94,97,115,119,122,97,122,219
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Tim Hiscock,84.90,83,87,90,105,110,114,90,114,204
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Marco Tarumingi,80.65,75,78,80,96,-101,-101,80,96,176
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Zac Clarkson,84.50,-72,-76,-76,0,0,0,0,0,0
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Kris Corrie,92.70,110,114,118,132,-136,140,118,140,258
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Nicholas Morland,90.00,98,102,-106,122,127,-132,102,127,229
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Brent Vaughan,89.60,77,-82,82,103,108,113,82,113,195
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Michael Dunne,91.00,78,82,-86,98,102,106,82,106,188
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Lucas Barbosa,91.65,65,70,75,80,87,95,75,95,170
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Anthony Head,88.70,-88,-88,-88,110,115,117,0,117,0
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Nicholas Burness,104.00,100,-105,110,135,140,-145,110,140,250
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Rohan Cuffe,96.35,-105,105,110,135,-140,0,110,135,245
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Andrew Steven,98.35,87,92,97,112,117,-122,97,117,214
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Daniel Ogilvie,103.05,83,86,92,113,-116,-116,92,113,205
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Daniel Morrison,100.25,80,85,90,105,-110,112,90,112,202
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Mitchell Levy,104.35,63,65,67,84,87,-90,67,87,154
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Jordan Evans,131.30,105,-110,110,-133,133,-136,110,133,243
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Clint Winchester,65.10,50,54,55,63,67,70,55,70,125
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Ben Paris,67.35,-85,85,-93,105,109,112,85,112,197
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Robert Davison,76.00,-85,85,-90,110,115,117,85,117,202
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Callum Hannay,76.30,68,72,75,90,94,-98,75,94,169
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Colin Schram,82.30,77,81,84,112,-117,-117,84,112,196
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Bobby Johnson,83.95,75,80,83,90,96,100,83,100,183
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Anthony Mckeown,81.70,70,73,77,95,98,-101,77,98,175
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Kevin Smith,84.75,55,-60,60,75,-80,80,60,80,140
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Lucas Alvarez,89.10,58,62,66,78,82,85,66,85,151
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Darren Walker,89.30,50,55,59,75,79,82,59,82,141
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Adam Brand,92.95,80,85,-90,-110,-115,-115,85,0,0
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,James Mildren,101.35,70,75,-80,90,-95,-95,75,90,165
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Darryll Squires,96.20,65,68,70,80,85,90,70,90,160
Uesaka Barbell Australia League & Masters League Round 1,2016-02-27,male,Iain Blacow,102.70,66,71,73,80,86,88,73,88,161
