event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Stephanie Pickrell,47.00,25,28,31,40,44,47,31,47,78
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Matilda Booth,46.30,20,25,27,30,35,38,27,38,65
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Indiana Lee,47.20,18,21,23,25,28,31,23,31,54
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Monique Booth,45.00,18,21,-23,24,27,29,21,29,50
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Haylee Walker,57.55,35,38,40,48,-51,51,40,51,91
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Charrae Myers,59.35,60,63,-66,72,75,-78,63,75,138
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Camilla Fogagnolo,72.80,82,85,87,104,108,111,87,111,198
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Telyshia Jones,72.65,43,46,49,53,57,-59,49,57,106
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Abbey Boon,69.90,20,22,-24,24,26,28,22,28,50
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Jenna Myers,78.40,84,-90,-90,105,110,-115,84,110,194
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Anita Millington,129.65,47,50,53,75,80,83,53,83,136
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Michelle Wootton,93.40,52,55,58,73,77,-80,58,77,135
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Holly Butler,77.50,48,52,-55,65,70,72,52,72,124
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Danielle Mcbride,77.20,38,-41,41,60,65,70,41,70,111
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Kayla Gill,79.90,42,47,50,50,55,61,50,61,111
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Nicolette Dunstone,53.00,45,48,50,62,-67,-69,50,62,112
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Brooke Tsakirakis,62.95,45,-48,-48,63,65,67,45,67,112
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Lynette Gotts,67.60,28,30,-33,38,40,-42,30,40,70
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,female,Melanie Richardson,87.25,38,41,-45,54,58,61,41,61,102
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Andrew Hay,64.75,65,69,73,70,75,80,73,80,153
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Ricky Maui,64.30,55,60,65,80,85,-90,65,85,150
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Truen Johns,65.80,64,67,71,75,-78,78,71,78,149
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Dominic Newman,64.65,38,-40,-40,47,50,-52,38,50,88
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Russell Boxhall,74.35,45,48,-50,63,66,-69,48,66,114
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Micah Wade,82.55,86,93,-101,122,127,-131,93,127,220
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Matthew Stevenson,80.60,65,70,-75,90,95,101,70,101,171
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Nathan Keddie,79.60,70,-74,74,93,-98,-98,74,93,167
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Merhawi Nemariam,83.25,42,47,-50,55,60,63,47,63,110
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Aaron Bruce,87.00,99,105,-110,126,130,-134,105,130,235
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Jordan Cripps,88.05,95,100,-103,120,125,130,100,130,230
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,James Thomas,93.55,90,95,100,120,125,-130,100,125,225
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Tim Sumpton,86.70,-75,75,80,-95,95,-100,80,95,175
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Ryan Harley,91.60,-67,67,-71,97,101,-104,67,101,168
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Christian Ratten,86.90,50,-57,-60,60,65,70,50,70,120
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Dylan Oakford,97.15,110,115,120,140,145,-150,120,145,265
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Scott Taylor,103.20,110,-115,115,137,-142,-142,115,137,252
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Jordan Gotts,103.45,60,65,-67,-75,75,80,65,80,145
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Anthony Wilson,110.95,105,110,-114,133,138,141,110,141,251
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Aaron Davie,106.95,47,51,55,66,70,74,55,74,129
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Lee Quarrell,80.00,85,90,95,110,115,-120,95,115,210
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Zac Millhouse,73.25,80,85,88,98,-103,-103,88,98,186
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Russell Kapper,73.45,80,-85,-85,-95,95,-100,80,95,175
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Shaun Leonard,79.05,-65,65,-68,85,-90,92,65,92,157
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Nathan O'Halloran,95.85,73,-77,-77,97,102,-105,73,102,175
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Warren Seen,92.90,64,67,-70,88,-92,-95,67,88,155
Eleiko AWF Club Challenge (Tasmania Qualifying Round) & Presidents Cup Rd 5,2015-08-15,male,Jeff Towns,93.00,48,-52,52,75,-80,80,52,80,132
