event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA State U15 & Youth Championships,2016-05-01,female,Charlotte Saxton,39.80,16,19,-21,20,23,26,19,26,45
WWA State U15 & Youth Championships,2016-05-01,female,Tahlea Pileggi,30.35,12,13,-15,16,18,-20,13,18,31
WWA State U15 & Youth Championships,2016-05-01,female,Tiffany Lewis,60.75,25,30,-35,35,40,-45,30,40,70
WWA State U15 & Youth Championships,2016-05-01,female,Ella Tomuli-Ah-Kuoi,94.80,40,-45,-46,50,54,-60,40,54,94
WWA State U15 & Youth Championships,2016-05-01,male,Oliver Saxton,49.65,30,35,38,40,45,50,38,50,88
WWA State U15 & Youth Championships,2016-05-01,male,Ben Shadbolt,51.60,32,-35,-35,-40,40,44,32,44,76
WWA State U15 & Youth Championships,2016-05-01,male,Benjamin La Cunza-Watson,48.00,27,30,-32,37,-40,40,30,40,70
WWA State U15 & Youth Championships,2016-05-01,male,Ali Makarov,53.95,17,18,20,20,23,25,20,25,45
WWA State U15 & Youth Championships,2016-05-01,male,William Burrell,36.10,10,13,-15,14,16,18,13,18,31
WWA State U15 & Youth Championships,2016-05-01,male,William Saxton,68.05,70,75,-80,80,85,90,75,90,165
WWA State U15 & Youth Championships,2016-05-01,male,Mathias Tomuli-Ah-Kuoi,70.95,32,-35,-35,-38,40,43,32,43,75
WWA State U15 & Youth Championships,2016-05-01,male,James Naylor-Pratt,79.20,80,85,90,110,115,120,90,120,210
WWA State U15 & Youth Championships,2016-05-01,male,Joe Loverich,78.25,50,53,57,-72,72,80,57,80,137
WWA State U15 & Youth Championships,2016-05-01,male,Malachi Faamausili-Fala,95.15,70,74,76,90,0,0,76,90,166
WWA State U15 & Youth Championships,2016-05-01,male,Harris Tuhakaraina,112.45,70,74,-76,85,0,0,74,85,159
