event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Phoenix Christmas Hitout,2020-12-19,female,Katrina Jorna,63.75,42,44,46,49,52,55,46,55,101
Phoenix Christmas Hitout,2020-12-19,female,Eileen Cikamatana,86.55,110,115,-120,147,-155,-155,115,147,262
Phoenix Christmas Hitout,2020-12-19,female,Sophie Popkiss,88.25,55,59,61,70,74,76,61,76,137
Phoenix Christmas Hitout,2020-12-19,male,Kevin Gamage,79.85,100,105,0,120,130,-133,105,130,235
Phoenix Christmas Hitout,2020-12-19,male,Cheok Seng Lee,80.55,90,95,100,115,122,127,100,127,227
Phoenix Christmas Hitout,2020-12-19,male,Christopher Dikranis,75.70,80,85,87,95,100,103,87,103,190
Phoenix Christmas Hitout,2020-12-19,male,Peter Manetas,74.25,75,80,85,100,105,-110,85,105,190
Phoenix Christmas Hitout,2020-12-19,male,Leo Jaszewski,76.10,-65,65,70,85,90,95,70,95,165
Phoenix Christmas Hitout,2020-12-19,male,Scott Pavlovic,88.45,85,-90,90,115,-120,125,90,125,215
Phoenix Christmas Hitout,2020-12-19,male,George Stylianou,92.70,81,85,-88,100,105,-108,85,105,190
Phoenix Christmas Hitout,2020-12-19,male,Mo Aivazipour,95.95,80,-85,-85,105,110,0,80,110,190
Phoenix Christmas Hitout,2020-12-19,male,Karol Strus,100.60,95,102,106,125,-132,-132,106,125,231
Phoenix Christmas Hitout,2020-12-19,male,Nikolai Toropov,117.50,82,86,-90,104,110,114,86,114,200
