event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Yolandie Weir,47.70,50,54,55,65,69,70,55,70,125
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Janaya Nikora,53.58,60,64,66,81,-85,-85,66,81,147
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Alyce Stephenson,51.52,52,55,57,70,73,75,57,75,132
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Shenae Watson,54.96,42,46,50,60,64,68,50,68,118
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Sarah Hearn,58.98,63,66,-67,83,88,-93,66,88,154
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Hayley Ward,56.46,58,62,-66,77,81,-85,62,81,143
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Nya Hayman,58.66,51,55,58,64,68,71,58,71,129
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Gabrielle Snowdon,58.64,48,-51,-52,59,-63,-66,48,59,107
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Grace Davies,63.66,60,64,67,76,80,83,67,83,150
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Elle Toomey,63.94,55,59,-63,67,77,80,59,80,139
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Rachel Toomua Faumuina,68.28,68,72,76,83,87,91,76,91,167
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Katie Brock,66.14,-53,56,59,72,76,80,59,80,139
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Susan Hornick,70.68,55,58,60,70,75,-78,60,75,135
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Georgia Carter,70.56,43,47,50,52,56,60,50,60,110
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Meg Emerton,67.00,39,40,-41,49,51,-52,40,51,91
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Phoebe Bradfield,66.06,30,33,36,35,38,41,36,41,77
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Jessica Watzek,74.26,50,54,57,70,74,78,57,78,135
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Talia Godfrey,75.92,50,55,-60,66,71,75,55,75,130
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Talicia Gosley,75.16,44,48,52,65,70,75,52,75,127
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Quyen Nguyen,63.32,71,75,-78,-95,-95,95,75,95,170
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Joshua Swanepoel,72.42,55,59,-63,75,80,-85,59,80,139
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Beau Garrett,88.34,120,124,128,158,162,165,128,165,293
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Tyler Woolfe,87.04,70,75,81,105,111,115,81,115,196
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Joshua Mak,85.80,76,80,83,105,110,-113,83,110,193
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Hilton Im,88.90,46,50,54,62,66,70,54,70,124
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Ahrie Jerred,94.48,100,104,108,112,117,122,108,122,230
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Samual Hornick,95.94,70,75,80,-100,104,110,80,110,190
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Matthew Rowland,94.78,73,-76,-76,94,-100,-100,73,94,167
CWC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Fraser Harrison,101.94,112,-115,117,136,-141,141,117,141,258
